Ammel,Ammex,Asmec,Asmes,Chlan,Darer,Gamor,Hegla,Hosap,Leocu,Luden,Mymur,Ornil,Plwal,Prang,Scvul,Sians,Sigra,Sirhi,Tagut,Thmac,Trros,Trtib,Xetro,Zoviv,nSp,og,selectionF,selectionB,allF,allB
1.178296588078e-08,NA,1,1,0.0288061542033811,0.227200630394898,0.00104168279521011,1,1,0.0409484257610239,1,1,0.0424033418596437,1,1,NA,NA,NA,NA,0.228497341412848,1.45141801983773e-05,0.00056188629494025,3.79027923408381e-06,1,1,hits_per_20_species,OG0006519,1,7,5,15
1,1,1,1,0.563231776292167,NA,1,4.61982339862166e-05,1,1,1,1,1,1,1,1,NA,NA,NA,0.000103998152000129,1,1,1,NA,1,hits_per_20_species,OG0006531,1,1,6,14
1,NA,1,1,1,1,0.615699743881462,1,1,1,1,1,1,NA,1,1,NA,NA,NA,0.130998427701454,1,1,1,1,1,hits_per_20_species,OG0006536,0,0,5,15
0.63724873038296,NA,1,1,1,0.123968956822062,0.308268197303419,1,1,1,1,1,1,1,NA,1,NA,NA,NA,0.597961423118232,1,1,1,0.000881981156130918,1,hits_per_20_species,OG0006537,0,1,4,16
1,1,8.21565038222616e-14,1,1,0.436623853187056,1,1,NA,1,1,1,0.374744414700651,NA,1,1,NA,NA,NA,1,1,1,0.426756708056112,1,1,hits_per_20_species,OG0006549,1,0,6,14
1,NA,1,1,1,NA,0.140921263111912,1,1,1,1,1,0,0.108859772084056,1,1,NA,NA,NA,0.106158438358141,1,1,2.13828954542805e-13,1,1,hits_per_20_species,OG0006550,0,2,5,15
1,1,1,1,4.6681325471809e-11,NA,NA,0.000572350012514322,1,0.808113040592433,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,0.722854943783356,hits_per_20_species,OG0006556,1,1,6,14
0.00535608368844948,NA,NA,3.38170363551882e-05,0.370210518942848,1,4.1538379992323e-06,0.000852674722449653,1,NA,1,0.258273605266334,1,1,NA,1,0.00387357930851095,NA,1,5.48566791991334e-09,0.0020879256019386,0.800617061946177,0,1,0.424488551755941,hits_per_20_species,OG0006557,2,6,5,15
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,0.000588507945803562,NA,1,hits_per_20_species,OG0006566,0,1,5,15
1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,0.000669603055149626,NA,1,1,NA,1,1,1,1,1,1,hits_per_20_species,OG0006569,1,0,6,14
7.03466994655955e-07,0.0211712097202611,1,1,1,1,0.00225751230271648,1,0.407575445980183,2.0503757361956e-06,NA,1,1,0.309757153090022,0.00244774264255709,1,NA,NA,NA,1,1,1,NA,1.12039498822991e-06,0.407299408348958,hits_per_20_species,OG0006577,2,4,5,15
1,0.278925943876588,1,1.65036666643914e-05,1,1,0.467560830305091,1,0.252238109775037,1,1,1,0.98089848211441,1,NA,NA,NA,NA,NA,0.867368774463845,1,2.89757773330734e-10,0.335242546370199,1,1,hits_per_20_species,OG0006578,1,1,5,15
1,1,1,1,1,1,1,1.11263226409974e-08,8.36516855784453e-09,1,NA,1,1,NA,0.00348129772106731,1,NA,NA,NA,1,1,1,1,1,0.763298440926471,hits_per_20_species,OG0006587,2,1,5,15
0.423245872073263,NA,1,1,1,1,1,1,1,1,0.937027274751487,1,1,0.0422651257422529,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006588,0,1,4,16
1,NA,1,1,1,1,0.781478232472365,1,0.0473328261512793,1,NA,1,1,1,0.106907781901305,NA,1,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006590,0,1,5,15
1,1,1,1,NA,NA,1,NA,1,1,1,1,1,0.73661470750133,0.00587162944831077,1,NA,1,NA,1,1,1,1,1,1,hits_per_20_species,OG0006596,1,0,5,15
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,hits_per_20_species,OG0006600,0,0,5,15
1,1,6.6270000498303e-07,1,1,0.772137116064385,0.00112650439248596,1,1,0.135473181328492,1,1,1,NA,NA,1,NA,NA,NA,4.06562659377441e-05,1,1,1,1,1,hits_per_20_species,OG0006601,1,2,5,15
1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,1,1,hits_per_20_species,OG0006602,0,0,5,15
1,1,0,1,NA,0.00765935193591538,0.893248953838296,NA,1,0.177005226019605,1,1,1,1,1,1,NA,NA,NA,0.987162473913578,1,1,0.996892720437627,1,0.136321868453606,hits_per_20_species,OG0006604,1,1,5,15
NA,1,1,1,1,1,0.0013826376134729,0.339569407600325,NA,0.344526007201447,1,0.0719980719397273,0.186277587865603,0.00551076594492794,0.326554253642189,1,NA,NA,NA,0.961856464927883,1,1,1,1,1,hits_per_20_species,OG0006608,0,2,6,14
0.434924803042564,1,1,1,1,1,1,1,1,0.371686065147603,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,0.593379459497231,1,hits_per_20_species,OG0006614,0,0,5,15
1,0.205581983020607,1,1,1,1,1,1,NA,1,NA,1,0.01281284431911,1,1.17784061085535e-05,1,NA,NA,NA,0.428997235143756,1,1,5.90514822840227e-05,1,1,hits_per_20_species,OG0006615,1,2,5,15
1,1,1,1,1,0.642927811946529,0.716370008711129,1.67393876537858e-12,1,0.253526439714836,1,0.975214787183825,1,NA,NA,0.460538518177856,NA,NA,1,1,0.438207525777748,0.392693197409904,NA,1,1,hits_per_20_species,OG0006616,1,0,6,14
1,0.370492268219891,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,0.82593034170465,1,1,6.64894844737418e-09,0.14040763572346,1,hits_per_20_species,OG0006617,0,1,5,15
1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,9.65338919911574e-14,0.971356802603527,1,1,hits_per_20_species,OG0006629,1,0,5,15
1,NA,1,1,1,1,0.221145390808512,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,0.0648987875823305,1,1,hits_per_20_species,OG0006633,0,0,5,15
0.357696772411144,NA,0,1,1,1,0.00252094518551738,1,1,0.00066089315640222,1,1,1,1,NA,1,NA,NA,NA,0.422556341750136,1,1,5.44009282066327e-14,1,5.53648393797346e-09,hits_per_20_species,OG0006634,1,4,4,16
1,NA,1,1,1,0.609675390208383,0.45280839825149,1,1,1,1,0.0557264496612264,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006644,0,0,4,16
1,1,1,1,NA,1,0.957653014855011,0.09911428798621,1,1,0.786265394697954,0.00237617311457605,0.00191244927052292,NA,NA,NA,1,1,1,1,0.777125063226267,1,1,1,NA,hits_per_20_species,OG0006655,0,2,7,13
1,NA,1,1,1,0.239606408133594,0.197638320691218,1,0.000100866447482417,0.000910855997957316,1,0.637569950894791,0.261349841106383,1,NA,1,NA,NA,NA,0.595634795183202,0.209851388897194,1,4.31321645066873e-14,1,1,hits_per_20_species,OG0006659,0,3,4,16
0.0821310604849718,1,1,1,1,NA,1,1,1,0.00917985296884688,0.0275900737786369,1,1,1,1,1,NA,NA,NA,1,1,0.785817998465557,1,1,NA,hits_per_20_species,OG0006661,1,1,6,14
1,1,0.0505789777291371,1,1,1,1,NA,1,1,NA,1,1,1,0.927662113604221,1,NA,NA,NA,1,1,1,0.81372441787984,1,1,hits_per_20_species,OG0006662,0,0,4,16
0.611521466222393,1,1,1,1,NA,1,1,1,0.226406071998015,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,0.00328215060650006,1,hits_per_20_species,OG0006663,0,1,5,15
1,1,1,1,1,1,1,0.234245124530656,1,0.112302505648786,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,0.751880972823103,1,hits_per_20_species,OG0006668,0,0,5,15
0.000401909226280528,NA,1,1,0.162474147812478,0.0244697580050192,1,0.00810530425320977,0.224043583217982,NA,NA,1,1,1,NA,1,1,1,1,0.587676261659065,1,1,1,NA,1,hits_per_20_species,OG0006676,1,2,5,15
1,1,1,1,5.19584375524573e-14,1,1,1,0,1,1,1,1,NA,1,NA,1,NA,NA,1,1,NA,1,1,1,hits_per_20_species,OG0006677,0,2,6,14
1,1,1,1,1,NA,0.195567008642934,1,1,0.000233073260792305,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006681,0,1,5,15
1,NA,1,1,1,1,1,1,1.84235959821422e-12,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,0.000100494677045981,1,1,hits_per_20_species,OG0006682,0,2,4,16
1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,0.00266342702507116,0.000109852781365827,1,1,hits_per_20_species,OG0006686,1,1,6,14
1,1,1,1,1,NA,1,1,1,0.04340729911586,1,1,1,0.178633039599896,1,1,NA,NA,NA,0.00656719533040651,1,1,1,NA,1,hits_per_20_species,OG0006695,0,2,6,14
1,0.326100048579692,1,1,1,NA,0.139749889715019,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,0.89184755554595,2.73581178891202e-05,1,1,1,hits_per_20_species,OG0006696,1,0,5,15
1,NA,0,1,0.408746411499636,NA,1,1,1,1,NA,1,1,1,1,0.334554645285142,1,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006697,1,0,5,15
1,NA,1,1,1,NA,8.38203982778118e-07,1,1,4.16263533553063e-05,1,1,1,1,1,1,NA,NA,NA,1,1,1,0,1,0.0251151309251799,hits_per_20_species,OG0006705,0,4,5,15
1,1,1,1,1,NA,0.225441483411741,NA,1,1,1,1,1,1,0.793175558252708,1,NA,NA,NA,0.472252111395708,1,1,1,1,1,hits_per_20_species,OG0006707,0,0,5,15
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006712,0,0,4,16
1,1,1,1,1,NA,0.471024079094692,5.74334398095733e-07,1,NA,1,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,1,hits_per_20_species,OG0006716,1,0,8,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,0.111760932561091,1,1,1,1,NA,hits_per_20_species,OG0006718,0,0,5,15
1,1,1.23234755733392e-14,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,1,hits_per_20_species,OG0006719,1,0,6,14
1,1,1,1,1,1,0.643150193200921,1,1,1,1.7776556150817e-05,0.167443507722987,1,1,NA,1,NA,NA,NA,0.641007047016759,1,0.000826342372316713,NA,1,0.375747714047145,hits_per_20_species,OG0006722,2,0,5,15
1,NA,1,0.000379056794852006,1,1,0.0155985456925109,1,1,0.299631855928241,NA,1,1,1,1,0.00544849163597566,NA,NA,NA,1,1,1,0.265127240556549,0.101835503878451,1,hits_per_20_species,OG0006725,0,3,4,16
1,NA,1,1,1,1,0.555810374442058,1,1,NA,NA,0.0493919173722426,1,NA,NA,1,1,1,0.854316417738038,1,0.000250764173985729,1,1.5693740751388e-10,0.473701334923248,1,hits_per_20_species,OG0006730,0,3,5,15
0.374641753496919,NA,1,1,1,1,NA,1,1,1,1,0.593188251231733,1,1,1,0.000197533879815248,NA,NA,NA,1,1,0,0.348517721919689,1,1,hits_per_20_species,OG0006743,1,1,5,15
0.21625088817529,1,1,1,0.0909908348965756,1,1.53981917583312e-06,1,1,3.86405019092706e-10,0.000760295052088522,8.56163940321508e-06,7.49589634321812e-05,NA,NA,NA,NA,0.182756347905407,NA,1.55457740569354e-08,0.00146892361775663,1,0.122634916814745,0,0.00362215266304555,hits_per_20_species,OG0006745,1,8,5,15
1,NA,1,1,1,NA,0.676091302949723,1,1,1,0.00566125518601335,0.0366173639092668,1,NA,1,NA,NA,0.112466478173503,1,1,1,1,2.10980058423793e-08,1,1,hits_per_20_species,OG0006757,1,2,6,14
0.0258421685919891,0.0306784707928074,1,1,1,1,1,1,1,1,NA,1,0.00289151279871736,NA,1,1,NA,NA,NA,1,1,0.0189940426926544,3.66743552193682e-09,1,1,hits_per_20_species,OG0006758,2,3,5,15
NA,1,NA,1,1,1,0.336109994053596,1,0.458767350192126,1.78185153854038e-06,NA,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,hits_per_20_species,OG0006760,0,1,4,16
1,1,1,1,1,0.407580495675779,0.00370252183789743,1,1,1,NA,0.000197508255342538,1,1,NA,8.00900179509512e-10,NA,NA,NA,0.000239687090474894,1,1,0,0.933345219708177,0.970343433600525,hits_per_20_species,OG0006764,0,5,4,16
0.338246274389116,0.093515190603189,1,1,1,NA,1,2.66573982277141e-07,1,1,1,1,1,1,0.000542948411556832,NA,NA,NA,NA,1,1,1.92482589067566e-06,1,1,1,hits_per_20_species,OG0006768,3,0,6,14
1,1,0.000754361754120803,1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006773,1,0,6,14
1,1,1,1,1,1,2.9790170330557e-11,1,1,7.13740178071021e-11,NA,0.511450832319331,0.562315284745544,0.0253237433598322,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006775,0,3,4,16
0.225623056766112,1,1,1,1,0.361993068727772,0.0565063065425709,1,1,0.00788338415233314,0.228487294162597,0.00188600587209653,1,1,NA,NA,NA,NA,NA,0.334393853538674,1,1,1,1,0.225715837749248,hits_per_20_species,OG0006779,0,2,5,15
1,1,0.000725420610783456,1,1,1.34740198998173e-08,1,1,1,1,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,NA,1,hits_per_20_species,OG0006780,1,1,5,15
1,0.769234999300596,1,1,1,0.0114197276770605,0.000991677386110945,1,1,0.0628557429161274,1,1,1,NA,1,NA,NA,NA,NA,0.0035754962238273,1,0.721842360051005,0.0219292334857093,0.196233728097705,0.000149885801026262,hits_per_20_species,OG0006782,0,5,6,14
0.655852481799197,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,8.97484087427625e-05,NA,NA,NA,1,1,0,1,1,1,hits_per_20_species,OG0006785,1,1,4,16
1,1,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,0.107588420180434,1,1,1,1,1,0.197995710731939,0.000107856510755122,1,1,1,hits_per_20_species,OG0006787,1,0,6,14
1,1,NA,NA,1,0.120732896304306,1,1,0.000160722971653593,1,0.15856707500768,1,1,6.80862316582154e-07,1,1,NA,NA,NA,1,0.347188936615055,1,1,1,1,hits_per_20_species,OG0006794,0,2,5,15
1,NA,0,1,1.3988810110277e-14,NA,1,1,0.0345454636945135,1,1,1,1,0.00471370729995341,0.000470911707537158,1,NA,NA,NA,0.0733025801661709,1,1,1,1,0.00419388673990528,hits_per_20_species,OG0006798,2,4,5,15
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,0,1,1,hits_per_20_species,OG0006799,0,1,6,14
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006801,0,0,4,16
1,1,1,1,1,1,0.134944235438706,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,0,1,1,hits_per_20_species,OG0006806,0,1,5,15
1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006808,0,0,6,14
1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,NA,hits_per_20_species,OG0006845,0,0,6,14
1,1,1,1,1,0.00497664105205603,0.105026627712721,1,1,0.0504060457710472,0.00413069097481911,1,1,1,NA,NA,NA,NA,NA,1,1,0.986257305726739,0,1,1,hits_per_20_species,OG0006847,1,2,5,15
0.437561383074791,NA,1,1,0.91155651302363,1,1,1,1,1,1,1,1,1,0.00353586105912118,1,NA,NA,NA,5.1392449511023e-05,1,1,NA,1,1,hits_per_20_species,OG0006852,1,1,5,15
1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006855,0,0,6,14
1,0.0679449812223433,1,1,NA,0.0682899347269714,NA,0.00805242153310359,0.234879181717429,1,1,1,1,0.995301786508422,0.153388376382758,0.934536298390119,NA,NA,NA,0.149373575933447,1,1,1,0.13733725775655,1,hits_per_20_species,OG0006856,1,0,6,14
0.148883922895662,1,1,1,1,0.503764817214856,1,1,1.10839090905479e-06,1,NA,0.122425368004115,0.00126074119284703,1,NA,1,NA,NA,NA,1,1,0.624070349786091,6.00769434200288e-12,0.585889967478296,1,hits_per_20_species,OG0006859,0,3,4,16
1,1,1,1,1,NA,1,1,1,1,1,0.175140877498585,1,1,0.611642358879779,NA,NA,NA,NA,1,1,1,0.565199215226603,1,1,hits_per_20_species,OG0006871,0,0,6,14
1,NA,1,1,1,NA,0.413169989007653,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,hits_per_20_species,OG0006873,0,0,5,15
0.0688777226821397,1,1,1,1,0.000446492812546495,0.344698628467633,1,1,0.100113060168059,1,1,0.243577972942852,NA,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006875,0,1,5,15
1,1,1,1,1,NA,1,1,1,1,0.655878180816775,1,1,NA,0.000881179242362584,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006876,1,0,6,14
1,0.155309082706567,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,hits_per_20_species,OG0006887,0,0,6,14
1,1,1,1,0.00761144851001289,1,0.274774358179038,NA,1,1,1,1,1,NA,0.00195551175308578,1,NA,1,NA,1,1,1,1,NA,1,hits_per_20_species,OG0006892,1,1,5,15
1,1,1,1,0.00811167839912663,0.314939545912568,0.000204841433354697,0,1,1,NA,1,1,1,1,1,NA,NA,NA,0.209610662922606,1,1,1,1,NA,hits_per_20_species,OG0006893,1,2,5,15
1.40373565973295e-05,NA,0.546797447494846,1,0.58798161961603,1,4.3799770815256e-05,1,0.463394331917978,NA,0.43551765953136,0.82981158533884,0.000376691908515525,0.165333401584462,NA,1,0.0408528649769648,NA,0.0015784831774372,0.210151410368696,1,1,NA,0.0623056846039751,0.0138197802535529,hits_per_20_species,OG0006897,2,4,6,14
1,1,1,1,1,1,0.896274101635357,NA,0.00531114982430664,1,1,0.959543820961151,1,1,0.189963543322152,NA,NA,NA,NA,0.117917117830675,1,1,0.296089894033142,1.59128077825699e-07,1,hits_per_20_species,OG0006900,0,2,5,15
1,1,1,1,1,1,1,1,1,1,NA,0.990890082088007,1,NA,1,1,NA,NA,NA,1,1,1,0.490069392980532,1,1,hits_per_20_species,OG0006902,0,0,5,15
1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,1,NA,hits_per_20_species,OG0006913,0,0,6,14
1,1,1,1,1,NA,0.0516969500732344,1,1,1,NA,1,1,1,0,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006914,1,0,5,15
1,1,0,1,1,NA,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,0.485613117472264,1.38695931080068e-05,1,1,1,hits_per_20_species,OG0006916,2,0,5,15
1,1,1.35197975037471e-09,1,1,NA,0.112828448166914,1,1,0.0238316512828752,1,0.345630196016817,1,1,NA,1,NA,NA,NA,0.161344668104515,1,1,1,1,1,hits_per_20_species,OG0006918,1,1,5,15
1,1,1,1,1,1,1,0.24351703337881,1,1,0.411845808279307,1,1,1,NA,1,NA,NA,NA,NA,1,1,0.975103444316193,1,1,hits_per_20_species,OG0006919,0,0,5,15
1,1,1,1,1,NA,0.00607215619601154,1,1,0.0061665516604939,1,1,1,NA,0.122932411095587,1,NA,NA,NA,1,1,1,1,0.514716122037585,1,hits_per_20_species,OG0006920,0,2,6,14
1,1,1,1,1,1,1,1,1,0.0305298090115748,1,1,1,NA,NA,1,NA,NA,NA,1,0.858930502276709,1,0.39147022783336,1,0.0891493814349786,hits_per_20_species,OG0006922,0,1,5,15
1,1,1,1,NA,1,0.503676027216796,1,1,1,1,1,0.307751319262481,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006926,0,0,6,14
1,0.628162556083993,1,1,1,1,0.130331227092963,1,1,1,1,1,1,0.002722076109682,NA,NA,NA,NA,NA,1,0.545658886900325,1,1,1,1,hits_per_20_species,OG0006927,0,1,5,15
1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,0.00149651635453529,1,1,1,1,hits_per_20_species,OG0006928,0,1,5,15
1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,1,NA,1,1,hits_per_20_species,OG0006931,0,0,6,14
1,1,0.0495637288072354,1,1,NA,NA,1,1,1,1,1,NA,NA,0.00493533106187827,1,NA,1,1,1,0.000562871122486319,1,0.854815745541771,1,1,hits_per_20_species,OG0006935,2,1,7,13
1,1,1,1,1,NA,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,1,NA,1,1,1,1,hits_per_20_species,OG0006940,1,0,6,14
1,1,1,1,4.88988732838536e-09,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006944,0,1,5,15
NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,3.2288327567187e-10,NA,1,1,1,NA,1,1,1,1,hits_per_20_species,OG0006945,0,1,6,14
NA,1,1,1,1,1,0.00479506716429473,1,1,0.937729641583605,NA,0.892147861771132,0.923445215394098,1,1,1,NA,NA,NA,1,1,1,1.23881896740841e-07,1,1,hits_per_20_species,OG0006949,0,2,5,15
1,0.25742950662888,1,NA,1,1,1,1,1,1,1,1,1,0.373962090303142,NA,NA,1,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006951,0,0,6,14
1,1,1,1,NA,NA,1,0.0446223697700248,1,1,1,1,1,1,0.281734651264758,1,NA,NA,NA,0.183692168202662,3.66275958452178e-08,1,1,1,1,hits_per_20_species,OG0006952,1,1,6,14
NA,1,1,1,1,NA,1,1,1,0.169556897115767,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,0.971075407581401,0.921594446267399,hits_per_20_species,OG0006955,0,0,6,14
1,1,1,1,7.55256988623776e-05,NA,1,1,1,1,NA,1,1,1,1,NA,1,NA,NA,1,1,0.00765410097240182,1,1,1,hits_per_20_species,OG0006956,1,1,6,14
1,1,1,1,1,1,1,1,0.444896454688026,1,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,0.462954169279357,1,1,hits_per_20_species,OG0006959,0,0,4,16
NA,1,1,1,1,0.928506600816206,0.014960621215697,1,1,1,1,1,1,1,0.262251368295814,1,NA,NA,NA,1,1,1,NA,1,1,hits_per_20_species,OG0006964,0,1,6,14
1,1,1,1,1,NA,1,1,1.55513402155805e-09,1,1,0.0127278595654587,1,0.285040745942521,NA,1,NA,NA,NA,1,1,1,2.66597854903239e-12,1,1,hits_per_20_species,OG0006967,0,3,5,15
1,NA,1,1,1,1,1,4.10782519111308e-15,0.00028804612658484,1,NA,1,1,1,0.769105538223318,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006970,1,1,4,16
0.850651722402368,1,1,1,1,2.07712180788633e-11,1,1,1,0.80748564873033,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,hits_per_20_species,OG0006976,0,1,6,14
NA,0.556378476421433,1,1,1,1,NA,1,1,0.013688851142458,1,1,1,0.229914763154583,1,1,NA,NA,NA,1,1,1,1,0.216939933458872,0.0136799612898171,hits_per_20_species,OG0006977,0,2,6,14
1,1,1,1,1,NA,0.926865917186109,1,1,0.0551869311158636,1,1,0.155511851736243,1,NA,1,NA,NA,NA,0.91739073769919,1,2.39808173319034e-14,1.15195539218682e-07,1,1.60909701751866e-06,hits_per_20_species,OG0006979,1,2,5,15
1,0.166283297707155,1,1,1,NA,1,1,1,1,1,0.169667703143338,1,0.931478704377785,NA,1,NA,0.366243287034741,NA,NA,1,1,1,1,1.33073895922653e-05,hits_per_20_species,OG0006981,0,1,5,15
1,NA,1,1,0.000539484072432872,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,3.49165141244612e-14,1,1,hits_per_20_species,OG0006982,0,2,5,15
2.22345711620164e-06,NA,1,1,0.368108964713837,1,1.58326518562291e-09,1,1,3.85265819247138e-10,1,0.0521468654882703,0.00308756286137024,NA,NA,1,NA,NA,1,2.30077934482153e-09,0.0917111787431734,1,0.590144986136533,0.00387434548606169,1.25568642466156e-05,hits_per_20_species,OG0006983,0,7,5,15
1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006984,0,0,5,15
NA,NA,1,1,NA,0.0525155253806265,0.954887769283429,1,1,0.0279866408970563,NA,1,1,1,1,1,NA,1,1,1,1,0,1,1,1,hits_per_20_species,OG0006985,1,1,5,15
1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,hits_per_20_species,OG0006986,0,0,6,14
3.05928522589261e-05,1,1,1,1,0.220440560855877,0.0140691145816051,1,0.0017815259116527,0.251909763427191,1,1,1,NA,NA,1,NA,NA,NA,1,1,0.0219377461061538,1,0.0985977839322368,1,hits_per_20_species,OG0006987,1,3,5,15
1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0006992,0,0,5,15
1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,NA,1,NA,1,NA,0,1,1,1,hits_per_20_species,OG0006996,1,0,5,15
1,1,1,1,1,1,1,1,0.0682379264480313,1,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,1,hits_per_20_species,OG0007000,0,0,5,15
1,1,1,1,1,1,1,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,1,0.695040261501389,1,1,1,1,hits_per_20_species,OG0007002,0,1,5,15
1,1,1,1,NA,NA,1,0.00762176326983544,1,1,1,1,1,0.43566033029502,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0007003,1,0,6,14
1,NA,0,1,1,NA,1,NA,1,1,1,1,0.387931627820202,1,1,1,NA,1,NA,1,1,1,1,1,1,hits_per_20_species,OG0007004,1,0,4,16
1,0.960116623459053,1,1,NA,0.706885343445918,1,1,NA,1,1,1,0.00931239383901022,1,0.728644889153838,1,NA,1,NA,1,1,1,1,NA,0.638580343678427,hits_per_20_species,OG0007005,0,1,6,14
1,NA,1,1,1,1,1,1,0.789358251838012,NA,1,1,1,1,NA,1,1,1,1,0.171950068880661,1,1,0.00619795122138189,NA,NA,hits_per_20_species,OG0007010,0,1,6,14
0.0352496171425876,NA,1,1,1,NA,0.657969113679927,1,1,0.00174742519046378,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,0.386767916309665,0.0512181928712618,hits_per_20_species,OG0007018,0,2,5,15
1,1,1,1,1,NA,1,NA,0.0607605052487052,1,1,1,1,1,1,1,NA,NA,NA,0.0378786206412098,1,1,1,1,1,hits_per_20_species,OG0007025,0,1,5,15
1,NA,1,1,1,1,0.284201481187934,0,1.31909483336301e-09,0.578907426584732,1,1,0.55390380139795,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0007026,1,1,4,16
1,NA,1,1,1,NA,0.0941276861077331,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_20_species,OG0007031,0,0,5,15
1,1,1,1,2.15660822533437e-12,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,0.404598179611977,1,1,1,hits_per_20_species,OG0007033,0,1,5,15
