OG_ID,gene_symbol.x,analysis_absrel,gene_symbol.y,analysis_relax_selection,analysis_paml,analysis_cafe_expanded,gene_symbol.x,analysis_relax_relaxed,analysis_cafe_contracted,gene_symbol.y,condition,gene_symbol
OG0010115,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,AMH
OG0010117,NA,NA,IMMP1L,intensified,paml_selected,NA,NA,NA,NA,NA,NA,IMMP1L
OG0010121,PIGU,selected,PIGU,intensified,paml_selected,NA,NA,NA,NA,NA,NA,PIGU
OG0010123,NA,NA,NA,NA,NA,NA,DICER1,relaxed,NA,DICER1,pigmentation,DICER1
OG0010124,NA,NA,SLIRP,intensified,NA,NA,NA,NA,NA,NA,NA,SLIRP
OG0010127,NA,NA,NA,NA,NA,NA,FAM149B1,relaxed,NA,NA,NA,FAM149B1
OG0010129,NA,NA,NA,NA,paml_selected,NA,KIF26B,relaxed,NA,NA,NA,KIF26B
OG0010133,NA,NA,NA,NA,NA,NA,BUB1B,relaxed,NA,NA,NA,BUB1B
OG0010134,NA,NA,NA,NA,NA,NA,ADPRHL2,relaxed,NA,NA,NA,ADPRHL2
OG0010135,NA,NA,NA,NA,NA,NA,SH3YL1,relaxed,NA,NA,NA,SH3YL1
OG0010136,NA,NA,APOB,intensified,paml_selected,NA,NA,NA,NA,NA,NA,APOB
OG0010142,NA,NA,NA,NA,NA,NA,EDRF1,relaxed,NA,NA,NA,EDRF1
OG0010143,NA,NA,NA,NA,NA,NA,C14orf180,relaxed,NA,NA,NA,C14orf180
OG0010144,NA,NA,VCPKMT,intensified,NA,NA,NA,NA,NA,NA,NA,VCPKMT
OG0010146,NA,NA,NA,NA,NA,NA,FBXO34,relaxed,NA,NA,NA,FBXO34
OG0010150,NA,NA,NA,NA,NA,NA,PTPN21,relaxed,NA,PTPN21,pigmentation,PTPN21
OG0010152,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,UNC79
OG0010153,NA,NA,NA,NA,NA,NA,AREL1,relaxed,NA,NA,NA,AREL1
OG0010156,NA,NA,NA,NA,NA,NA,KIAA1841,relaxed,NA,NA,NA,KIAA1841
OG0010160,NA,NA,NA,NA,NA,NA,YIPF4,relaxed,NA,NA,NA,YIPF4
OG0010168,NA,NA,NA,NA,NA,NA,HHEX,relaxed,NA,NA,NA,HHEX
OG0010170,NA,NA,NA,NA,NA,NA,FDXR,relaxed,NA,NA,NA,FDXR
OG0010174,NA,NA,NA,NA,NA,NA,PIGF,relaxed,NA,NA,NA,PIGF
OG0010176,NA,NA,NA,NA,NA,NA,ZNF438,relaxed,NA,NA,NA,ZNF438
OG0010177,NA,NA,COX11,intensified,NA,NA,NA,NA,NA,NA,NA,COX11
OG0010178,NA,NA,NA,NA,NA,NA,PGS1,relaxed,NA,NA,NA,PGS1
OG0010184,NA,NA,TCF7L2,intensified,NA,NA,NA,NA,NA,NA,NA,TCF7L2
OG0010187,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ZNF518A
OG0010189,NA,NA,NA,NA,NA,NA,CHMP2A,relaxed,NA,NA,NA,CHMP2A
OG0010190,NA,NA,NA,NA,NA,NA,DMC1,relaxed,NA,NA,NA,DMC1
OG0010191,NA,NA,ERCC4,intensified,NA,NA,NA,NA,NA,ERCC4,pigmentation,ERCC4
OG0010192,NA,NA,BRICD5,intensified,NA,NA,NA,NA,NA,NA,NA,BRICD5
OG0010197,NA,NA,STAMBPL1,intensified,NA,NA,NA,NA,NA,NA,NA,STAMBPL1
OG0010199,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RNLS
OG0010200,NA,NA,NA,NA,NA,NA,WDR45B,relaxed,NA,NA,NA,WDR45B
OG0010201,NA,NA,NA,NA,NA,NA,TFAM,relaxed,NA,NA,NA,TFAM
OG0010202,NA,NA,NA,NA,NA,NA,CRYM,relaxed,NA,NA,NA,CRYM
OG0010203,NA,NA,NA,NA,NA,NA,TUBGCP2,relaxed,NA,NA,NA,TUBGCP2
OG0010204,NA,NA,NA,NA,NA,NA,A1CF,relaxed,NA,NA,NA,A1CF
OG0010208,NA,NA,NA,NA,NA,NA,LSM11,relaxed,NA,NA,NA,LSM11
OG0010215,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,HDX
OG0010217,NA,NA,ATOH8,intensified,NA,NA,NA,NA,NA,NA,NA,ATOH8
OG0010219,NA,NA,NA,NA,paml_selected,NA,KLHDC4,relaxed,NA,NA,NA,KLHDC4
OG0010220,NA,NA,DET1,intensified,NA,NA,NA,NA,NA,NA,NA,DET1
OG0010221,NA,NA,ECEL1,intensified,NA,NA,NA,NA,NA,NA,NA,ECEL1
OG0010227,NA,NA,NA,NA,NA,NA,SCN2B,relaxed,NA,NA,NA,SCN2B
OG0010228,NA,NA,NA,NA,NA,NA,SERPINE2,relaxed,NA,NA,NA,SERPINE2
OG0010235,NA,NA,NA,NA,NA,NA,ZC3H4,relaxed,NA,NA,NA,ZC3H4
OG0010237,NA,NA,HIC1,intensified,NA,NA,NA,NA,NA,NA,NA,HIC1
OG0010239,NA,NA,NA,NA,NA,NA,CCDC9,relaxed,NA,NA,NA,CCDC9
OG0010240,NA,NA,LIPT2,intensified,NA,NA,NA,NA,NA,NA,NA,LIPT2
OG0010241,NA,NA,PGM2L1,intensified,NA,NA,NA,NA,NA,NA,NA,PGM2L1
OG0010242,NA,NA,NA,NA,NA,NA,AKAP1,relaxed,NA,NA,NA,AKAP1
OG0010244,NA,NA,NA,NA,NA,NA,EIF4H,relaxed,NA,NA,NA,EIF4H
OG0010250,NPHS1,selected,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NPHS1
OG0010252,NA,NA,PROSER3,intensified,NA,NA,NA,NA,NA,NA,NA,PROSER3
OG0010253,NA,NA,NA,NA,NA,NA,PSENEN,relaxed,NA,PSENEN,pigmentation,PSENEN
OG0010257,NA,NA,AIRE,intensified,paml_selected,NA,NA,NA,NA,NA,NA,AIRE
OG0010261,NA,NA,NA,NA,NA,NA,UMPS,relaxed,NA,NA,NA,UMPS
OG0010263,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,BARD1
OG0010265,NA,NA,NA,NA,NA,NA,SERPINE3,relaxed,NA,NA,NA,SERPINE3
OG0010266,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ANKZF1
OG0010270,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,STK17B
OG0010271,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ACMSD
OG0010275,NA,NA,NA,NA,paml_selected,NA,MAATS1,relaxed,NA,NA,NA,MAATS1
OG0010279,NA,NA,NA,NA,NA,NA,NIFK,relaxed,NA,NA,NA,NIFK
OG0010280,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SHOX
OG0010281,NA,NA,NA,NA,NA,NA,VGLL3,relaxed,NA,NA,NA,VGLL3
OG0010283,NA,NA,NA,NA,NA,NA,EPSTI1,relaxed,NA,NA,NA,EPSTI1
OG0010286,NA,NA,NA,NA,NA,NA,ATF2,relaxed,NA,NA,NA,ATF2
OG0010287,NA,NA,NA,NA,NA,NA,EVX2,relaxed,NA,NA,NA,EVX2
OG0010288,NA,NA,NA,NA,NA,NA,HAT1,relaxed,NA,NA,NA,HAT1
OG0010290,NA,NA,IFIH1,intensified,paml_selected,NA,NA,NA,NA,NA,NA,IFIH1
OG0010291,NA,NA,NA,NA,NA,NA,CCDC93,relaxed,NA,NA,NA,CCDC93
OG0010292,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CCDC108
OG0010294,NA,NA,NA,NA,paml_selected,NA,MCM3AP,relaxed,NA,NA,NA,MCM3AP
OG0010295,NA,NA,NA,NA,NA,NA,YBEY,relaxed,NA,NA,NA,YBEY
OG0010296,NA,NA,FASTKD1,intensified,NA,NA,NA,NA,NA,NA,NA,FASTKD1
OG0010299,NA,NA,NA,NA,NA,NA,MFSD9,relaxed,NA,NA,NA,MFSD9
OG0010301,NA,NA,NA,NA,NA,NA,MITD1,relaxed,NA,NA,NA,MITD1
OG0010302,NA,NA,IL17D,intensified,NA,NA,NA,NA,NA,NA,NA,IL17D
OG0010305,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,LATS2
OG0010306,NA,NA,PLA1A,intensified,NA,NA,NA,NA,NA,NA,NA,PLA1A
OG0010308,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DOPEY2
OG0010312,NA,NA,NA,NA,NA,NA,PSME1,relaxed,NA,NA,NA,PSME1
OG0010316,NA,NA,WDR24,intensified,NA,NA,NA,NA,NA,NA,NA,WDR24
OG0010320,NA,NA,NA,NA,NA,NA,C8orf33,relaxed,NA,NA,NA,C8orf33
OG0010326,NA,NA,CCDC78,intensified,NA,NA,NA,NA,NA,NA,NA,CCDC78
OG0010328,NA,NA,SUGCT,intensified,NA,NA,NA,NA,NA,NA,NA,SUGCT
OG0010331,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,AOC1
OG0010332,NA,NA,NA,NA,NA,NA,TTK,relaxed,NA,NA,NA,TTK
OG0010335,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SYBU
OG0010340,NA,NA,NA,NA,NA,NA,MED18,relaxed,NA,NA,NA,MED18
OG0010341,NA,NA,NA,NA,NA,NA,CYB5R4,relaxed,NA,NA,NA,CYB5R4
OG0010343,NA,NA,SNX7,intensified,paml_selected,NA,NA,NA,NA,NA,NA,SNX7
OG0010344,NA,NA,FAM198A,intensified,NA,NA,NA,NA,NA,NA,NA,FAM198A
OG0010345,NA,NA,LYSMD1,intensified,NA,NA,NA,NA,NA,NA,NA,LYSMD1
OG0010348,NA,NA,NA,NA,NA,NA,LAG3,relaxed,NA,NA,NA,LAG3
OG0010349,NA,NA,NA,NA,NA,NA,PLEKHA8,relaxed,NA,NA,NA,PLEKHA8
OG0010350,NA,NA,NA,NA,NA,NA,FLAD1,relaxed,NA,NA,NA,FLAD1
OG0010351,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RASIP1
OG0010354,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NBN,pigmentation,NBN
OG0010355,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RABAC1
OG0010358,NA,NA,SMG9,intensified,NA,NA,NA,NA,NA,NA,NA,SMG9
OG0010359,NA,NA,NA,NA,paml_selected,NA,EIF2B5,relaxed,NA,NA,NA,EIF2B5
OG0010360,NA,NA,NA,NA,NA,NA,IBA57,relaxed,NA,NA,NA,IBA57
OG0010362,NA,NA,NA,NA,NA,NA,WNT9A,relaxed,NA,NA,NA,WNT9A
OG0010363,NA,NA,C1orf35,intensified,paml_selected,NA,NA,NA,NA,NA,NA,C1orf35
OG0010366,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NCAPG2
OG0010370,NA,NA,NA,NA,NA,NA,INO80B,relaxed,NA,NA,NA,INO80B
OG0010373,NA,NA,NA,NA,NA,NA,PIK3C3,relaxed,NA,NA,NA,PIK3C3
OG0010382,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SNX15
OG0010383,NA,NA,NA,NA,paml_selected,NA,SERPINE1,relaxed,NA,NA,NA,SERPINE1
OG0010386,NA,NA,NA,NA,paml_selected,NA,TRMT44,relaxed,NA,NA,NA,TRMT44
OG0010390,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MTA2
OG0010393,NA,NA,NA,NA,paml_selected,NA,PARP2,relaxed,NA,NA,NA,PARP2
OG0010394,NA,NA,SAMD7,intensified,NA,NA,NA,NA,NA,NA,NA,SAMD7
OG0010395,NA,NA,NA,NA,NA,NA,SKIL,relaxed,NA,NA,NA,SKIL
OG0010398,NA,NA,NA,NA,NA,NA,ATP6V1H,relaxed,NA,ATP6V1H,pigmentation,ATP6V1H
OG0010399,NA,NA,TYMS,intensified,NA,NA,NA,NA,NA,TYMS,pigmentation,TYMS
OG0010402,NA,NA,LAMC2,intensified,NA,NA,NA,NA,NA,NA,NA,LAMC2
OG0010404,NA,NA,RFWD2,intensified,paml_selected,NA,NA,NA,NA,NA,NA,RFWD2
OG0010407,NA,NA,NA,NA,NA,NA,KLHL20,relaxed,NA,NA,NA,KLHL20
OG0010408,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PCNXL4
OG0010409,NA,NA,NA,NA,NA,NA,SLC38A6,relaxed,NA,NA,NA,SLC38A6
OG0010411,NA,NA,NA,NA,NA,NA,NDUFAF1,relaxed,NA,NA,NA,NDUFAF1
OG0010413,NA,NA,TC2N,intensified,NA,NA,NA,NA,NA,NA,NA,TC2N
OG0010415,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,BSDC1
OG0010417,NA,NA,NA,NA,NA,NA,ZBTB8OS,relaxed,NA,NA,NA,ZBTB8OS
OG0010424,NA,NA,NA,NA,NA,NA,TNFAIP3,relaxed,NA,NA,NA,TNFAIP3
OG0010425,NA,NA,NA,NA,NA,NA,MLIP,relaxed,NA,NA,NA,MLIP
OG0010427,NA,NA,MTRF1L,intensified,NA,NA,NA,NA,NA,NA,NA,MTRF1L
OG0010428,NA,NA,SLC29A3,intensified,NA,NA,NA,NA,NA,SLC29A3,pigmentation,SLC29A3
OG0010430,NA,NA,NA,NA,NA,NA,MEA1,relaxed,NA,NA,NA,MEA1
OG0010431,NA,NA,NA,NA,NA,NA,YIPF3,relaxed,NA,NA,NA,YIPF3
OG0010433,NA,NA,CAMKMT,intensified,NA,NA,NA,NA,NA,NA,NA,CAMKMT
OG0010435,NA,NA,MGEA5,intensified,NA,NA,NA,NA,NA,NA,NA,MGEA5
OG0010442,NA,NA,NA,NA,NA,NA,ERCC6,relaxed,NA,ERCC6,pigmentation,ERCC6
OG0010443,NA,NA,NA,NA,NA,NA,HIF1AN,relaxed,NA,NA,NA,HIF1AN
OG0010444,NA,NA,SLC17A5,intensified,paml_selected,NA,NA,NA,NA,SLC17A5,pigmentation,SLC17A5
OG0010447,NA,NA,NA,NA,NA,NA,PWWP2B,relaxed,NA,NA,NA,PWWP2B
OG0010453,NA,NA,GPRIN2,intensified,NA,NA,NA,NA,NA,NA,NA,GPRIN2
OG0010457,NA,NA,NA,NA,NA,NA,KMO,relaxed,NA,NA,NA,KMO
OG0010458,NA,NA,NA,NA,NA,NA,VPS37C,relaxed,NA,NA,NA,VPS37C
OG0010459,NA,NA,CYP2U1,intensified,NA,NA,NA,NA,NA,NA,NA,CYP2U1
OG0010463,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,UNC93B1
OG0010464,NA,NA,NA,NA,NA,NA,TET2,relaxed,NA,TET2,pigmentation,TET2
OG0010465,NA,NA,NA,NA,NA,NA,MTAP,relaxed,NA,NA,NA,MTAP
OG0010469,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CCNE1
OG0010470,NA,NA,IGDCC4,intensified,NA,NA,NA,NA,NA,NA,NA,IGDCC4
OG0010473,NA,NA,NA,NA,NA,NA,BDNF,relaxed,NA,NA,NA,BDNF
OG0010474,NA,NA,NA,NA,NA,NA,DPY19L3,relaxed,NA,NA,NA,DPY19L3
OG0010482,NA,NA,RAD52,intensified,NA,NA,NA,NA,NA,NA,NA,RAD52
OG0010483,NA,NA,NA,NA,NA,NA,ACTR6,relaxed,NA,NA,NA,ACTR6
OG0010485,NA,NA,NA,NA,NA,NA,SLC30A9,relaxed,NA,NA,NA,SLC30A9
OG0010489,NA,NA,NA,NA,NA,NA,B4GALT7,relaxed,NA,NA,NA,B4GALT7
OG0010493,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MAP7D3
OG0010495,NA,NA,CENPU,intensified,paml_selected,NA,NA,NA,NA,NA,NA,CENPU
OG0010496,NA,NA,NA,NA,paml_selected,NA,SNX25,relaxed,NA,NA,NA,SNX25
OG0010499,NA,NA,SASH3,intensified,NA,NA,NA,NA,NA,NA,NA,SASH3
OG0010502,NA,NA,AAGAB,intensified,NA,NA,NA,NA,NA,NA,NA,AAGAB
OG0010503,NA,NA,NA,NA,NA,NA,IQCH,relaxed,NA,NA,NA,IQCH
OG0010506,NA,NA,KIAA0513,intensified,paml_selected,NA,NA,NA,NA,NA,NA,KIAA0513
OG0010507,NA,NA,NA,NA,paml_selected,NA,PEX16,relaxed,NA,NA,NA,PEX16
OG0010511,C19orf47,selected,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C19orf47
OG0010512,NA,NA,FOSB,intensified,NA,NA,NA,NA,NA,NA,NA,FOSB
OG0010513,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MTIF2
OG0010517,NA,NA,NA,NA,paml_selected,NA,RPF2,relaxed,NA,NA,NA,RPF2
OG0010518,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DSE
OG0010519,NA,NA,NA,NA,NA,NA,HADHB,relaxed,NA,NA,NA,HADHB
OG0010522,NA,NA,NA,NA,NA,NA,TTC13,relaxed,NA,NA,NA,TTC13
OG0010523,NA,NA,NA,NA,NA,NA,GINM1,relaxed,NA,NA,NA,GINM1
OG0010524,NA,NA,LATS1,intensified,NA,NA,NA,NA,NA,NA,NA,LATS1
OG0010526,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MEI4
OG0010529,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,STRA13
OG0010531,NA,NA,NA,NA,NA,NA,DDX1,relaxed,NA,NA,NA,DDX1
OG0010533,NA,NA,NA,NA,NA,NA,FAM84A,relaxed,NA,NA,NA,FAM84A
OG0010539,NA,NA,NA,NA,NA,NA,TRAF7,relaxed,NA,NA,NA,TRAF7
OG0010540,NA,NA,ENGASE,intensified,NA,NA,NA,NA,NA,NA,NA,ENGASE
OG0010545,NA,NA,HOPX,intensified,NA,NA,NA,NA,NA,NA,NA,HOPX
OG0010553,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SGSM3
OG0010554,NA,NA,CCNF,intensified,NA,NA,NA,NA,NA,NA,NA,CCNF
OG0010555,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,USP36,pigmentation,USP36
OG0010560,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,EPOR
OG0010561,NA,NA,FBXW9,intensified,NA,NA,NA,NA,NA,NA,NA,FBXW9
OG0010564,NA,NA,NA,NA,paml_selected,NA,SPC24,relaxed,NA,NA,NA,SPC24
OG0010565,NA,NA,NA,NA,NA,NA,UBE2Z,relaxed,NA,NA,NA,UBE2Z
OG0010571,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DDX42
OG0010578,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RRN3
OG0010583,NA,NA,NA,NA,NA,NA,MGAT5,relaxed,NA,NA,NA,MGAT5
OG0010584,NA,NA,NA,NA,NA,NA,ACE2,relaxed,NA,NA,NA,ACE2
OG0010585,NA,NA,DZANK1,intensified,paml_selected,NA,NA,NA,NA,DZANK1,pigmentation,DZANK1
OG0010589,NA,NA,NA,NA,NA,NA,ATP6AP2,relaxed,NA,ATP6AP2,pigmentation,ATP6AP2
OG0010593,NA,NA,BRK1,intensified,NA,NA,NA,NA,NA,NA,NA,BRK1
OG0010594,NA,NA,NA,NA,paml_selected,NA,ZBTB40,relaxed,NA,NA,NA,ZBTB40
OG0010596,NA,NA,NA,NA,NA,NA,B3GALT6,relaxed,NA,NA,NA,B3GALT6
OG0010597,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MYOG
OG0010601,NA,NA,NA,NA,NA,NA,PANK4,relaxed,NA,NA,NA,PANK4
OG0010603,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CCDC66
OG0010606,NA,NA,NA,NA,NA,NA,CCDC51,relaxed,NA,NA,NA,CCDC51
OG0010609,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TSEN2
OG0010616,NA,NA,NA,NA,NA,NA,TMEM33,relaxed,NA,NA,NA,TMEM33
OG0010620,NA,NA,NA,NA,NA,NA,TCP11L1,relaxed,NA,NA,NA,TCP11L1
OG0010622,NA,NA,CIAPIN1,intensified,NA,NA,NA,NA,NA,NA,NA,CIAPIN1
OG0010625,NA,NA,NA,NA,NA,NA,APRT,relaxed,NA,NA,NA,APRT
OG0010630,NA,NA,PITHD1,intensified,NA,NA,NA,NA,NA,NA,NA,PITHD1
OG0010631,NA,NA,MIER2,intensified,NA,NA,NA,NA,NA,NA,NA,MIER2
OG0010636,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CCDC62
OG0010637,NA,NA,C2orf42,intensified,NA,NA,NA,NA,NA,NA,NA,C2orf42
OG0010640,NA,NA,NA,NA,NA,NA,OSTN,relaxed,NA,NA,NA,OSTN
OG0010644,NA,NA,DDB2,intensified,NA,NA,NA,NA,NA,DDB2,pigmentation,DDB2
OG0010645,NA,NA,CECR6,intensified,NA,NA,NA,NA,NA,NA,NA,CECR6
OG0010647,NA,NA,HCRT,intensified,NA,NA,NA,NA,NA,NA,NA,HCRT
OG0010648,NA,NA,GPR135,intensified,NA,NA,NA,NA,NA,NA,NA,GPR135
OG0010652,NA,NA,NA,NA,NA,NA,METTL13,relaxed,NA,NA,NA,METTL13
OG0010657,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,IQCE
OG0010670,NA,NA,ZRSR2,intensified,NA,NA,NA,NA,NA,NA,NA,ZRSR2
OG0010676,NA,NA,NA,NA,NA,NA,E2F7,relaxed,NA,NA,NA,E2F7
OG0010681,NA,NA,NA,NA,NA,NA,C15orf57,relaxed,NA,NA,NA,C15orf57
OG0010682,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SRP54
OG0010694,NA,NA,NA,NA,NA,NA,OPN5,relaxed,NA,NA,NA,OPN5
OG0010696,NA,NA,NA,NA,NA,NA,OPHN1,relaxed,NA,OPHN1,pigmentation,OPHN1
OG0010701,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RCN2
OG0010740,NA,NA,NA,NA,NA,NA,LSM1,relaxed,NA,NA,NA,LSM1
OG0010741,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RNF10
OG0010745,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CHMP7
OG0010746,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,VPS13A
OG0010750,NA,NA,QARS,intensified,NA,NA,NA,NA,NA,NA,NA,QARS
OG0010751,NA,NA,KIAA1751,intensified,NA,NA,NA,NA,NA,NA,NA,KIAA1751
OG0010753,NA,NA,PLAT,intensified,NA,NA,NA,NA,NA,NA,NA,PLAT
OG0010755,NA,NA,NA,NA,NA,NA,MGA,relaxed,NA,NA,NA,MGA
OG0010756,NA,NA,NA,NA,NA,NA,GPCPD1,relaxed,NA,NA,NA,GPCPD1
OG0010759,NA,NA,RASL11B,intensified,NA,NA,NA,NA,NA,NA,NA,RASL11B
OG0010760,NA,NA,NMU,intensified,NA,NA,NA,NA,NA,NA,NA,NMU
OG0010763,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SCARA3
OG0010766,NA,NA,NA,NA,NA,NA,BDH2,relaxed,NA,NA,NA,BDH2
OG0010767,NA,NA,NA,NA,NA,NA,CISD2,relaxed,NA,CISD2,pigmentation,CISD2
OG0010768,NA,NA,NA,NA,paml_selected,NA,CFAP36,relaxed,NA,NA,NA,CFAP36
OG0010769,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TMEM154
OG0010770,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ALPK1
OG0010772,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SLC30A6
OG0010776,NA,NA,LIAS,intensified,NA,NA,NA,NA,NA,NA,NA,LIAS
OG0010778,NA,NA,SMC2,intensified,NA,NA,NA,NA,NA,NA,NA,SMC2
OG0010780,NA,NA,MELK,intensified,NA,NA,NA,NA,NA,NA,NA,MELK
OG0010783,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,SLC30A4,pigmentation,SLC30A4
OG0010784,GATM,selected,GATM,intensified,paml_selected,NA,NA,NA,NA,NA,NA,GATM
OG0010785,NA,NA,NA,NA,NA,NA,PEPD,relaxed,NA,PEPD,pigmentation,PEPD
OG0010787,NA,NA,NA,NA,NA,NA,GPR149,relaxed,NA,NA,NA,GPR149
OG0010788,NA,NA,P2RY1,intensified,NA,NA,NA,NA,NA,NA,NA,P2RY1
OG0010789,NA,NA,NA,NA,NA,NA,LRRC49,relaxed,NA,NA,NA,LRRC49
OG0010790,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ULK3
OG0010792,NA,NA,NA,NA,NA,NA,COTL1,relaxed,NA,NA,NA,COTL1
OG0010793,NA,NA,RELT,intensified,NA,NA,NA,NA,NA,NA,NA,RELT
OG0010794,NA,NA,NA,NA,paml_selected,NA,DNER,relaxed,NA,NA,NA,DNER
OG0010798,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CUX2
OG0010800,NA,NA,CIAO1,intensified,NA,NA,NA,NA,NA,NA,NA,CIAO1
OG0010801,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ZNF367
OG0010807,NA,NA,NA,NA,paml_selected,NA,DNTTIP2,relaxed,NA,NA,NA,DNTTIP2
OG0010808,NA,NA,NA,NA,NA,NA,OCSTAMP,relaxed,NA,NA,NA,OCSTAMP
OG0010809,NA,NA,NA,NA,paml_selected,NA,DALRD3,relaxed,NA,NA,NA,DALRD3
OG0010810,NA,NA,NA,NA,NA,NA,MGLL,relaxed,NA,NA,NA,MGLL
OG0010811,NA,NA,NA,NA,NA,NA,ANAPC7,relaxed,NA,NA,NA,ANAPC7
OG0010814,NA,NA,NA,NA,NA,NA,NTPCR,relaxed,NA,NA,NA,NTPCR
OG0010815,NA,NA,NA,NA,paml_selected,NA,ABTB1,relaxed,NA,NA,NA,ABTB1
OG0010816,NA,NA,NA,NA,NA,NA,ACER1,relaxed,NA,NA,NA,ACER1
OG0010823,NA,NA,ZFPL1,intensified,NA,NA,NA,NA,NA,NA,NA,ZFPL1
OG0010825,NA,NA,NA,NA,NA,NA,SUPT4H1,relaxed,NA,NA,NA,SUPT4H1
OG0010828,NA,NA,C9,intensified,NA,NA,NA,NA,NA,NA,NA,C9
OG0010830,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CCDC84
OG0010838,NA,NA,UBE2M,intensified,NA,NA,NA,NA,NA,NA,NA,UBE2M
OG0010841,NA,NA,NA,NA,NA,NA,RSAD1,relaxed,NA,NA,NA,RSAD1
OG0010851,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ELP2
OG0010852,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CTNNAL1
OG0010853,NA,NA,NA,NA,NA,NA,PPT1,relaxed,NA,NA,NA,PPT1
OG0010855,NA,NA,NA,NA,NA,NA,RMI2,relaxed,NA,NA,NA,RMI2
OG0010858,NA,NA,B9D1,intensified,NA,NA,NA,NA,NA,NA,NA,B9D1
OG0010862,NA,NA,NA,NA,NA,NA,UTP23,relaxed,NA,NA,NA,UTP23
OG0010863,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RNF215
OG0010864,NA,NA,NA,NA,paml_selected,NA,RHBDD3,relaxed,NA,NA,NA,RHBDD3
