Ammel,Ammex,Asmec,Asmes,Bubuf,Chasi,Chlan,Cocri,Darer,Ectel,Elmax,Ereur,Gamor,Geser,Hegla,Jajac,Luden,Miuni,Mymur,Nagal,Orcun,Ornil,Plwal,Prang,Ranor,Sians,Sigra,Sirhi,Soara,Thmac,Trros,Trtib,nSp,og,selectionF,selectionB,allF,allB
1,NA,1,1,1,NA,1,NA,1,1,1,NA,NA,1,1,0.0142836803836884,1,1,0.654032878445378,1,0.6490962842178,1,NA,0.612554899754393,1,1,1,1,NA,1,1,1,hits_per_25_species,OG0012412,0,1,9,16
1,1,1,1,1,1,NA,0.053808127870598,NA,1,1,0.000537501578779076,NA,NA,0.0024484885853524,1,1,NA,0.370790748259769,1,1,0.217675050898616,0.133422724425591,0.0120305534628583,0.012235279621415,1,1.17763993390252e-06,NA,NA,1,0.0121205292651518,0.000609752965918808,hits_per_25_species,OG0012420,3,4,9,16
NA,1,1,1,0.610177195724023,1,NA,0.00638304818047558,5.33093956698871e-05,1,2.60902410786912e-15,0.000436174604743211,NA,1,1,1,NA,0.000193798891783392,NA,1,6.61139079038975e-08,NA,0.432570324537015,0.00171683891383367,0.0181606340153928,1,1,0.00960641693569775,2.57380755199765e-05,NA,0.000868936569525691,1,hits_per_25_species,OG0012424,4,7,10,15
NA,1,1,1,1,1,0.111595565649073,1,NA,1,1,1,1,1,NA,0.380883814772314,NA,1,NA,1,1,1,1,NA,0.0248232736832083,1,1,1,1,1,1,NA,hits_per_25_species,OG0012434,0,1,8,17
NA,NA,1,0.00572237431933525,NA,NA,1,1,1,1,0.00698043277494997,NA,1,NA,2.59873182323345e-05,1,1,NA,1,1,1,4.24295499734662e-06,1,0.113298534676053,1,1,1,1,1,1,1,2.13939976845268e-12,hits_per_25_species,OG0012443,1,4,8,17
1,1,1,1,1,1,1,NA,NA,1,0.00939578072637948,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_25_species,OG0012623,0,1,9,16
0.399984025787756,NA,1,1,NA,NA,NA,0.403097002483091,NA,0.840024830034672,1,0.569642472483535,0.146893068995089,0.463171683220074,0.512395139121491,1,0.0154076486292218,0.821151785367626,1,0.0182081058360181,1,0.0166042088607462,NA,NA,1,1,1,1,0.780634551104024,1,0.00535435980401955,1,hits_per_25_species,OG0012625,3,1,9,16
1,0.498156981678363,1,1,1,1,1,0.197949151520374,NA,1,1,NA,1,0.0327579409279401,1,1,1,1,0.67303533969724,1,1,1,0.133074692263855,1,1,NA,NA,NA,0.0815604944510651,1,NA,NA,hits_per_25_species,OG0012630,1,0,9,16
1,NA,1,NA,1,1,0.0528845137124582,0.00207556402244236,1,0.00960302873691649,1,1,NA,1,1,1,1,1,NA,1,1,1,1,0.331122546420954,1,NA,NA,NA,1,1,1,1,hits_per_25_species,OG0012635,1,1,10,15
1,1,NA,1,1,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,0.0326981570624765,0.00170885744790705,1,0.232825560649386,1,NA,1,NA,NA,hits_per_25_species,OG0012637,1,1,7,18
1,1,1,1,1,1,1,1,NA,2.60902410786912e-15,1,0.00231559803969245,1,1,1,1,1,1,3.14749884365861e-05,1,1,0.0638448098103652,NA,1,1,NA,NA,NA,1,1,NA,NA,hits_per_25_species,OG0012641,0,3,9,16
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,0.00054543986368738,1,0.0300814860618823,2.64789856707637e-11,1,0.454767868466813,NA,1,1,NA,NA,NA,1,1,NA,NA,hits_per_25_species,OG0012648,2,1,9,16
1,1,1,1,NA,1,1,1,NA,1,1,0.191427946273186,0.0628056732369821,1,1,1,0.0117153295038605,1,1,1,1,1,1,1,0.0627159056856661,NA,NA,NA,1,0.669615265186352,NA,NA,hits_per_25_species,OG0012653,1,0,9,16
0.0865267825424659,NA,1,1,0.371136107126683,1,NA,1,1,1,0.292152933089909,1,1,1,1,1,NA,1,NA,1,0.00124394924618032,1,1,1,1,NA,NA,NA,1,1,1,0.233111882384609,hits_per_25_species,OG0012667,0,1,9,16
1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,0.931693602329391,1,1,0.00265368747081313,1,1,1,NA,NA,NA,hits_per_25_species,OG0012675,1,0,9,16
NA,1,1,1,1,0.482118663937872,1,5.94162119504915e-09,NA,0.510215821667895,1,1,NA,1,1,1,NA,1,0.000100113632114374,NA,1,1,0.49287637735623,1,1,1,1,7.81585351994352e-11,0.000965520116080087,1,NA,NA,hits_per_25_species,OG0012684,1,3,8,17
NA,NA,1,1,NA,0.64357176925559,1,1,NA,0.104815581105515,1,1,1,NA,1,1,0.12129653325969,NA,0.0394257569801882,1,1,1,1,1,1,1,1,1,0.794205211309433,1,1,NA,hits_per_25_species,OG0012695,0,1,9,16
1,NA,1,1,1,NA,1,1,0.302891156899378,1,1,1,0.571771755941057,1,1,NA,1,1,1,1.23366905274147e-05,1,1,1,1,1,NA,NA,NA,1,1,1,0.0638879731625677,hits_per_26_species,OG0003471,1,0,9,17
0.000971272235012144,NA,1,1,NA,1,1,0.653115829378955,0.301264233635884,1,1,NA,0.000200785545916737,0.00155077844065049,1,0.114969634182636,1,1,2.08565387183057e-11,1,NA,8.45934433613138e-13,0.0271738546715474,0.692748445053985,1,1,1,NA,0.638552300568707,0.755770938263926,0.746288590801924,NA,hits_per_26_species,OG0004783,1,5,11,15
1,1,1,1,0.000758755095109642,1,1,1,1,1,1,1,0.00397793380923162,1,1,1,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0004868,0,2,8,18
1,1,1,1,NA,0.52654822853561,8.6159862231483e-06,1,NA,0.213346498074966,1,0.000110907000953841,1,1,0.185791416769199,1,NA,1,1,2.95507531167249e-07,1,1,NA,1,0.0111686716074758,NA,1,NA,1,1,1,1,hits_per_26_species,OG0005064,1,3,9,17
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,7.23700988025655e-10,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,hits_per_26_species,OG0005115,1,0,9,17
1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,0.00387932443508487,2.50050843231264e-06,1,1,1,1,NA,hits_per_26_species,OG0005131,1,1,9,17
1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.66402084099226e-05,NA,1,NA,NA,NA,1,1,2.3925256220636e-10,1,hits_per_26_species,OG0005182,1,1,9,17
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,hits_per_26_species,OG0005199,0,0,9,17
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,0.0420353917292546,1,1,1,NA,1,1,NA,1,NA,1,NA,1,1,1,1,hits_per_26_species,OG0005209,1,0,8,18
1,0.215694582970177,1,2.39808173319034e-14,1,1,1,1,NA,1,1,1,1,1,0.215960906411928,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,0.309573904770054,1,NA,NA,hits_per_26_species,OG0005235,1,1,9,17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1.00182712072794e-05,1,0.576478659833883,1.34144948249482e-06,1,1,NA,1,NA,NA,NA,1,1,1,NA,hits_per_26_species,OG0005265,1,1,9,17
0.0013450613424299,1,0,1,1,5.44009282066327e-15,1,1,1,1,1,1,2.03474398441372e-09,0.0448335386439658,0.478718357156726,1,0.0542716092572448,1,1,NA,NA,1,1,NA,0.0243285235233299,NA,NA,NA,1,0.572354156129498,1,0.000174181907539872,hits_per_26_species,OG0005275,3,4,8,18
0.156199857458316,1,1,1,1,1,1,1,0.0257774323314126,1,0.00183739644646497,1,2.40261144313081e-11,1,7.88568210730034e-10,1,NA,1,3.73396159081274e-06,1,NA,1,NA,1,1,NA,NA,NA,1,1,1,0,hits_per_26_species,OG0005286,1,5,9,17
1,1,1,1,1,1,0,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0005292,0,1,9,17
1,NA,1,1,1,0.252794000428201,1,1,1,1,1,1,0,1,1,1,NA,1,0.0362784829850326,0.180662291378026,1,1,1,0.000218026306134711,1,NA,NA,NA,1,1.32798956942182e-07,0.716464216965897,NA,hits_per_26_species,OG0005305,1,3,9,17
1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000355276041138275,1,1,NA,NA,NA,1,1,NA,1,hits_per_26_species,OG0005316,0,1,8,18
0.801925913174933,NA,1,1,NA,1,1,0.381503435015744,1,0.0495975814379496,1,1,1,NA,1,1,0.140595463234229,NA,1,1,1,1,NA,NA,0.000626480820377751,1,1,1,1,0.137615575287325,1.8111129818088e-09,1,hits_per_26_species,OG0005340,1,2,8,18
NA,0.209367206784866,1,1,1,0.0432584588093501,1,0,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,2.55484753102775e-05,NA,1,0.000465415943909364,1,0.00190043442150922,1,hits_per_26_species,OG0005381,4,1,10,16
1,1,1,1,NA,0.922519618753985,1,1,NA,1,1,1,1,1,1,0.806656276664053,1,NA,0.0501403192964781,1,0.691478577526469,0.0942594349393771,1,1,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0005386,0,0,9,17
1,0.0548550966549302,1,1,NA,1,0.00406635617997542,0.143619287640832,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,0.215926588920424,1,1,NA,NA,NA,0.0120762746328799,1,1,1,hits_per_26_species,OG0005394,0,2,10,16
1,1,0.310047493208883,1,1,0.315967449878383,1,1,NA,1,1,1,0.483046566675404,1,1,1,0.493326882896305,0.00619175393345106,NA,1,1,1,0.000720548241011643,0.362941309778234,1,NA,NA,NA,1,0.710170465170519,NA,1,hits_per_26_species,OG0005421,1,1,9,17
1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,0.000235170972642529,1,NA,1,1,1,1,1,0.244874079776078,1,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0005524,1,0,9,17
1.93193773756484e-08,NA,NA,NA,1,1,0.246115204455481,0.00230372004674506,1,0.0632810813917695,1,2.95274584901639e-05,1.53514267964283e-09,0.873911275623558,0.193555731524578,1,0.628307336543193,1,1,1,1,NA,0.649095551927387,1,1,1,NA,NA,1,1,0.805352660880706,8.73461303285694e-10,hits_per_26_species,OG0005582,1,4,10,16
1,1,1,1,1,0.00196736378916024,0.219902087047494,1,NA,1,NA,1,1,1,0.000390734924890168,1,0.00711876608898682,1,1,1,1,1,1,0.00215394632416321,1,NA,NA,NA,0.577325241698233,8.36176100649233e-06,NA,1,hits_per_26_species,OG0005590,4,1,9,17
1,1,1,1,1,0.104295236549659,1,1,NA,1,1,1,NA,1,1,0.900272622369329,1,1,NA,0.0927713499107586,0.00484482582905998,1,1,0.748608729071535,1,NA,NA,1,0.0648377557673721,1,1,NA,hits_per_26_species,OG0005608,0,1,10,16
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0005624,0,0,10,16
NA,0.0192552806381401,1,1,NA,0.279718424275939,1,1,1,1,0.757403874200924,1,0.425685484598828,1,1,1,1,0.333699503071011,1,1,1,0.132162796606177,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0005628,0,1,9,17
NA,NA,1,1,1,1,1,1,1,1,1,0.393137071848269,1,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,1,1.53509156080034e-05,1,1,1,1,hits_per_26_species,OG0005635,0,1,9,17
1,NA,1,1,0.00493303138706436,1,1,1,NA,1,1,1,1,1,1,1,0.00290080292469486,1,1,NA,1,1,1,1,4.16730150387679e-10,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0005650,1,2,9,17
0.988129489347525,1,1,1,1,NA,1,1,1,1,1,1,1,5.93539469869175e-05,1,1,1,1,1,1,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0005672,1,0,8,18
1,1,1,1,1,0.249263050225123,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,0.732024915930378,1,NA,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0005676,0,0,9,17
1,1,1,1,1,1,1.02385195802079e-05,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0005700,0,1,10,16
1,NA,1,1,NA,1,1,1,0.140274212809594,0.000187692413067486,1,1.96499563057673e-05,0.0506962507565233,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1.96872534274917e-07,1,1,4.34676119598354e-05,hits_per_26_species,OG0005741,0,4,10,16
1,NA,1,1,NA,1,1,0.0241451303906914,1,0.000169280822925999,1,0.00317474021727704,1,1,0,1,1,1,1,0.770575952255342,1,1,0.486516450661585,NA,1,NA,NA,NA,0.0111470188949992,1,1,0.351589893499885,hits_per_26_species,OG0005744,2,3,9,17
0.126420568294135,NA,1,1,1,1,1,1,0.217617275919812,1,0.864209490322392,1,0.123521515140987,1,1,0.000367871099661299,NA,1,0.0153115264229098,1,1,0.159451372612693,0.596277881043693,NA,1,NA,NA,NA,1,0.751131519382527,0,5.66746124309736e-05,hits_per_26_species,OG0005754,1,3,8,18
1,NA,1,1,0.775175230330523,1,1,1,1,1,1,1,0.0262888213744725,1,1,1,NA,1,0.0187026941183465,1,1,1,NA,1,1,NA,NA,NA,1,0.248400129858882,1,1,hits_per_26_species,OG0005772,0,2,9,17
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,0.00192566031583763,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0005784,1,0,10,16
4.18421095271793e-07,NA,1,1,1,1,1,3.53641299508101e-05,1,NA,1,1,0.000499207409061508,9.85345138815319e-12,0.0302888252779916,0,0.0124697505406945,1,0.0014798440823624,1,0.415442771847466,0.148039795285612,1,NA,1,NA,NA,NA,1,0.0335714426996761,1,1,hits_per_26_species,OG0005798,4,5,9,17
1,1,0,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0005838,1,0,10,16
1,1,1,1,1,1,1,0.133679747552817,NA,0.00179898733285655,1,1,1,1,4.51020415459524e-08,NA,1,1,1,1,1,1,0.00622366957716569,1,1,NA,1,NA,1,1,NA,NA,hits_per_26_species,OG0005848,1,2,9,17
1,NA,NA,NA,NA,0.0294674234369455,1,0.664693644231997,1,1,1,1,4.1904022077266e-05,0.236520608484701,1,1,9.6561647566773e-13,1,1,1,1,1,1,0.136658676065234,1,1,NA,NA,1,6.53605169986804e-10,1,1,hits_per_26_species,OG0005851,2,2,10,16
0.244200938240092,0.0175457439021848,NA,NA,0.0297177839913457,1,1,1,1,0.000325449356868846,1,0.00912734892864991,1,1,1,0.00325447717948346,1,1,1,0.0594364323574688,1,1,1,0.00450156453375206,0.339654775967485,NA,NA,NA,1,1,0.0243430465597361,NA,hits_per_26_species,OG0005860,2,5,9,17
1,1,1,1,1,1,1,1,0.706022132324056,1,1,1,1,1,1,1,NA,1,1,1,0.876793847309827,1,NA,NA,1,NA,NA,NA,7.31335995640681e-06,1,1,1,hits_per_26_species,OG0005865,0,1,8,18
1,1,1,1,1,0.132849469281347,1,1,1,0.0464491697850153,1,0.459719673673392,NA,0.0459799726720431,1,7.64029047447545e-05,1,1,0.296818262445839,1,NA,0.388177077001727,NA,0.295074698303374,1,NA,NA,NA,1,1,0.04752689452277,0.00431271049291837,hits_per_26_species,OG0005870,2,3,10,16
1,NA,1,1,1,1,1,1,0.00444867419345463,1,1,0.464898918049946,1,1,1,1,1,0.104174727792718,1,1,NA,1,NA,NA,1,0.0534574638807556,NA,NA,0.105031231602719,1,1,0,hits_per_26_species,OG0005873,0,2,10,16
1,NA,1,1,0.527135642560808,1,NA,1,1,1,1,1,0.00835779883931309,1,1,1,0.180032848071101,1,1,1,1,0.331624607432524,NA,NA,1,0.588520869412479,NA,NA,1,1,1,1,hits_per_26_species,OG0005883,0,1,10,16
1,1,1,1,1,1,1,1,1,0.970374825593001,1,1,1,1,1,NA,1,0.226502004556454,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,hits_per_26_species,OG0005913,0,0,9,17
0.652554194960328,NA,1,0.50768061982228,0.394818834172903,NA,1,1,7.36251757460504e-05,1,0.15076969938567,0.449011683924537,0.000100120749403965,0.554391147743056,0.097836067360669,1,NA,0.350654472138277,6.44669749583215e-07,0.713485098527436,1,1.62113139468012e-07,0.0195025644475633,0.0964624382310455,1,NA,NA,NA,1,8.07158823565857e-05,1,1,hits_per_26_species,OG0005915,0,6,8,18
1,1,1,NA,1,1,1,1,1,1,1,1,1,0.31815143522622,1,1,1,1,1,0.00115411888147637,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,hits_per_26_species,OG0005916,1,0,8,18
1,1,0.00144776429755583,1,1,1,1,1,1,NA,1,1,0.192244728981494,1,NA,1,NA,1,0.0115682078549593,1,1,1,1,0.145966433132989,1,NA,NA,NA,1,1,1,0.0376017407198598,hits_per_26_species,OG0005936,1,2,8,18
1,NA,1,1,1,1,1,0.259169114369209,NA,0.390616496530389,1,1,1,1,1,1,1.60862283493657e-08,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1.18694776046757e-06,hits_per_26_species,OG0005941,1,1,10,16
0.029875700105084,NA,0.0215898234622711,1,1.1135686365904e-05,1,1,1,NA,1,1,0.00919121023562219,0,1,1,1,NA,1,6.47793818586706e-10,0.622196807726737,1,0.000456856604751088,0.0487845462938825,1,1,NA,NA,NA,1,0.00744065382845915,5.28499037578123e-05,1,hits_per_26_species,OG0005945,2,8,9,17
1.010640789606e-05,0.415053036613978,0,1,1,1,1,1,1,1,1,1,9.91429160990265e-14,1,1,1,NA,NA,0.00634159980162463,0.000856281580632334,1,0.000138181845997898,NA,1,1,NA,NA,NA,0.120571792991756,1,1,1,hits_per_26_species,OG0005969,2,4,8,18
1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,0.603760787108097,NA,NA,NA,NA,1,1,1,0.000779630909144791,hits_per_26_species,OG0005976,0,1,9,17
NA,NA,1,1,0.397606672985839,1,1,1,0.0620004210980779,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,NA,1,0.32696938455566,1,1,1,hits_per_26_species,OG0005982,0,0,10,16
1,NA,1,1,1,1,1,4.47125033051776e-05,1,1,0.00266920479294985,1,0.192941184556565,1,1,1,NA,1,1,1,1,1,0.366228919689388,1,1,NA,NA,NA,1,0.188586048540865,1,NA,hits_per_26_species,OG0005984,1,1,9,17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,0.0455800346644501,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0005990,1,0,8,18
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,8.36115479573296e-05,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0006002,1,0,8,18
0.570738650830476,NA,1,1,NA,1,1,0.0479579938596136,1,1.30844538320796e-06,1,1,1,1,1,1,1,0.0444087228023815,1,1,1,1,1,NA,1,NA,NA,NA,1,0.807021720430995,1,1,hits_per_26_species,OG0006053,2,1,9,17
0.133984562565633,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,0.49462473990989,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0006064,0,0,9,17
1,1,0.123824818709929,1,0.548109597021458,1,1,1,NA,1,1,1,NA,1,0.49719672416221,1,1,0.715418734103174,1,1,1,1,1,0.00117596515927154,1,NA,NA,NA,NA,1,1.74818742815219e-09,1,hits_per_26_species,OG0006065,2,0,10,16
1,1,0.00164310173325166,1,1,1,1,1,1,NA,1,1,1,1,0,NA,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0006068,2,0,9,17
1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.63229980418294,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0006072,0,0,9,17
0.0289612262275252,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,0.860959672680599,1,1.30797634112501e-07,1,1,0.0715483109255031,1,1,1,NA,NA,NA,1,0.00416187708695714,1,0.358390505754812,hits_per_26_species,OG0006074,0,3,10,16
NA,1,1,1,1,0.250024796707393,1,1,1,NA,1,1,1,7.06249360660216e-08,1,1,NA,1,0.266335528646139,0.000250058093461014,1,1,1,1,1,NA,NA,NA,0.16868721194016,1,1,1,hits_per_26_species,OG0006093,2,0,9,17
1,NA,1,1,1,1,1,1,1,NA,1,0.234020541469523,NA,1,0,2.43533615496005e-09,1,1,1,0.156101212319557,1,1,1,1,1,NA,NA,NA,0.903932790170767,1,1,6.7209970922022e-10,hits_per_26_species,OG0006097,1,2,10,16
0.198413767115508,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,0.0451738335118373,1,1,1,1,1,NA,5.81846304470446e-09,1,NA,NA,NA,1,1,0,1,hits_per_26_species,OG0006101,3,0,10,16
1,1,1,1,1,0.0939638058161766,1,0.0239902543099317,NA,1,1,0.464951821055549,1,1,1,1,0.92030093741122,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,hits_per_26_species,OG0006108,1,0,9,17
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.622947239154597,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,hits_per_26_species,OG0006118,0,0,10,16
1,NA,1,1,1,0.57845132074662,1,1,0.00993104979063103,1,1,1,0.0585541078225726,1,0.0842804031854283,1,7.29833180335149e-07,NA,0.132188025248688,1,1,1,1,1,1,NA,NA,NA,0.123555204867795,1,1,NA,hits_per_26_species,OG0006120,1,1,9,17
1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,8.22708751568868e-07,1,1,NA,NA,NA,1,1,1,5.000750341555e-05,hits_per_26_species,OG0006124,0,2,8,18
1,1,1,1,1,1,1,1,1,1,1,1,0.25250951138419,1,1,1,0.00368395550492906,1,NA,1,1,NA,0.0670663264151737,1,1,NA,NA,NA,0.179773469690535,NA,1,4.62407889756378e-14,hits_per_26_species,OG0006125,1,1,10,16
1,1,1,1,1,1,2.72004641033163e-15,1,NA,1,1,1,NA,NA,3.74091521733178e-05,1,1,0.0284663183627323,1,0.0388961030174334,1,1,1,1,1,1,NA,NA,1,1,NA,0.365080828654517,hits_per_26_species,OG0006127,3,1,9,17
1,NA,1,1,1,1,1,1,NA,1,1,1,2.58096226590787e-06,1,1,1,NA,1,0,1,1,1,NA,1,1,1,NA,NA,0.137734437805463,1,0,8.82093341519896e-05,hits_per_26_species,OG0006129,1,3,10,16
1,NA,1,1,1,1,NA,1,1,1,1,0.0218705313216542,1,1,1,1,1,1,0.924385254083979,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0006143,0,1,9,17
NA,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0006146,0,0,9,17
1,0.0245553198780615,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,2.19216754748786e-08,8.64189972138441e-07,NA,NA,1,NA,1,NA,7.07483133410847e-07,1,1,0.000331138802507791,hits_per_26_species,OG0006152,0,5,8,18
1,NA,1,1,1,0.94302763744934,0.00151961179980997,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0.0110026001036995,NA,NA,NA,0.0058487073164355,1,1,1,hits_per_26_species,OG0006155,0,3,9,17
1,1,4.76540010563298e-07,1,1,1,1,1,1,1,1,1,0.00835335731574549,1,1,1,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0006158,1,1,8,18
1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,NA,1,hits_per_26_species,OG0006159,0,0,9,17
1,1,NA,1,1,1,1,2.69284594622832e-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0006166,1,0,8,18
1,1,1,1,1,2.79272294956279e-07,1,1,NA,1,1,1,1,0.000833653478414575,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,1,hits_per_26_species,OG0006173,2,0,8,18
0.0408892702137166,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0006176,0,1,10,16
1,NA,1,1,0.064031954861361,0,NA,0.226667170016135,1,1,0.355894264993514,1,1,1,1,1,1,1,1,0.000714751287015258,1,1,1,NA,1,NA,NA,NA,1,1,0.0346894154925463,1,hits_per_26_species,OG0006177,3,0,9,17
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,5.42812461645781e-11,1,1,0.764088607168817,1,1,NA,NA,NA,NA,1,1,1,hits_per_26_species,OG0006178,1,0,10,16
1,0.654841377780657,1,1,1,1,1,1,1,2.52167020597938e-07,1,1,0.184520585374323,1,1,1,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,0.0113768054090866,1,1,5.26024335201214e-10,hits_per_26_species,OG0006179,0,3,8,18
1,NA,1,0.229894581359471,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1.04419317636939e-09,1,1,NA,1,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0006184,1,0,10,16
1,1,5.59570749181226e-08,1,1,0.0193845431905748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,hits_per_26_species,OG0006186,2,0,10,16
1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,0.455110730676235,0.357759478023807,hits_per_26_species,OG0006201,0,0,9,17
1,NA,1,1,1,1,1,1,1,1,1,0.138256613849565,0.000124953405189254,1,1,1,0.103755022237765,1,1,1,1,1,NA,NA,1,NA,NA,0.607388149093859,9.94473584285394e-05,1,1,NA,hits_per_26_species,OG0006211,0,2,9,17
1,NA,1,1,0.0198767596742533,1,1,1,1,NA,1,0.00125105612125514,1,NA,1,1,1,1,0.325404460343241,1,1,1,1,1,0.791066932000226,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0006216,0,2,9,17
1,0.579809880271176,1,1,1,1,1,1,NA,1,2.79090960342287e-08,1,0.58545003633376,1,NA,1,NA,1,0.993108135910939,1,0.000608696886497784,1,1,NA,0.0462540758090052,NA,2.27294361732078e-06,NA,1,1,1,0.000307724709603163,hits_per_26_species,OG0006222,0,5,7,19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,0.137803888397921,1,NA,NA,NA,1,1,1,1,hits_per_26_species,OG0006225,0,0,10,16
0.00071524232093001,NA,1,1,NA,1,0.00514130040272898,0.575673625259212,0.0277772079125974,1,1,1,1,NA,0.214419039242229,1,NA,NA,1,1,1.66205715856904e-10,1,1,NA,1,1,1,1,0.453839010116079,1,1,1,hits_per_26_species,OG0006226,0,4,7,19
