OG,Preferred_name,Description,count,analysis
OG0005934,ZFPM1,zinc finger,3,longevity
OG0005955,IQCB1,Short calmodulin-binding motif containing conserved Ile and Gln residues.,3,longevity
OG0005960,NRROS,Leucine Rich Repeat,3,longevity
OG0005968,LMAN2L,carbohydrate binding,3,longevity
OG0005973,CCDC180,Domain of unknown function (DUF4456),3,longevity
OG0005986,FANCM,FANCM to MHF binding domain,3,longevity
OG0005990,XRCC4,DNA double-strand break repair and V(D)J recombination protein XRCC4,3,longevity
OG0006022,VPS9D1,Vacuolar sorting protein 9 (VPS9) domain,3,longevity
OG0006046,EPOR,Erythropoietin receptor,3,longevity
OG0006048,RNF180,Ring finger protein 180,3,longevity
OG0006056,DNAJC17,DnaJ domain,3,longevity
OG0006084,PARL,Required for the control of apoptosis during postnatal growth. Essential for proteolytic processing of an antiapoptotic form of OPA1 which prevents the release of mitochondrial cytochrome c in response to intrinsic apoptoptic signals (By similarity),3,longevity
OG0006098,VSX1,Homeobox domain,3,longevity
OG0006112,ACADSB,"Has greatest activity toward short branched chain acyl- CoA derivative such as (s)-2-methylbutyryl-CoA, isobutyryl-CoA, and 2-methylhexanoyl-CoA as well as toward short straight chain acyl-CoAs such as butyryl-CoA and hexanoyl-CoA. Can use valproyl- CoA as substrate and may play a role in controlling the metabolic flux of valproic acid in the development of toxicity of this agent",3,longevity
OG0006115,DAB1,"Phosphotyrosine-binding domain, phosphotyrosine-interaction (PI) domain",3,longevity
OG0006124,STAC,Unstructured on SH3 and cysteine-rich domain-containing protein 2,3,longevity
OG0006125,MLX,Helix-loop-helix DNA-binding domain,3,longevity
OG0006135,GRAMD4,GRAM domain containing 4,3,longevity
OG0006147,MUC15,"Mucin 15, cell surface associated",3,longevity
OG0006151,POP1,Ribonuclease P MRP subunit,3,longevity
OG0006155,MIS18A,regulation of DNA methylation,3,longevity
OG0006156,CYBA,Cytochrome Cytochrome b558 alpha-subunit,3,longevity
OG0006163,NCF4,"PhoX homologous domain, present in p47phox and p40phox.",3,longevity
OG0006165,FOXN4,FORKHEAD,3,longevity
OG0006180,MRPL28,Ribosomal L28 family,3,longevity
OG0006188,ZCCHC11,"Zinc finger, CCHC domain containing 11",3,longevity
OG0006192,HMGN3,HMG14 and HMG17,3,longevity
OG0006194,ADAR,Z-DNA-binding domain in adenosine deaminases.,3,longevity
OG0006204,STK11IP,LKB1 serine/threonine kinase interacting protein 1,3,longevity
OG0006231,STIL,SCL-interrupting locus protein N-terminus,3,longevity
OG0006232,LRP11,MANEC,3,longevity
OG0006235,ANKMY2,MYND finger,3,longevity
OG0006239,TM2D3,TM2 domain containing 3,3,longevity
OG0006242,ABHD11,Alpha/beta hydrolase family,3,longevity
OG0006276,RSF1,Pfam:WHIM2,3,longevity
OG0006282,PHF21B,PHD-finger,3,longevity
OG0006289,TMEFF2,Kazal-type serine protease inhibitor domain,3,longevity
OG0006290,KIF23,Arf6-interacting domain of mitotic kinesin-like protein 1,3,longevity
OG0006292,GOSR1,SNAP receptor activity,3,longevity
OG0006296,MFSD4,transmembrane transport,3,longevity
OG0006304,PASK,PAS domain,3,longevity
OG0006326,GTPBP1,Promotes degradation of target mRNA species. Plays a role in the regulation of circadian mRNA stability. Binds GTP and has GTPase activity (By similarity),3,longevity
OG0006327,ZFYVE16,"Zinc finger, FYVE",3,longevity
OG0006329,PNPLA4,Patatin-like phospholipase,3,longevity
OG0006335,SPDL1,Required for the localization of dynein and dynactin to the mitotic kintochore. Dynein is believed to control the initial lateral interaction between the kinetochore and spindle microtubules and to facilitate the subsequent formation of end-on kinetochore-microtubule attachments mediated by the NDC80 complex. Also required for correct spindle orientation. Does not appear to be required for the removal of spindle assembly checkpoint (SAC) proteins from the kinetochore upon bipolar spindle attachment,3,longevity
OG0006342,DBNL,Actin depolymerisation factor/cofilin -like domains,3,longevity
OG0006344,CPD,CarboxypepD_reg-like domain,3,longevity
OG0006351,WIPI1,WD40 repeats,3,longevity
OG0006356,C9orf85,Chromosome 9 open reading frame 85,3,longevity
OG0006358,CLN6,Ceroid-lipofuscinosis neuronal protein 6,3,longevity
OG0006374,COMMD7,COMM domain containing 7,3,longevity
OG0006387,MNT,cell aging,3,longevity
OG0006389,PCYT2,Cytidylyltransferase-like,3,longevity
OG0006393,NOL6,Nrap protein PAP/OAS1-like domain 5,3,longevity
OG0006403,DEPDC7,intracellular signal transduction,3,longevity
OG0006407,NEK4,Protein tyrosine kinase,3,longevity
OG0006408,CDKN2AIPNL,"XRN-Two Binding Domain, XTBD",3,longevity
OG0006409,LIME1,Lck-interacting transmembrane adapter 1,3,longevity
OG0006416,C18orf25,E3 ubiquitin-protein ligase Arkadia N-terminus,3,longevity
OG0006424,DLL4,N terminus of Notch ligand,3,longevity
OG0006425,CHTF18,"CTF18, chromosome transmission fidelity factor 18 homolog (S. cerevisiae)",3,longevity
OG0006439,HHIP,Glucose / Sorbosone dehydrogenase,3,longevity
OG0006441,BCO2,"beta,beta-carotene-9',10'-cleaving oxygenase activity",3,longevity
OG0006445,SAAL1,Serum amyloid A-like 1,3,longevity
OG0006447,RLF,"Zinc finger, C2H2 type",3,longevity
OG0006449,NFKB2,Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49 p100),3,longevity
OG0006464,C15orf39,Chromosome 15 open reading frame,3,longevity
OG0006466,BORA,"Bora, aurora kinase A activator",3,longevity
OG0006470,ENPP2,Ectonucleotide pyrophosphatase phosphodiesterase,3,longevity
OG0006483,CIZ1,Zinc-finger double-stranded RNA-binding,3,longevity
OG0006486,ZC3HC1,cell division,3,longevity
OG0006492,GCN1L1,Armadillo/beta-catenin-like repeats,3,longevity
OG0006522,GMPS,Guanine monphosphate synthase,3,longevity
OG0006529,HP1BP3,linker histone H1 and H5 family,3,longevity
OG0006531,ATF6,Transcription factor,3,longevity
OG0006544,FBXO7,PI31 proteasome regulator N-terminal,3,longevity
OG0006545,CNTN2,Immunoglobulin C-2 Type,3,longevity
OG0006546,TECPR2,Propeller,3,longevity
OG0006550,LIG1,"Ligase I, DNA, ATP-dependent",3,longevity
OG0006553,WDR76,WD40 repeats,3,longevity
OG0006554,FLOT2,Flotillin,3,longevity
OG0006558,BAG3,"BAG domains, present in regulator of Hsp70 proteins",3,longevity
OG0006584,PALD1,"Phosphatase domain containing, paladin 1",3,longevity
OG0006587,SOX8,high mobility group,3,longevity
OG0006589,CLCC1,Mid-1-related chloride channel (MCLC),3,longevity
OG0006595,TIAM1,T-cell lymphoma invasion and metastasis 1,3,longevity
OG0006609,PPIG,Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD,3,longevity
OG0006612,PIGQ,N-acetylglucosaminyl transferase component (Gpi1),3,longevity
OG0006615,SENP5,"Ulp1 protease family, C-terminal catalytic domain",3,longevity
OG0006621,CEP152,Centrosomal protein,3,longevity
OG0006623,ATP11B,Phospholipid-translocating ATPase N-terminal,3,longevity
OG0006629,KIAA1211,kiaa1211,3,longevity
OG0006630,NCKAP5L,"Nck-associated protein 5, Peripheral clock protein",3,longevity
OG0006639,CENPI,Centromere protein I,3,longevity
OG0006645,CHFR,mitotic cell cycle checkpoint,3,longevity
OG0006647,DLL1,Notch ligand involved in the mediation of Notch signaling,3,longevity
OG0006648,NUMA1,Nuclear mitotic apparatus protein 1,3,longevity
OG0006660,TDRD3,Tudor domain containing,3,longevity
OG0006661,VWA8,AAA domain (dynein-related subfamily),3,longevity
OG0006672,XRCC1,XRCC1 N terminal domain,3,longevity
OG0006689,TMEM167B,Involved in the early part of the secretory pathway,3,longevity
OG0006690,FAM83D,Protein of unknown function (DUF1669),3,longevity
OG0006700,STX16,Syntaxin,3,longevity
OG0006714,MOV10,Mov10 RISC complex RNA helicase,3,longevity
OG0006724,SOGA3,regulation of autophagy,3,longevity
OG0006736,TRHDE,ERAP1-like C-terminal domain,3,longevity
OG0006738,SCARB1,"Scavenger receptor class B, member 1",3,longevity
OG0006741,UBAP1L,Ubiquitin-associated protein 1-like,3,longevity
OG0006770,TPBGL,Leucine rich repeat C-terminal domain,3,longevity
OG0006778,CAPRIN2,Cytoplasmic activation/proliferation-associated protein-1 C term,3,longevity
OG0006789,LGMN,receptor catabolic process,3,longevity
OG0006795,PANX2,Innexin,3,longevity
OG0006796,NEIL3,Nei endonuclease VIII-like 3,3,longevity
OG0006797,FUT7,"Fucosyltransferase, N-terminal",3,longevity
OG0006804,COL7A1,Kunitz/Bovine pancreatic trypsin inhibitor domain,3,longevity
OG0006831,TMEM246,Transmembrane protein 246,3,longevity
OG0006837,CCDC34,Coiled-coil domain containing 34,3,longevity
OG0006839,SQLE,Squalene epoxidase,3,longevity
OG0006868,C8A,membrane-attack complex / perforin,3,longevity
OG0006870,CENPQ,Centromere protein Q,3,longevity
OG0006875,RASAL3,GTPase-activator protein for Ras-like GTPases,3,longevity
OG0006904,WDR33,WD repeat domain,3,longevity
OG0006908,GTF3C6,"General transcription factor IIIC, polypeptide 6, alpha 35kDa",3,longevity
OG0006909,MMRN2,EMI domain,3,longevity
OG0006915,WDR78,"WD domain, G-beta repeat",3,longevity
OG0006919,ETFB,Electron transfer flavoprotein domain,3,longevity
OG0006927,WDR46,BING4CT (NUC141) domain,3,longevity
OG0006932,RIMS4,Regulating synaptic membrane exocytosis,3,longevity
OG0006938,KIAA1377,Susceptibility to monomelic amyotrophy,3,longevity
OG0006944,ARHGEF40,Rho guanine nucleotide exchange factor,3,longevity
OG0006946,PECR,trans-2-enoyl-CoA reductase (NADPH) activity,3,longevity
OG0006955,WDR74,WD repeat domain,3,longevity
OG0006973,RASAL1,GTPase-activator protein for Ras-like GTPases,3,longevity
OG0006974,PRPF4,pre-mRNA processing factor 4 (PRP4) like,3,longevity
OG0006977,FAM134A,Family with sequence similarity 134 member A,3,longevity
OG0006990,EFNA3,Ephrin,3,longevity
OG0007001,CRYZL1,"Crystallin, zeta (Quinone reductase)-like 1",3,longevity
OG0007013,SYVN1,RING-H2 zinc finger domain,3,longevity
OG0007015,SPAG17,Sperm associated antigen 17,3,longevity
OG0007016,UPK1A,Tetraspanin family,3,longevity
OG0007024,CD44,Link (Hyaluronan-binding),3,longevity
OG0007052,FAM83H,Protein of unknown function (DUF1669),3,longevity
OG0007055,SERPINF2,"Serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2",3,longevity
OG0007067,RANBP3,protein transport,3,longevity
OG0007071,KIAA1143,Domain of unknown function (DUF4604),3,longevity
OG0007091,WDR16,"WD domain, G-beta repeat",3,longevity
OG0007118,TMEM38B,TRIC channel,3,longevity
OG0007126,FBXW9,A Receptor for Ubiquitination Targets,3,longevity
OG0007135,KIAA0895,kiaa0895,3,longevity
OG0007137,ARHGEF1,Regulator of G protein signalling-like domain,3,longevity
OG0007140,AP3D1,"Part of the AP-3 complex, an adaptor-related complex which is not clathrin-associated. The complex is associated with the Golgi region as well as more peripheral structures. It facilitates the budding of vesicles from the Golgi membrane",3,longevity
OG0007149,DIS3L2,Rrp44-like cold shock domain,3,longevity
OG0007167,PLAU,plasminogen activator,3,longevity
OG0007185,SOCS7,Suppressor of cytokine signaling 7,3,longevity
OG0007191,AMER2,WTX protein,3,longevity
OG0007200,DERA,DeoC/LacD family aldolase,3,longevity
OG0007213,NUP50,NUP50 (Nucleoporin 50 kDa),3,longevity
OG0007217,JADE1,Jade family PHD finger,3,longevity
OG0007222,PNN,the core-binding sequence is 5'CAGGTG-3'. Capable of reversing CTBP1-mediated transcription repression. Auxiliary component of the splicing- dependent multiprotein exon junction complex (EJC) deposited at splice junction on mRNAs. The EJC is a dynamic structure consisting of core proteins and several peripheral nuclear and cytoplasmic associated factors that join the complex only transiently either during EJC assembly or during subsequent mRNA metabolism. Participates in the regulation of alternative pre-mRNA splicing. Associates to spliced mRNA within 60 nt upstream of the 5'-splice sites. Component of the PSAP complex which binds RNA in a sequence-independent manner and is proposed to be recruited to the EJC prior to or during the splicing process and to regulate specific excision of introns in specific transcription subsets. Involved in the establishment and maintenance of epithelia cell- cell adhesion,3,longevity
OG0007227,CASS4,Cas scaffolding protein family member 4,3,longevity
OG0007228,BLVRB,NAD(P)H-binding,3,longevity
OG0007238,LRRC32,leucine rich repeat containing 32,3,longevity
OG0007247,ACBD4,Acyl CoA binding protein,3,longevity
OG0007250,METTL25,Methyltransferase domain,3,longevity
OG0007258,GLTSCR1L,GLTSCR1-like,3,longevity
OG0007263,LAMTOR3,positive regulation of TOR signaling,3,longevity
OG0007266,RNMT,Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family,3,longevity
OG0007279,HAUS7,HAUS augmin-like complex,3,longevity
OG0007289,SREK1,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",3,longevity
OG0007313,DNA2,DNA replication factor Dna2,3,longevity
OG0007319,ANKS3,Sterile alpha motif.,3,longevity
OG0007324,TMEM241,Transmembrane protein 241,3,longevity
OG0007327,TTK,Kinase-like,3,longevity
OG0007333,TAC3,Neurokinin B,3,longevity
OG0007357,CEBPZ,CBF/Mak21 family,3,longevity
OG0007364,SUFU,"Negative regulator in the hedgehog signaling pathway. Down-regulates GLI1-mediated transactivation of target genes. Part of a corepressor complex that acts on DNA-bound GLI1. May also act by linking GLI1 to BTRC and thereby targeting GLI1 to degradation by the proteasome. Sequesters GLI1, GLI2 and GLI3 in the cytoplasm, this effect is overcome by binding of STK36 to both SUFU and a GLI protein. Negative regulator of beta-catenin signaling. Regulates the formation of either the repressor form (GLI3R) or the activator form (GLI3A) of the full-length form of GLI3 (GLI3FL). GLI3FL is complexed with SUFU in the cytoplasm and is maintained in a neutral state. Without the Hh signal, the SUFU- GLI3 complex is recruited to cilia, leading to the efficient processing of GLI3FL into GLI3R. When Hh signaling is initiated, SUFU dissociates from GLI3FL and the latter translocates to the nucleus, where it is phosphorylated, destabilized, and converted to a transcriptional activator (GLI3A)",3,longevity
OG0007367,TSC22D1,nucleic acid-templated transcription,3,longevity
OG0007371,TPGS2,Tubulin polyglutamylase complex subunit 2,3,longevity
OG0007389,AMER1,WTX protein,3,longevity
OG0007402,FAM151A,"family with sequence similarity 151, member A",3,longevity
OG0007407,FAM193B,Family with sequence similarity 193 member B,3,longevity
OG0007417,DRAXIN,Draxin,3,longevity
OG0007424,ESCO2,zinc-finger of acetyl-transferase ESCO,3,longevity
OG0007432,SH3TC2,Src homology 3 domains,3,longevity
OG0007437,SLC35E2B,"Solute carrier family 35, member E2B",3,longevity
OG0007449,USH1C,"Domain present in PSD-95, Dlg, and ZO-1/2.",3,longevity
OG0007455,KIAA0226L,RUN and cysteine rich domain containing beclin 1 interacting protein like,3,longevity
OG0007460,LRRC20,Leucine Rich Repeat,3,longevity
OG0007466,PRRT4,transmembrane protein 4,3,longevity
OG0007467,RBBP5,"WD domain, G-beta repeat",3,longevity
OG0007468,CCNE1,Cyclin_C,3,longevity
OG0007497,DAXX,Daxx N-terminal Rassf1C-interacting domain,3,longevity
OG0007510,BAG4,BAG domain,3,longevity
OG0007518,TTC19,Tetratricopeptide repeat,3,longevity
OG0007519,COTL1,Cofilin/tropomyosin-type actin-binding protein,3,longevity
OG0007528,VEPH1,Ventricular zone expressed PH,3,longevity
OG0007533,KLHDC4,kelch domain containing 4,3,longevity
OG0007549,CBFA2T2,TAF homology,3,longevity
OG0007557,FER,"Fes/CIP4, and EFC/F-BAR homology domain",3,longevity
OG0007572,TMEM138,Transmembrane protein 138,3,longevity
OG0007587,FAM214A,DUF4210,3,longevity
OG0007588,FAHD2A,hydrolase activity,3,longevity
OG0007608,ETFA,fatty acid beta-oxidation using acyl-CoA dehydrogenase,3,longevity
OG0007609,C19orf44,Domain of unknown function (DUF4614),3,longevity
OG0007615,RBBP8,Tumour-suppressor protein CtIP N-terminal domain,3,longevity
OG0007629,TSC1,Tuberous sclerosis 1,3,longevity
OG0007630,MAT2B,"Regulatory subunit of S-adenosylmethionine synthetase 2, an enzyme that catalyzes the formation of S-adenosylmethionine from methionine and ATP. Regulates MAT2A catalytic activity by changing its kinetic properties, increasing its affinity for L- methionine",3,longevity
OG0007631,CPSF6,Cleavage and polyadenylation specificity factor subunit,3,longevity
OG0007638,PCCA,Biotin carboxylase C-terminal domain,3,longevity
OG0007639,ZBBX,B-box zinc finger,3,longevity
OG0007644,TBRG4,Transforming growth factor beta regulator 4,3,longevity
OG0007645,CKAP4,Cytoskeleton-associated protein 4,3,longevity
OG0007650,SLC25A26,Belongs to the mitochondrial carrier (TC 2.A.29) family,3,longevity
OG0007652,TRIM44,negative regulation of protein K48-linked ubiquitination,3,longevity
OG0007654,SLC46A3,transmembrane transport,3,longevity
OG0007663,ESF1,NUC153 domain,3,longevity
OG0007668,NECAB2,Antibiotic biosynthesis monooxygenase,3,longevity
OG0007677,PM20D1,Peptidase dimerisation domain,3,longevity
OG0007685,DCP1B,"May play a role in the degradation of mRNAs, both in normal mRNA turnover and in nonsense-mediated mRNA decay. May remove the 7-methyl guanine cap structure from mRNA molecules, yielding a 5'-phosphorylated mRNA fragment and 7m-GDP (By similarity)",3,longevity
OG0007693,C8orf34,chromosome 8 open reading frame 34,3,longevity
OG0007698,PCSK2,enkephalin processing,3,longevity
OG0007699,USP8,Belongs to the peptidase C19 family,3,longevity
OG0007702,DEF8,DUF4206,3,longevity
OG0007703,GTF3C2,"general transcription factor IIIC, polypeptide 2, beta 110kDa",3,longevity
OG0007728,IL18,Interleukin-1 / 18,3,longevity
OG0007729,ATXN2,LsmAD,3,longevity
OG0007730,NPNT,calcium ion binding,3,longevity
OG0007737,AXDND1,Axonemal dynein light chain domain containing 1,3,longevity
OG0007741,EGFL6,EGF domain,3,longevity
OG0007748,RFTN1,Raftlin,3,longevity
OG0007752,ZNF276,Zinc finger protein 276,3,longevity
OG0007759,ECT2,epithelial cell,3,longevity
OG0007765,CCDC12,cwf18 pre-mRNA splicing factor,3,longevity
OG0007771,AVEN,apoptotic process,3,longevity
OG0007792,VPRBP,DDB1 and CUL4 associated factor 1,3,longevity
OG0007801,RAVER2,RNA recognition motif,3,longevity
OG0007802,KIAA1467,Family with sequence similarity 234 member B,3,longevity
OG0007824,TANK,TRAF family member-associated,3,longevity
OG0007831,FAM83B,Protein of unknown function (DUF1669),3,longevity
OG0007844,C16orf70,Uncharacterised protein family (UPF0183),3,longevity
OG0007846,ADAM23,ADAM metallopeptidase domain 23,3,longevity
OG0007847,PTK7,protein tyrosine kinase 7,3,longevity
