qname,query,OG_ID,chr,seqStart,seqEnd
evm.model.ptg005066l.1_Prang-OG0008164.fa,evm.model.ptg005066l.1_Prang,OG0008164,chr1,1269840275,1269841382
evm.model.ptg004512l.3_Prang-OG0008165.fa,evm.model.ptg004512l.3_Prang,OG0008165,chr2,3381195227,3381195656
evm.model.ptg002747l.4_Prang-OG0008166.fa,evm.model.ptg002747l.4_Prang,OG0008166,chr2,3135508083,3135509037
evi.model.ptg043603l.62_Prang-OG0008167.fa,evi.model.ptg043603l.62_Prang,OG0008167,scaffold3764,54856,55150
evm.model.ptg006900l.12_Prang-OG0008169.fa,evm.model.ptg006900l.12_Prang,OG0008169,chr7,1775240949,1775245887
evm.model.ptg008790l.4_Prang-OG0008170.fa,evm.model.ptg008790l.4_Prang,OG0008170,chr7,424231171,424232641
evm.model.ptg000885l.4_Prang-OG0008171.fa,evm.model.ptg000885l.4_Prang,OG0008171,chr6,1716904916,1716906155
evm.model.ptg019997l.2_Prang-OG0008172.fa,evm.model.ptg019997l.2_Prang,OG0008172,chr14,926827193,926827655
evm.model.ptg006802l.5_Prang-OG0008173.fa,evm.model.ptg006802l.5_Prang,OG0008173,chr1,3101405150,3101405741
evm.model.ptg005068l.3_Prang-OG0008177.fa,evm.model.ptg005068l.3_Prang,OG0008177,chr6,149639294,149643035
evm.model.ptg002444l.3_Prang-OG0008178.fa,evm.model.ptg002444l.3_Prang,OG0008178,chr7,1199288304,1199293092
evm.model.ptg000920l.3_Prang-OG0008179.fa,evm.model.ptg000920l.3_Prang,OG0008179,chr7,832797821,832799120
evm.model.ptg009341l.4_Prang-OG0008182.fa,evm.model.ptg009341l.4_Prang,OG0008182,chr9,333221091,333223155
evm.model.ptg000915l.10_Prang-OG0008183.fa,evm.model.ptg000915l.10_Prang,OG0008183,chr7,360612128,360618101
evm.model.ptg008425l.1_Prang-OG0008184.fa,evm.model.ptg008425l.1_Prang,OG0008184,chr3,1079417874,1079421360
evm.model.ptg007188l.6_Prang-OG0008186.fa,evm.model.ptg007188l.6_Prang,OG0008186,chr6,1861594977,1861600431
evm.model.ptg014665l.2_Prang-OG0008188.fa,evm.model.ptg014665l.2_Prang,OG0008188,chr6,1974008041,1974009391
evm.model.ptg002577l.12_Prang-OG0008190.fa,evm.model.ptg002577l.12_Prang,OG0008190,chr6,1966318076,1966319981
evm.model.ptg004968l.3_Prang-OG0008193.fa,evm.model.ptg004968l.3_Prang,OG0008193,chr4,2610740121,2610741489
evm.model.ptg010977l.4_Prang-OG0008194.fa,evm.model.ptg010977l.4_Prang,OG0008194,chr4,2581937459,2581938527
evm.model.ptg004645l.2_Prang-OG0008197.fa,evm.model.ptg004645l.2_Prang,OG0008197,chr4,2020279310,2020280204
evm.model.ptg004119l.9_Prang-OG0008198.fa,evm.model.ptg004119l.9_Prang,OG0008198,chr4,466563220,466570477
evm.model.ptg006467l.1_Prang-OG0008199.fa,evm.model.ptg006467l.1_Prang,OG0008199,chr10,1104407751,1104413685
evm.model.ptg001234l.6_Prang-OG0008201.fa,evm.model.ptg001234l.6_Prang,OG0008201,chr1,904078516,904081126
evm.model.ptg006565l.2_Prang-OG0008204.fa,evm.model.ptg006565l.2_Prang,OG0008204,chr1,2181830731,2181832846
evm.model.ptg015506l.3_Prang-OG0008205.fa,evm.model.ptg015506l.3_Prang,OG0008205,chr10,400136675,400137581
evm.model.ptg002400l.1_Prang-OG0008207.fa,evm.model.ptg002400l.1_Prang,OG0008207,chr14,198071415,198075114
evm.model.ptg014079l.1_Prang-OG0008210.fa,evm.model.ptg014079l.1_Prang,OG0008210,chr6,1359535561,1359537862
evm.model.ptg019442l.4_Prang-OG0008211.fa,evm.model.ptg019442l.4_Prang,OG0008211,chr10,1071210312,1071210843
evm.model.ptg006454l.7_Prang-OG0008213.fa,evm.model.ptg006454l.7_Prang,OG0008213,chr10,779931942,779933196
evm.model.ptg002643l.5_Prang-OG0008214.fa,evm.model.ptg002643l.5_Prang,OG0008214,chr9,1153200583,1153201882
evm.model.ptg003029l.1_Prang-OG0008215.fa,evm.model.ptg003029l.1_Prang,OG0008215,chr9,991028133,991029228
evm.model.ptg000449l.10_Prang-OG0008216.fa,evm.model.ptg000449l.10_Prang,OG0008216,chr8,1124974560,1124975463
evm.model.ptg001671l.11_Prang-OG0008219.fa,evm.model.ptg001671l.11_Prang,OG0008219,chr3,2148295256,2148296276
evm.model.ptg003245l.4_Prang-OG0008220.fa,evm.model.ptg003245l.4_Prang,OG0008220,chr19,247688395,247691788
evm.model.ptg018711l.1_Prang-OG0008221.fa,evm.model.ptg018711l.1_Prang,OG0008221,chr4,2086653514,2086655635
evm.model.ptg001782l.1_Prang-OG0008224.fa,evm.model.ptg001782l.1_Prang,OG0008224,chr8,1227893842,1227895648
evm.model.ptg005256l.3_Prang-OG0008225.fa,evm.model.ptg005256l.3_Prang,OG0008225,chr17,742233741,742234374
evm.model.ptg002936l.3_Prang-OG0008226.fa,evm.model.ptg002936l.3_Prang,OG0008226,chr17,741567621,741570189
evm.model.ptg010706l.1_Prang-OG0008227.fa,evm.model.ptg010706l.1_Prang,OG0008227,chr17,399241941,399244239
evm.model.ptg034774l.1_Prang-OG0008228.fa,evm.model.ptg034774l.1_Prang,OG0008228,chr9,230683742,230684267
evm.model.ptg008348l.4_Prang-OG0008229.fa,evm.model.ptg008348l.4_Prang,OG0008229,chr9,235862922,235863372
evm.model.ptg005586l.2_Prang-OG0008230.fa,evm.model.ptg005586l.2_Prang,OG0008230,chr9,234684556,234686836
evm.model.ptg007768l.1_Prang-OG0008232.fa,evm.model.ptg007768l.1_Prang,OG0008232,chr5,515632840,515633509
evm.model.ptg006512l.2_Prang-OG0008233.fa,evm.model.ptg006512l.2_Prang,OG0008233,chr2,3414243179,3414243749
evm.model.ptg004738l.2_Prang-OG0008234.fa,evm.model.ptg004738l.2_Prang,OG0008234,chr10,44192499,44193171
evm.model.ptg017311l.4_Prang-OG0008237.fa,evm.model.ptg017311l.4_Prang,OG0008237,chr5,2639290081,2639290486
evm.model.ptg005894l.5_Prang-OG0008238.fa,evm.model.ptg005894l.5_Prang,OG0008238,chr17,213852501,213853152
evm.model.ptg000442l.8_Prang-OG0008240.fa,evm.model.ptg000442l.8_Prang,OG0008240,chr17,563786662,563786971
evm.model.ptg004689l.7_Prang-OG0008241.fa,evm.model.ptg004689l.7_Prang,OG0008241,chr5,607646747,607647566
evm.model.ptg000919l.2_Prang-OG0008243.fa,evm.model.ptg000919l.2_Prang,OG0008243,chr17,412253122,412257331
evm.model.ptg003134l.6_Prang-OG0008244.fa,evm.model.ptg003134l.6_Prang,OG0008244,chr5,2324207252,2324209880
evm.model.ptg002528l.6_Prang-OG0008245.fa,evm.model.ptg002528l.6_Prang,OG0008245,chr5,99364026,99365778
evm.model.ptg005346l.2_Prang-OG0008246.fa,evm.model.ptg005346l.2_Prang,OG0008246,chr1,1075535474,1075536527
evm.model.ptg010154l.3_Prang-OG0008248.fa,evm.model.ptg010154l.3_Prang,OG0008248,chr5,2086285301,2086285610
evm.model.ptg004189l.6_Prang-OG0008250.fa,evm.model.ptg004189l.6_Prang,OG0008250,chr6,1181800700,1181801048
evm.model.ptg007014l.6_Prang-OG0008251.fa,evm.model.ptg007014l.6_Prang,OG0008251,chr6,158200060,158201602
evm.model.ptg000258l.5_Prang-OG0008252.fa,evm.model.ptg000258l.5_Prang,OG0008252,chr7,1762706738,1762711289
evm.model.ptg003473l.1_Prang-OG0008253.fa,evm.model.ptg003473l.1_Prang,OG0008253,chr7,1139521518,1139524272
evm.model.ptg000867l.4_Prang-OG0008257.fa,evm.model.ptg000867l.4_Prang,OG0008257,chr6,116045741,116048186
evm.model.ptg002186l.4_Prang-OG0008258.fa,evm.model.ptg002186l.4_Prang,OG0008258,chr6,123004461,123005616
evm.model.ptg002098l.4_Prang-OG0008260.fa,evm.model.ptg002098l.4_Prang,OG0008260,chr5,1253404471,1253404792
evm.model.ptg006039l.8_Prang-OG0008271.fa,evm.model.ptg006039l.8_Prang,OG0008271,chr13,710973491,710973701
evm.model.ptg008413l.2_Prang-OG0008273.fa,evm.model.ptg008413l.2_Prang,OG0008273,chr12,577807520,577808567
evm.model.ptg002709l.1_Prang-OG0008274.fa,evm.model.ptg002709l.1_Prang,OG0008274,chr10,756257043,756260388
evm.model.ptg000625l.4_Prang-OG0008275.fa,evm.model.ptg000625l.4_Prang,OG0008275,chr16,335921455,335922616
evm.model.ptg005290l.2_Prang-OG0008276.fa,evm.model.ptg005290l.2_Prang,OG0008276,chr17,408038509,408038740
evm.model.ptg006296l.4_Prang-OG0008281.fa,evm.model.ptg006296l.4_Prang,OG0008281,chr1,3700692096,3700692744
evm.model.ptg004062l.2_Prang-OG0008282.fa,evm.model.ptg004062l.2_Prang,OG0008282,chr1,985997645,986001659
evm.model.ptg005289l.2_Prang-OG0008285.fa,evm.model.ptg005289l.2_Prang,OG0008285,chr3,828825115,828826192
evm.model.ptg003982l.3_Prang-OG0008292.fa,evm.model.ptg003982l.3_Prang,OG0008292,chr1,3408727217,3408734051
evm.model.ptg021198l.1_Prang-OG0008294.fa,evm.model.ptg021198l.1_Prang,OG0008294,chr3,2599347651,2599350021
evm.model.ptg013119l.3_Prang-OG0008297.fa,evm.model.ptg013119l.3_Prang,OG0008297,chr4,1701399543,1701400527
evm.model.ptg024699l.1_Prang-OG0008330.fa,evm.model.ptg024699l.1_Prang,OG0008330,chr4,2281912859,2281914581
evm.model.ptg002374l.5_Prang-OG0008331.fa,evm.model.ptg002374l.5_Prang,OG0008331,chr1,3690517575,3690518250
evm.model.ptg008575l.1_Prang-OG0008333.fa,evm.model.ptg008575l.1_Prang,OG0008333,chr13,122915002,122916637
evm.model.ptg000728l.2_Prang-OG0008334.fa,evm.model.ptg000728l.2_Prang,OG0008334,chr6,1154792127,1154793063
evm.model.ptg006193l.7_Prang-OG0008335.fa,evm.model.ptg006193l.7_Prang,OG0008335,chr6,943678725,943681179
evm.model.ptg000440l.1_Prang-OG0008336.fa,evm.model.ptg000440l.1_Prang,OG0008336,chr6,1320937675,1320938752
evm.model.ptg009540l.3_Prang-OG0008337.fa,evm.model.ptg009540l.3_Prang,OG0008337,chr8,1023430328,1023431381
evm.model.ptg001732l.3_Prang-OG0008338.fa,evm.model.ptg001732l.3_Prang,OG0008338,chr6,648207559,648208606
evm.model.ptg015655l.1_Prang-OG0008340.fa,evm.model.ptg015655l.1_Prang,OG0008340,chr13,63420803,63421598
evm.model.ptg019769l.1_Prang-OG0008341.fa,evm.model.ptg019769l.1_Prang,OG0008341,chr13,333992962,333993751
evm.model.ptg026050l.1_Prang-OG0008342.fa,evm.model.ptg026050l.1_Prang,OG0008342,chr1,2778512810,2778514439
evm.model.ptg004001l.2_Prang-OG0008343.fa,evm.model.ptg004001l.2_Prang,OG0008343,chr10,1172464728,1172465541
evm.model.ptg027904l.1_Prang-OG0008344.fa,evm.model.ptg027904l.1_Prang,OG0008344,chr1,2777687821,2777688844
evm.model.ptg021333l.2_Prang-OG0008347.fa,evm.model.ptg021333l.2_Prang,OG0008347,chr6,1173939030,1173940836
evm.model.ptg004921l.3_Prang-OG0008349.fa,evm.model.ptg004921l.3_Prang,OG0008349,chr17,468394590,468395790
evm.model.ptg004663l.2_Prang-OG0008350.fa,evm.model.ptg004663l.2_Prang,OG0008350,chr17,574085290,574087678
evm.model.ptg000037l.7_Prang-OG0008351.fa,evm.model.ptg000037l.7_Prang,OG0008351,chr17,580136640,580142382
evm.model.ptg010168l.3_Prang-OG0008352.fa,evm.model.ptg010168l.3_Prang,OG0008352,chr10,131769199,131770543
evm.model.ptg003353l.1_Prang-OG0008353.fa,evm.model.ptg003353l.1_Prang,OG0008353,chr10,184418688,184420038
evm.model.ptg012162l.4_Prang-OG0008354.fa,evm.model.ptg012162l.4_Prang,OG0008354,chr13,304241569,304242574
evm.model.ptg010711l.8_Prang-OG0008356.fa,evm.model.ptg010711l.8_Prang,OG0008356,chr4,796163029,796164469
evm.model.ptg002310l.4_Prang-OG0008357.fa,evm.model.ptg002310l.4_Prang,OG0008357,chr4,803343270,803345376
evm.model.ptg009169l.1_Prang-OG0008358.fa,evm.model.ptg009169l.1_Prang,OG0008358,chr4,2737809606,2737811172
evm.model.ptg011280l.4_Prang-OG0008359.fa,evm.model.ptg011280l.4_Prang,OG0008359,chr16,138929538,138931773
evm.model.ptg006942l.7_Prang-OG0008360.fa,evm.model.ptg006942l.7_Prang,OG0008360,chr8,793303148,793304219
evm.model.ptg005314l.2_Prang-OG0008361.fa,evm.model.ptg005314l.2_Prang,OG0008361,chr8,361266857,361268345
evm.model.ptg009311l.1_Prang-OG0008362.fa,evm.model.ptg009311l.1_Prang,OG0008362,chr12,304842621,304844589
evm.model.ptg003585l.4_Prang-OG0008363.fa,evm.model.ptg003585l.4_Prang,OG0008363,chr12,303580106,303581657
evm.model.ptg003805l.2_Prang-OG0008364.fa,evm.model.ptg003805l.2_Prang,OG0008364,chr12,1138363067,1138363886
evm.model.ptg013084l.1_Prang-OG0008365.fa,evm.model.ptg013084l.1_Prang,OG0008365,chr1,774790510,774793945
evm.model.ptg009775l.3_Prang-OG0008366.fa,evm.model.ptg009775l.3_Prang,OG0008366,chr8,148766471,148767602
evm.model.ptg011404l.6_Prang-OG0008370.fa,evm.model.ptg011404l.6_Prang,OG0008370,chr12,1073691595,1073692432
evm.model.ptg011404l.4_Prang-OG0008371.fa,evm.model.ptg011404l.4_Prang,OG0008371,chr12,1074632139,1074633228
evm.model.ptg010460l.2_Prang-OG0008373.fa,evm.model.ptg010460l.2_Prang,OG0008373,chr4,2991358771,2991359377
evm.model.ptg003051l.8_Prang-OG0008375.fa,evm.model.ptg003051l.8_Prang,OG0008375,chr4,2545207353,2545208121
evm.model.ptg001785l.7_Prang-OG0008378.fa,evm.model.ptg001785l.7_Prang,OG0008378,chr8,183178769,183179591
evm.model.ptg001785l.5_Prang-OG0008379.fa,evm.model.ptg001785l.5_Prang,OG0008379,chr8,183784112,183785705
evm.model.ptg003477l.1_Prang-OG0008380.fa,evm.model.ptg003477l.1_Prang,OG0008380,chr8,41868179,41868680
evm.model.ptg011532l.2_Prang-OG0008382.fa,evm.model.ptg011532l.2_Prang,OG0008382,chr8,277078042,277079971
evm.model.ptg009872l.1_Prang-OG0008384.fa,evm.model.ptg009872l.1_Prang,OG0008384,chr7,295452554,295454918
evm.model.ptg005648l.2_Prang-OG0008385.fa,evm.model.ptg005648l.2_Prang,OG0008385,chr12,71822389,71823367
evm.model.ptg017439l.1_Prang-OG0008386.fa,evm.model.ptg017439l.1_Prang,OG0008386,chr1,1018033539,1018036395
evm.model.ptg010365l.4_Prang-OG0008388.fa,evm.model.ptg010365l.4_Prang,OG0008388,chr4,1947413897,1947418313
evm.model.ptg009902l.1_Prang-OG0008389.fa,evm.model.ptg009902l.1_Prang,OG0008389,chr4,1849582696,1849583200
evm.model.ptg016851l.2_Prang-OG0008390.fa,evm.model.ptg016851l.2_Prang,OG0008390,chr1,519744394,519745933
evm.model.ptg006314l.11_Prang-OG0008392.fa,evm.model.ptg006314l.11_Prang,OG0008392,chr1,710742347,710745866
evm.model.ptg011864l.2_Prang-OG0008393.fa,evm.model.ptg011864l.2_Prang,OG0008393,chr1,722577783,722583393
evm.model.ptg010441l.4_Prang-OG0008394.fa,evm.model.ptg010441l.4_Prang,OG0008394,chr1,1317626361,1317627645
evm.model.ptg010441l.2_Prang-OG0008395.fa,evm.model.ptg010441l.2_Prang,OG0008395,chr1,1316713129,1316715139
evm.model.ptg000739l.12_Prang-OG0008396.fa,evm.model.ptg000739l.12_Prang,OG0008396,chr1,2534018918,2534021342
evm.model.ptg006314l.9_Prang-OG0008397.fa,evm.model.ptg006314l.9_Prang,OG0008397,chr1,709016160,709020195
evm.model.ptg007483l.5_Prang-OG0008398.fa,evm.model.ptg007483l.5_Prang,OG0008398,chr1,1985881978,1985883499
evm.model.ptg005227l.4_Prang-OG0008399.fa,evm.model.ptg005227l.4_Prang,OG0008399,chr1,599947493,599948651
evm.model.ptg004508l.5_Prang-OG0008400.fa,evm.model.ptg004508l.5_Prang,OG0008400,chr1,2493084130,2493086845
evm.model.ptg004717l.4_Prang-OG0008401.fa,evm.model.ptg004717l.4_Prang,OG0008401,chr14,776615855,776618288
evm.model.ptg001030l.1_Prang-OG0008403.fa,evm.model.ptg001030l.1_Prang,OG0008403,chr14,534365374,534365908
evm.model.ptg000180l.10_Prang-OG0008404.fa,evm.model.ptg000180l.10_Prang,OG0008404,chr6,727420795,727423966
evm.model.ptg000519l.2_Prang-OG0008405.fa,evm.model.ptg000519l.2_Prang,OG0008405,chr18,560995110,560995455
evm.model.ptg003534l.5_Prang-OG0008406.fa,evm.model.ptg003534l.5_Prang,OG0008406,chr7,899444167,899445433
evm.model.ptg000104l.4_Prang-OG0008408.fa,evm.model.ptg000104l.4_Prang,OG0008408,chr3,909054324,909054693
evm.model.ptg000104l.7_Prang-OG0008409.fa,evm.model.ptg000104l.7_Prang,OG0008409,chr3,911041147,911041882
evm.model.ptg014680l.1_Prang-OG0008410.fa,evm.model.ptg014680l.1_Prang,OG0008410,chr18,522767588,522768608
evm.model.ptg002180l.3_Prang-OG0008411.fa,evm.model.ptg002180l.3_Prang,OG0008411,chr18,575863732,575864386
evm.model.ptg002180l.1_Prang-OG0008412.fa,evm.model.ptg002180l.1_Prang,OG0008412,chr18,574642305,574644153
evm.model.ptg014387l.4_Prang-OG0008413.fa,evm.model.ptg014387l.4_Prang,OG0008413,chr17,4984672,4985164
evm.model.ptg001854l.1_Prang-OG0008415.fa,evm.model.ptg001854l.1_Prang,OG0008415,chr1,3040833207,3040836150
evm.model.ptg002143l.2_Prang-OG0008417.fa,evm.model.ptg002143l.2_Prang,OG0008417,chr1,2692098022,2692104334
evm.model.ptg003548l.3_Prang-OG0008419.fa,evm.model.ptg003548l.3_Prang,OG0008419,chr9,300343752,300344028
evm.model.ptg016227l.1_Prang-OG0008420.fa,evm.model.ptg016227l.1_Prang,OG0008420,chr12,286602450,286604451
evm.model.ptg014611l.3_Prang-OG0008421.fa,evm.model.ptg014611l.3_Prang,OG0008421,chr12,1054064725,1054065292
evm.model.ptg001842l.1_Prang-OG0008423.fa,evm.model.ptg001842l.1_Prang,OG0008423,chr12,247218165,247220016
evm.model.ptg008070l.1_Prang-OG0008426.fa,evm.model.ptg008070l.1_Prang,OG0008426,chr9,178241406,178244202
evm.model.ptg010063l.1_Prang-OG0008427.fa,evm.model.ptg010063l.1_Prang,OG0008427,chr5,1335465907,1335466546
evm.model.ptg025312l.3_Prang-OG0008428.fa,evm.model.ptg025312l.3_Prang,OG0008428,chr17,155102395,155104801
evm.model.ptg012375l.3_Prang-OG0008429.fa,evm.model.ptg012375l.3_Prang,OG0008429,chr17,187348147,187349191
evm.model.ptg025312l.1_Prang-OG0008430.fa,evm.model.ptg025312l.1_Prang,OG0008430,chr17,156021235,156022651
evm.model.ptg007744l.1_Prang-OG0008431.fa,evm.model.ptg007744l.1_Prang,OG0008431,chr10,98240701,98241451
evm.model.ptg013513l.1_Prang-OG0008432.fa,evm.model.ptg013513l.1_Prang,OG0008432,chr1,1031189115,1031190315
evm.model.ptg004434l.6_Prang-OG0008434.fa,evm.model.ptg004434l.6_Prang,OG0008434,chr7,1548262556,1548270476
evm.model.ptg024871l.2_Prang-OG0008435.fa,evm.model.ptg024871l.2_Prang,OG0008435,chr10,1213926053,1213927535
evm.model.ptg011002l.3_Prang-OG0008436.fa,evm.model.ptg011002l.3_Prang,OG0008436,chr10,1171268952,1171269981
evm.model.ptg019493l.1_Prang-OG0008437.fa,evm.model.ptg019493l.1_Prang,OG0008437,chr13,643645462,643646236
evm.model.ptg012190l.1_Prang-OG0008439.fa,evm.model.ptg012190l.1_Prang,OG0008439,chr12,680095953,680097999
evm.model.ptg004265l.2_Prang-OG0008440.fa,evm.model.ptg004265l.2_Prang,OG0008440,chr13,619046953,619048387
evm.model.ptg011642l.3_Prang-OG0008441.fa,evm.model.ptg011642l.3_Prang,OG0008441,chr13,619979960,619981442
evm.model.ptg006325l.1_Prang-OG0008442.fa,evm.model.ptg006325l.1_Prang,OG0008442,chr3,1753663585,1753664287
evm.model.ptg007674l.5_Prang-OG0008443.fa,evm.model.ptg007674l.5_Prang,OG0008443,chr13,957309868,957314932
evm.model.ptg004362l.5_Prang-OG0008444.fa,evm.model.ptg004362l.5_Prang,OG0008444,chr12,447528879,447531387
evm.model.ptg012889l.6_Prang-OG0008445.fa,evm.model.ptg012889l.6_Prang,OG0008445,chr3,2330141756,2330142917
evm.model.ptg009074l.3_Prang-OG0008446.fa,evm.model.ptg009074l.3_Prang,OG0008446,chr3,3090339193,3090340183
evm.model.ptg005024l.1_Prang-OG0008448.fa,evm.model.ptg005024l.1_Prang,OG0008448,chr1,267455702,267456593
evm.model.ptg000753l.3_Prang-OG0008449.fa,evm.model.ptg000753l.3_Prang,OG0008449,chr1,1397950710,1397951379
evm.model.ptg009643l.8_Prang-OG0008451.fa,evm.model.ptg009643l.8_Prang,OG0008451,chr11,400077904,400078270
evm.model.ptg000682l.8_Prang-OG0008452.fa,evm.model.ptg000682l.8_Prang,OG0008452,chr11,367868414,367869407
evm.model.ptg000694l.1_Prang-OG0008454.fa,evm.model.ptg000694l.1_Prang,OG0008454,chr6,999435672,999437232
evm.model.ptg002233l.6_Prang-OG0008455.fa,evm.model.ptg002233l.6_Prang,OG0008455,chr12,1001707141,1001710765
evm.model.ptg009478l.6_Prang-OG0008456.fa,evm.model.ptg009478l.6_Prang,OG0008456,chr5,353109122,353111300
evm.model.ptg038357l.5_Prang-OG0008458.fa,evm.model.ptg038357l.5_Prang,OG0008458,chr7,880384725,880386828
evm.model.ptg036437l.1_Prang-OG0008459.fa,evm.model.ptg036437l.1_Prang,OG0008459,chr11,17309442,17309706
evm.model.ptg002851l.8_Prang-OG0008460.fa,evm.model.ptg002851l.8_Prang,OG0008460,chr5,662759954,662761802
evm.model.ptg021544l.2_Prang-OG0008461.fa,evm.model.ptg021544l.2_Prang,OG0008461,chr11,419649965,419650400
evm.model.ptg009685l.4_Prang-OG0008462.fa,evm.model.ptg009685l.4_Prang,OG0008462,chr11,376199269,376201528
evm.model.ptg000506l.11_Prang-OG0008463.fa,evm.model.ptg000506l.11_Prang,OG0008463,chr1,3422658108,3422659068
evm.model.ptg000068l.4_Prang-OG0008464.fa,evm.model.ptg000068l.4_Prang,OG0008464,chr5,362935090,362938222
evm.model.ptg028128l.2_Prang-OG0008465.fa,evm.model.ptg028128l.2_Prang,OG0008465,chr5,203081413,203082772
evm.model.ptg007244l.3_Prang-OG0008466.fa,evm.model.ptg007244l.3_Prang,OG0008466,chr5,339587451,339589347
evm.model.ptg013479l.3_Prang-OG0008467.fa,evm.model.ptg013479l.3_Prang,OG0008467,chr5,2574258317,2574258671
evm.model.ptg004834l.4_Prang-OG0008468.fa,evm.model.ptg004834l.4_Prang,OG0008468,chr5,229867373,229868051
evm.model.ptg019900l.2_Prang-OG0008469.fa,evm.model.ptg019900l.2_Prang,OG0008469,chr5,2625365924,2625369128
evm.model.ptg007168l.3_Prang-OG0008470.fa,evm.model.ptg007168l.3_Prang,OG0008470,chr5,2574448119,2574448677
evm.model.ptg000914l.2_Prang-OG0008472.fa,evm.model.ptg000914l.2_Prang,OG0008472,chr5,232329321,232331904
evm.model.ptg013829l.3_Prang-OG0008473.fa,evm.model.ptg013829l.3_Prang,OG0008473,chr5,1487345879,1487347178
evm.model.ptg012356l.2_Prang-OG0008474.fa,evm.model.ptg012356l.2_Prang,OG0008474,chr1,47777435,47779187
evm.model.ptg023851l.3_Prang-OG0008475.fa,evm.model.ptg023851l.3_Prang,OG0008475,chr10,856936127,856937075
evm.model.ptg007111l.1_Prang-OG0008476.fa,evm.model.ptg007111l.1_Prang,OG0008476,chr2,3290022655,3290026111
evm.model.ptg002800l.4_Prang-OG0008477.fa,evm.model.ptg002800l.4_Prang,OG0008477,chr9,1346362554,1346365284
evm.model.ptg009898l.7_Prang-OG0008478.fa,evm.model.ptg009898l.7_Prang,OG0008478,chr9,464704715,464705975
evm.model.ptg003412l.8_Prang-OG0008479.fa,evm.model.ptg003412l.8_Prang,OG0008479,chr9,536483143,536483833
evm.model.ptg000553l.3_Prang-OG0008480.fa,evm.model.ptg000553l.3_Prang,OG0008480,chr6,1258689724,1258690150
evm.model.ptg005529l.2_Prang-OG0008482.fa,evm.model.ptg005529l.2_Prang,OG0008482,chr4,2903475943,2903476621
evm.model.ptg003471l.4_Prang-OG0008483.fa,evm.model.ptg003471l.4_Prang,OG0008483,chr16,361896720,361899042
evm.model.ptg001845l.1_Prang-OG0008484.fa,evm.model.ptg001845l.1_Prang,OG0008484,chr16,654976058,654978410
evm.model.ptg002369l.1_Prang-OG0008485.fa,evm.model.ptg002369l.1_Prang,OG0008485,chr16,642495788,642499016
evm.model.ptg014632l.2_Prang-OG0008487.fa,evm.model.ptg014632l.2_Prang,OG0008487,chr2,704266054,704268262
evm.model.ptg001572l.1_Prang-OG0008489.fa,evm.model.ptg001572l.1_Prang,OG0008489,chr2,1657383886,1657387072
evm.model.ptg001845l.3_Prang-OG0008490.fa,evm.model.ptg001845l.3_Prang,OG0008490,chr16,656280438,656281185
evm.model.ptg001636l.6_Prang-OG0008491.fa,evm.model.ptg001636l.6_Prang,OG0008491,chr16,673602175,673606015
evm.model.ptg002886l.4_Prang-OG0008492.fa,evm.model.ptg002886l.4_Prang,OG0008492,chr16,665481399,665484294
evm.model.ptg009302l.1_Prang-OG0008493.fa,evm.model.ptg009302l.1_Prang,OG0008493,chr16,667328974,667330177
