Ammel,Ammex,Asmec,Asmes,Darer,Gamor,Hosap,Leocu,Luden,Mymur,Nebri,Plwal,Prang,Sians,Sigra,Sirhi,Tagut,Thmac,Trros,Trtib,Xetro,Zoviv,nSp,og,selectionF,selectionB,allF,allB
NA,1,1,1,0.560268267256213,1,1,1,NA,NA,1,NA,1,1,1,NA,NA,1,1,0,1,1,hits_per_16_species,OG0014148,0,1,4,12
NA,1,1,1,1,1,1,0.119314210947957,1,NA,1,1,1,1,1,NA,NA,1,NA,0.0618890389410405,NA,0.642650769704019,hits_per_16_species,OG0014157,0,0,4,12
NA,1,NA,NA,1,NA,0.810438731869945,1,NA,1,0.577423498893859,1,NA,1,1,1,0.152478085245758,1,1,1,1,1,hits_per_16_species,OG0014164,0,0,3,13
NA,NA,8.37108160567368e-14,1,1,1,NA,1,1,1,1,1,1,0.000302050965198308,1,NA,NA,1,1,1,1,NA,hits_per_16_species,OG0014188,2,0,5,11
NA,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,0.331439993737641,3.5950544458041e-07,NA,3.66791972949976e-06,0.458156942754873,1,NA,1,hits_per_16_species,OG0014195,1,1,5,11
NA,NA,NA,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,hits_per_16_species,OG0014199,0,0,4,12
1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,1,1,1,NA,0.674764022032941,1,1,1,NA,hits_per_16_species,OG0014605,0,0,4,12
1,1,1,1,NA,0.877435886976519,1,1,1,0.671894850383567,1,0.802241314968317,1,NA,NA,NA,1,1,NA,NA,1,1,hits_per_16_species,OG0014617,0,0,3,13
1,1,NA,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,1,hits_per_16_species,OG0014625,0,0,3,13
0.714360937851232,1,1,1,0.0126918595707722,NA,0.0535891450345993,0.00644237724985669,NA,1,1,1,1,NA,NA,1,NA,1,0.37400758715844,NA,1,1,hits_per_16_species,OG0014646,0,2,4,12
1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,0.208105114213384,1,1,NA,1,hits_per_16_species,OG0014649,0,0,4,12
0.0493092164462889,1,8.83947250281403e-05,1,0.684426172187914,1,0.0212292237445844,1,0.00310672566603965,6.22323726917617e-06,0.278680797712109,NA,0.157861956403113,1,1,1,NA,1,NA,NA,NA,NA,hits_per_16_species,OG0014652,2,3,5,11
1,1,1,1,1,NA,0.912928787957354,NA,1,NA,1,0.00528522848742563,1,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0014654,0,1,4,12
1,1,1,1,NA,1,NA,1,1,1,1,1,0.540736800456593,NA,NA,NA,1,1,1,NA,1,1,hits_per_16_species,OG0014658,0,0,4,12
1,1,1,1,1,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,1,2.27307062061755e-11,NA,1,hits_per_16_species,OG0014666,0,1,5,11
1,NA,1,1,1,NA,NA,1,NA,NA,0.0168822892516436,1,1,0.410037132623423,1,1,1,1,1,0.0291054437698781,NA,0.428258093095668,hits_per_16_species,OG0014688,0,2,5,11
0.00395722382813868,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,0.357961969674709,1,0.0895378644195571,1,1,hits_per_16_species,OG0014690,0,1,3,13
0.0831287174256845,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,NA,3.93046339263181e-05,1,1,NA,hits_per_16_species,OG0014691,1,0,6,10
NA,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_16_species,OG0014716,0,0,4,12
NA,0.0492095014073841,1,1,NA,0.142947154175139,0.901291797801983,1,NA,3.56883165146815e-05,0.107673551004062,1,1,NA,0.785403877748503,NA,1,1,1,0.0114193470133151,NA,0.414226278457922,hits_per_16_species,OG0014723,0,3,3,13
NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,0.0158747103803988,NA,1,1,1,hits_per_16_species,OG0014727,0,1,3,13
NA,1,1,1,1,1,NA,1,NA,1,1,NA,1,1,0.683418402182945,NA,NA,1,1.38296751142075e-05,1,1,1,hits_per_16_species,OG0014729,1,0,4,12
NA,1,1,1,1,0.604254349231122,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,hits_per_16_species,OG0014730,0,0,6,10
NA,1,1,1,NA,NA,1,1,NA,0.000123011776000048,1,0.618323759540814,1,1,1,1.16242596459593e-06,1,1,NA,NA,1,1,hits_per_16_species,OG0014741,1,1,4,12
NA,1,1,1,1,0.0171005693661618,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,0,NA,NA,hits_per_16_species,OG0014745,0,2,6,10
NA,NA,1,NA,1,1,0.281390068148884,1,1,1,1,0.0978931177889313,0.191369641474603,NA,NA,NA,1,1,1,1,1,0.363486396538254,hits_per_16_species,OG0014763,0,0,4,12
0.599039419464403,1,1,1,NA,1,1,1,1,1,NA,0.195680355163377,1,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0002010,0,0,4,13
1,NA,1,1,1,NA,1,1,1,1,1,0.324753161107775,1,NA,NA,NA,0.818614930068872,1,1,0.0232675449328074,1,1,hits_per_17_species,OG0004384,0,1,4,13
0.192728794045033,NA,1,1,NA,1,1,1,1,1,1,1,NA,0.192572327254587,NA,NA,1,1,0.00777686547384232,0.113431389148316,1,0.968551457523159,hits_per_17_species,OG0005083,1,0,4,13
1,NA,1,1,1,1,1,1,1,1,1,0.0935668870838834,NA,NA,NA,NA,1,1,4.54292936602485e-10,1,1,1,hits_per_17_species,OG0005139,1,0,3,14
0.0167438092287525,NA,1,1,1,1,NA,1,0.00531436541227587,1,1,1,0.0718137827204,NA,NA,NA,1,0.777272573711754,1,1,1,1,hits_per_17_species,OG0005171,1,1,4,13
1.19630962380768e-05,NA,1,1,0.817494434260396,0.370273712614469,0.00933034499526819,0.019936349932051,NA,0.725390473558658,1,1,1,NA,NA,NA,0.695694810237933,1,1,0,1,0.716489963249499,hits_per_17_species,OG0005229,0,4,3,14
0.4502429184049,1,1,1,0.191940646750931,1,1,0.00130350177526012,0.258273169290882,1,0.191130511342683,1,1,NA,NA,NA,1,1,NA,NA,0.837442424395135,0.31451604038889,hits_per_17_species,OG0005244,0,1,3,14
1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,hits_per_17_species,OG0005253,0,0,3,14
0.764265130330319,NA,1,1,1,0.0122874936604983,1,0.0160219152461744,1,1,1,0.656314736307176,NA,NA,NA,NA,0.00506891777043983,1,0.00462460451751706,1,0.0725411542708028,1,hits_per_17_species,OG0005280,1,3,3,14
0.195917722782343,1,1,1,0.446284786769489,1.39273413346519e-06,1,1,NA,0.00743286397071563,1,NA,1,NA,NA,NA,0.0200171086038927,1,1,0,1,0.52345551498821,hits_per_17_species,OG0005289,0,4,3,14
1,1,1,1,NA,1,0.0567629879527463,1,1,1,1,1,1,NA,NA,NA,0.0175577227418499,1,0.257826782375669,NA,1,1,hits_per_17_species,OG0005406,0,1,4,13
1,1,1,1,NA,1,1,NA,1,0.075781069617496,1,0.870795334364678,0.853540495296022,NA,NA,NA,0.584550750616285,1,1,1,0.598772634810579,0.855419033188983,hits_per_17_species,OG0005414,0,0,4,13
0.00403800368596108,NA,1,1,1,1,0.562233766965432,1,1,1,1,1,NA,NA,NA,NA,1,1,0.0142453067159798,3.95350126553007e-06,1,1,hits_per_17_species,OG0005486,1,2,3,14
1,0.144736504016828,1,1,0.0607007664080816,NA,0.0535823090932279,1,1,1,0.0214168789106477,1,NA,NA,NA,NA,1,0.00483753240268936,1,1,0.596591054989746,0.104013678517983,hits_per_17_species,OG0005497,0,2,3,14
1,NA,1,1,1,0.795147653075938,1,1,0.0432262573202033,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,hits_per_17_species,OG0005537,1,0,3,14
1,NA,1,1,1,1,1,1,0.530314018620314,1,1,1,NA,NA,NA,NA,1,1,1,1,0.0880409919430789,1,hits_per_17_species,OG0005582,0,0,3,14
1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,0,1,1,1,0.431796718196432,NA,1,hits_per_17_species,OG0005592,1,0,4,13
1,NA,1,1,1,1,1,1,NA,1,6.13582042008343e-07,0.23221512756475,1,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0005600,0,1,3,14
0.010067523415934,1,1,1,NA,1,1,0.488005748387527,1,1,1,1,NA,NA,NA,NA,0.69349693989907,1,1,4.06649602879838e-10,1,1,hits_per_17_species,OG0005607,0,2,3,14
1,1,1,1,1,1,1,1,0.000259886212184979,1,1,NA,9.26970528114524e-09,NA,NA,NA,4.26416656190698e-06,1,NA,7.72993069553252e-08,1,1,hits_per_17_species,OG0005610,2,2,3,14
1,1,1,1,NA,0.65088726000569,1,0.0966854037299399,1,1,1,1,1,NA,NA,NA,1,1,0.0915873708063444,NA,1,0.0104741735180486,hits_per_17_species,OG0005648,0,1,4,13
1,1,0.000915873499483633,1,1,0.518400346988986,1,1,1,0.0549680406883245,1,NA,NA,NA,NA,NA,1,0.130737959397046,0,3.06255021342849e-12,1,1,hits_per_17_species,OG0005678,2,1,3,14
1,NA,1,1,1,0.00159835666970065,0.135928055563947,1,0.295662804585181,1,1,1,NA,NA,NA,NA,9.90354624408329e-05,1,1,0.316278241091835,1,0.000173118107480275,hits_per_17_species,OG0005679,0,3,3,14
1.47749676937536e-08,1,1,1,NA,1,1,1,1,1,0.00149724789964223,1,1,NA,NA,NA,1,1,1,1,NA,1,hits_per_17_species,OG0005692,0,2,4,13
NA,1,1,1,1,0.307762542080547,1,1,NA,0.323244891492596,1,0.028651827270205,NA,NA,8.01737777300637e-06,NA,1,1,1,1,0.23941050387151,1,hits_per_17_species,OG0005694,0,2,2,15
1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,0.816571171826155,1,hits_per_17_species,OG0005714,0,0,3,14
1,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0005734,0,0,3,14
1,NA,1,1,1,1,1,1,1,1,2.01613001016287e-07,NA,NA,NA,NA,0,0.68360123606696,1,1,1,0.412647275465188,1,hits_per_17_species,OG0005791,1,1,4,13
1,NA,1,1,NA,1,0.269514479369352,0.00682743697326127,0.0533525690096415,1,1,0.719666468118916,1,NA,NA,NA,0.35784953307017,1,1,1,6.52009385215813e-06,1,hits_per_17_species,OG0005792,0,2,4,13
0.255668286405762,0.71824658267479,1,1,NA,0.217411814861894,1,0.75353133745455,1,1,1,1,NA,NA,NA,NA,0.0218253858111717,1,1,0.000833514830868798,1,1,hits_per_17_species,OG0005796,0,2,3,14
NA,0.412016620803014,1,0.56863880181687,0.000336888837111471,1,1,1,0.0087846522769997,0.000689863695560455,1,1,1,0.0879685312115592,NA,NA,NA,1,1,NA,1,1,hits_per_17_species,OG0005846,1,2,5,12
0.0347500447738041,NA,1,1,0.84605006200641,1,1,0.0305172010441515,1,1,1,1,NA,NA,NA,NA,1,1,1,1,0.310824945804553,1,hits_per_17_species,OG0005896,0,2,3,14
NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,hits_per_17_species,OG0005959,0,0,4,13
1,NA,1,1,1,1,1,0.360630996903267,1,1,1,1,NA,NA,NA,NA,0.00978488828577723,1,1,1,1,1,hits_per_17_species,OG0005966,0,1,3,14
0,NA,0.000729636450314375,0.443402848406089,8.62198780954282e-06,1.42010520010061e-09,0,0,0.000417108076132377,0.522699222171015,8.01145250139967e-08,NA,9.44799793956008e-14,NA,NA,NA,0,0,8.74150820180941e-05,0,1.04130819256198e-06,2.77778133828122e-10,hits_per_17_species,OG0005976,4,11,4,13
1,0.116382506307153,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0005988,0,0,3,14
1,1,6.9404482161417e-11,0,1,1,0.594106736738452,0.604620057519544,1,1,1,1,9.63005520493443e-07,NA,NA,NA,NA,1,0.568305596351939,NA,1,8.29863812473186e-05,hits_per_17_species,OG0005990,2,2,4,13
1,1,1,1,NA,1,0.0505771976758684,0.000443164418192366,1,1,NA,1,1,NA,NA,NA,1,1,1,1,0.0150705481618754,1,hits_per_17_species,OG0005996,0,2,4,13
1,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,0.0325712407770407,hits_per_17_species,OG0006008,0,1,4,13
1,1,1,1,NA,1,3.74884348325333e-06,1,1,1,1,1,NA,NA,NA,NA,0.823698275729542,1,1,3.10909340670573e-05,1,1,hits_per_17_species,OG0006014,0,2,3,14
NA,1,1,1,1,0.757643493283985,9.43798313719491e-05,1,1,1,1,8.47513785777743e-05,NA,NA,NA,NA,0.267972613685331,1,1,0.95836115993832,1,1,hits_per_17_species,OG0006060,0,2,3,14
0.186345677015586,1,1,0.0615070668542647,2.70416173486776e-05,0.301032470822159,1.213077946427e-06,0.0713610807695767,NA,0.0201860526036088,4.07339907626536e-06,1,1,NA,NA,NA,0.455507032513373,2.75840946968864e-05,1,NA,0.00097517784696477,1,hits_per_17_species,OG0006061,0,6,3,14
NA,1,1,1,1,1,1,1,0.00147379580061779,1,1,NA,1,NA,NA,1,1,0.0561993829314615,1,1,1,NA,hits_per_17_species,OG0006066,1,0,5,12
1,NA,1,1,1,NA,0.748412046582815,0.108504023887926,1,0.412046017557572,1,1,1,NA,NA,NA,0.025788854176364,0.00518603972080978,1,1,1,1,hits_per_17_species,OG0006084,0,2,4,13
NA,NA,1,1,1,1,0.138904596796443,1,0.0667119071269972,1,0.790846569990816,1,1,NA,NA,NA,1,1,1,0.542759647990544,1,1,hits_per_17_species,OG0006086,0,0,4,13
1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,NA,hits_per_17_species,OG0006090,0,0,4,13
1,1,1,1,NA,1,1,1,1,1,1,0.000181003166400462,1,NA,1,NA,0.249251972165007,1,NA,NA,1,1,hits_per_17_species,OG0006094,0,1,3,14
NA,1,1,1,1,1,NA,0.498300093675212,1,1,1,0.218259495263257,0.659400125827961,NA,NA,NA,1,1,1,1,1,0.798857274458012,hits_per_17_species,OG0006095,0,0,4,13
1,NA,1,1,1,5.62707547224761e-09,1,1,3.2033215524585e-09,0.619139844891611,0.000160357870917949,NA,7.58698750491504e-08,NA,NA,NA,1,0.436637205449173,1,0.870698403137355,6.48149551529809e-07,2.39969399118411e-06,hits_per_17_species,OG0006121,2,4,4,13
NA,0.00121302536717877,1,1,0.15565631382866,1,1,1,1,0.97416189725624,4.82065837248413e-09,1,NA,NA,NA,NA,0.771072688396115,1,0.23989939595188,0.978629188801922,0.232846372874996,0.0124098791024436,hits_per_17_species,OG0006128,0,3,3,14
NA,0.00316414787127389,1,1,1,NA,1,1,1,0.152382399731321,1,0.47149744664986,0.148075095000146,NA,NA,NA,1,0.844470928585577,1,0.145990618573515,1,1,hits_per_17_species,OG0006129,0,1,4,13
1,1,NA,NA,1,1,1,1,1,0.131800955429942,1,1,0.0028427273753846,NA,NA,NA,0.000632757319154464,1,1,1,0.00485940941375329,0.565881445446272,hits_per_17_species,OG0006141,1,2,3,14
1,1,NA,1,NA,1,1,0.010982542433864,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0006142,0,1,3,14
1,NA,1,1,1,0.0698967356103121,0.445641356639643,1,1,1,1,NA,NA,0.6061587928973,NA,NA,1,1,1,1,1,0.0118578938543907,hits_per_17_species,OG0006160,0,1,4,13
1,1,1,1,NA,0.291389625000586,NA,1,1,0.512205253038399,1,1,1,NA,NA,NA,1,1,7.90716203624697e-09,1,0.0256024611229433,1,hits_per_17_species,OG0006171,1,1,4,13
0.138413568761195,0.739288569445518,1,1,NA,1,0.273942170770856,1,1,1,0.568110081490865,1,NA,NA,NA,NA,1,1,0,1,0.12339629588684,1,hits_per_17_species,OG0006174,1,0,3,14
1,1,0.801654375996591,1,NA,1,0.0179747362827387,NA,1,1,1,0.877046468436117,1,NA,NA,NA,0.110764641571855,1,1.02986456029797e-07,1,1,0.000724077798605005,hits_per_17_species,OG0006185,1,2,4,13
1,1,1,1,1,1,0.216881380884101,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,hits_per_17_species,OG0006191,0,0,3,14
1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,hits_per_17_species,OG0006197,0,0,2,15
1,NA,1,1,1,1,NA,1,1,1,1,1,3.84902449912516e-08,NA,NA,NA,1,6.96059300198115e-07,0.0582899541195994,1,1,1,hits_per_17_species,OG0006207,1,1,4,13
1,NA,1,0.259155305794517,1,1,1,1,1,1,1,1,NA,NA,NA,NA,0.179885634795094,1,1,1,1,1,hits_per_17_species,OG0006229,0,0,3,14
1,1,1,1,NA,1,1,1,1,0.0893976835447208,1,0.618606825211382,1,NA,NA,NA,1,1,NA,1,1,1,hits_per_17_species,OG0006231,0,0,3,14
1,1,1,1,NA,1,0.0875999157428133,1,0.00167481191660879,NA,1,1,1,NA,NA,NA,0.864305889122551,1,1,0,1,1,hits_per_17_species,OG0006253,1,1,4,13
NA,NA,4.14293599426685e-11,1,1,1,0.000376517092821327,NA,NA,0.208815712602446,0.00445294205642233,1,6.99240014889746e-06,1,1,0.0106197321395954,NA,0.214704740519992,1,1.85697838206433e-05,1,0.000764989384124171,hits_per_17_species,OG0006264,3,4,5,12
0.616812907050414,1,1,1,1,0.000351279155397233,1,5.03318327181312e-05,1,1,1,0.660459532074752,NA,NA,NA,NA,0.516206301117887,0.0221965635042777,1,NA,0.0585062507118106,0.289666915665054,hits_per_17_species,OG0006267,0,3,3,14
0.000387705359912616,1,2.75335310107039e-14,1,1,1.58807966776919e-10,1,5.21684794252408e-06,NA,0.0394350956746328,0.0365602573367608,NA,1,NA,NA,NA,1,1,1,1,0.037294154106806,1,hits_per_17_species,OG0006272,1,6,3,14
1,NA,1,1,NA,3.53874276548538e-07,1,0.0114707657667923,0.531329418152029,7.37726546518047e-12,1,NA,NA,1,1,1,0.0572262730512506,0.746447704055417,NA,0.914550505430695,1,1,hits_per_17_species,OG0006274,0,3,4,13
1,NA,1,1,NA,1,1,1,1,1,1,0.0833002642584213,1,NA,NA,NA,1,1,1,1.3693821437899e-07,1,1,hits_per_17_species,OG0006276,0,1,4,13
0.0449801479598954,0.120133269342495,1,1,NA,2.9537632117993e-08,0.000103101913246417,0.00162200144278646,2.87407098120695e-09,3.57724534205683e-06,0.00387500869772106,0.139455979219447,NA,NA,NA,NA,0.000295420952592274,0.380087633878489,1,0,0.410863996603348,5.19326767034478e-07,hits_per_17_species,OG0006280,1,9,3,14
1,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0006281,0,0,4,13
0.237468598330412,NA,1,1,1,1.57011107295713e-05,4.01300269781135e-05,0.0191059895308855,0.0958650227947209,1,0.165066225518556,NA,6.98370016172234e-06,NA,NA,NA,5.06870839800388e-06,1,0.464005334737512,1,1,3.97097014326331e-05,hits_per_17_species,OG0006284,1,5,4,13
0.196110689682674,1,0.0314127112416875,1,NA,1,1,0.000519245559479353,1,1,1,0.119012222959284,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0006290,1,1,3,14
1,1,1,1,1,1,1,1,1,1,1,1,0.287656247042439,NA,NA,NA,1,0.580558809482906,1,0.00144482297961107,NA,NA,hits_per_17_species,OG0006294,0,1,4,13
1,NA,1,1,0.264104470811667,0.401134275125345,0.00697948628461703,0.0677623232967848,0.400261646788967,0.0908005726809744,0.0257981369057344,NA,NA,0.00489626751412642,NA,1,1,1,1,NA,1,0.135750391246277,hits_per_17_species,OG0006296,1,2,5,12
0.00176845844007611,NA,3.10418357685194e-12,1,1,0.0334439604652785,1,1,0.488604124146739,1,NA,1,0.473678822569283,NA,NA,NA,1,1,1,0,0.776745581383067,1,hits_per_17_species,OG0006303,1,3,4,13
0.00397367492168399,1,1,0.520139094006344,NA,1,1,1,NA,0.00478608101972144,1,NA,NA,1,1,1,1,1,NA,1,1,1,hits_per_17_species,OG0006310,0,2,3,14
1,NA,1,1,1,1,0.00815825215093768,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1.50746082283604e-12,1,0.0317157234816105,hits_per_17_species,OG0006317,0,3,4,13
1,NA,0.0313975212856454,1,1,1,1,1,NA,1,1.60038648999716e-13,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0006323,1,1,3,14
NA,1,1,1,0.0065111598095362,1,1,1,1,1,1,1,0.254450966004956,NA,NA,1,1,1,NA,NA,0.896635004446897,1,hits_per_17_species,OG0006334,0,1,4,13
1,NA,1,1,1,1,0.0479576881646996,0.0766214349515454,0.0877636955323375,0.569008401947643,1,0.00868344224724549,NA,NA,NA,NA,0.051712047090432,0.554091843305167,1,0.0159211144177083,0.552150493940285,0.000681407346384388,hits_per_17_species,OG0006335,0,4,3,14
1,NA,1,1,1,1,NA,1,1,1,1,NA,1,NA,NA,0.712633737328485,1,1,1,0.812522080957183,1,1,hits_per_17_species,OG0006347,0,0,5,12
0.582277071499321,0.0393948656889602,1,1,1,0.15153503311643,1,1,1,1,1,NA,NA,NA,NA,NA,1,0.0454535334191436,1,1,0.156472940448491,1,hits_per_17_species,OG0006409,0,2,3,14
1,1,1,1,NA,1,1,1,0.294337259512262,1,0.610266892326827,NA,1,NA,NA,NA,0.312136541221488,1,1,1,1,1,hits_per_17_species,OG0006415,0,0,4,13
1,1,0.12262159635192,1,NA,NA,0.28751202427132,1,0.892154418252787,1,1,1,0.000181094756780409,NA,NA,NA,1,1,1.02000512480771e-08,1,0.433990864210912,0.0593711358426903,hits_per_17_species,OG0006416,2,0,4,13
NA,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,0.154721836821109,1,1,1,1,0.1243992542669,hits_per_17_species,OG0006417,0,0,3,14
1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0006423,0,0,4,13
1,1,1,1,NA,1,1,1,1,0.0260162964751478,NA,0.193593273775277,1,1,NA,NA,1,1,1,NA,1,1,hits_per_17_species,OG0006425,0,1,5,12
1,NA,1,1,1,1,1,1,1,1,1,NA,0.13497922875671,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0006431,0,0,4,13
1,1,1,1,NA,1,1,1,0.00581647458708395,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0006432,1,0,3,14
1,1,1,1,1,1,1,1,1,2.93478530366542e-09,1,1,NA,NA,NA,NA,1,1,0.0301720509063885,NA,1,1,hits_per_17_species,OG0006433,1,1,3,14
1,0.330894484673874,NA,0.0905610023659145,0.0266253442975457,1,0.813188172667577,0.477881196799927,1,1,0.326522967913424,1,NA,NA,NA,NA,0.000720785519060296,1,1,0.953987163252272,0.00296726201749614,1,hits_per_17_species,OG0006440,0,3,2,15
1,1,1,1,1,1,1,1,1,NA,0.00690959981565265,NA,1,NA,NA,NA,1,1,1,1.64601086732885e-06,1,0.11772939179415,hits_per_17_species,OG0006441,0,2,4,13
1,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1.05725233670584e-05,1,1,1,hits_per_17_species,OG0006446,1,0,4,13
1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0006456,0,0,3,14
NA,1,1,1,1,1,1,1,NA,0.22007638233653,1,1,1,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0006459,0,0,3,14
1,1,1,1,1,1,NA,1,1,0.223810358761398,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0006460,0,0,3,14
0.119849706553243,1,1,1,1,1,0.640856243087819,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,0,1,1,hits_per_17_species,OG0006462,0,1,3,14
0.0302318411352137,1,1,1,0.206553791402835,1,3.15797348771074e-07,0.00150993214501816,0.0227285564607378,1,0.00235628989767867,1,NA,NA,NA,NA,1,1,1,1,0.0820940301358173,NA,hits_per_17_species,OG0006463,1,4,3,14
1,NA,1,1,1,0.00321035253117607,1.97211136310216e-11,0.000200937604287521,0.151674273140418,1,1,1,NA,NA,NA,NA,0.00326195349948055,1,0.171429003941978,0,6.13728325937757e-05,3.6195698521091e-05,hits_per_17_species,OG0006466,0,7,3,14
1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,0.0548889303765443,1,1,1,1,hits_per_17_species,OG0006467,0,0,4,13
0.708093471087251,NA,0.252663569874205,1,NA,1,1,1,0.261729322135686,0.425820746878911,1,1,1,NA,NA,NA,1,1,0.000954280114905393,1,1,0.196331770725315,hits_per_17_species,OG0006468,1,0,4,13
1,1,1,1,NA,1,1,1,1,1,1,0.691589874427099,1,NA,NA,NA,1,1,1,NA,1,1,hits_per_17_species,OG0006471,0,0,4,13
0.679245897687976,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0006472,0,0,3,14
1,1,1,1,NA,1,1,0.212112919179534,1,1,1,1,1,NA,NA,NA,1.70212467676123e-06,1,1,1,NA,1,hits_per_17_species,OG0006482,0,1,4,13
1,1,1,1,NA,1,1,0.889220630228924,1,1,1,1,NA,NA,NA,1,1,1,7.0368603333204e-08,0.0781182141694498,1,NA,hits_per_17_species,OG0006487,1,0,4,13
1,1,1,1,1,1,0.616940045581487,0.0407229695946504,1,0.758151205810541,1,NA,NA,NA,NA,NA,0.028330444127928,1,1,0.324086029449994,1,1,hits_per_17_species,OG0006491,0,2,3,14
0.511838661007792,NA,1,1,0.151926313970185,0.235158751049173,0.179808894854944,1,1,0.591539109837541,0.55544753800784,1,NA,NA,NA,NA,0.639616182212415,0.849987629343197,1,1,0.0010749394204515,0.821494519306961,hits_per_17_species,OG0006493,0,1,3,14
1,NA,1,1,1,0.00538191310864744,1,1,1,1,1,NA,1,NA,NA,NA,0.655528086855068,1,0.0244038227110288,0.00847487538487207,1,0.00401117737487311,hits_per_17_species,OG0006497,1,3,4,13
1,1,4.99045249569008e-14,1,0.412145616276571,5.57961398250928e-06,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,1,0.216940879488367,1,1,hits_per_17_species,OG0006507,1,1,4,13
1,NA,1,1,NA,0.751955472646875,1,1,1,1,0.0254899359163307,0.112843307061147,1,NA,NA,NA,0.0830979236527842,1,1,2.44360087719997e-13,1,1,hits_per_17_species,OG0006508,0,2,4,13
1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,0.344428169864413,hits_per_17_species,OG0006513,0,0,4,13
0.0269202322118313,NA,NA,1.9099388699928e-05,1,5.02723283002382e-08,2.65590456627329e-07,NA,0.00549873069321388,1,1,0.860736429514619,NA,0.00287922207245916,NA,0.898535930845968,2.77761412981192e-07,8.57067254082522e-05,1,0,1,0.000387086289825422,hits_per_17_species,OG0006514,2,8,4,13
1,NA,1,1,NA,1,1,1,1,1,1,1,6.85068668460076e-12,NA,NA,NA,1,1,1,1,1,1,hits_per_17_species,OG0006526,1,0,4,13
1,NA,0,1,NA,1,0.518052431521117,1,0.0787544275095708,1,1,0.490685747805033,1,NA,NA,NA,1,1,5.49325547882784e-06,1,1,1,hits_per_17_species,OG0006532,2,0,4,13
1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,1,1,NA,hits_per_17_species,OG0006539,0,0,3,14
