OG_ID,analysis_absrel,gene_symbol.x,analysis_relaxed_intensified,analysis_paml,analysis_cafe_expanded,gene_symbol.y,analysis_relax_relaxed,analysis_cafe_contracted,gene_symbol
OG0005691,NA,NA,NA,paml_selected,NA,POSTN,relaxed,NA,POSTN
OG0005692,NA,NA,NA,NA,NA,FRMD4B,relaxed,NA,FRMD4B
OG0005693,NA,NA,NA,NA,NA,TRIM59,relaxed,NA,TRIM59
OG0005694,NA,NA,NA,NA,NA,NAV1,relaxed,NA,NAV1
OG0005695,NA,NA,NA,NA,NA,TMCC3,relaxed,NA,TMCC3
OG0005696,NA,NA,NA,paml_selected,NA,HGF,relaxed,NA,HGF
OG0005704,NA,NA,NA,NA,NA,GOLGA2,relaxed,NA,GOLGA2
OG0005705,NA,NA,NA,paml_selected,NA,NA,NA,NA,TAF12
OG0005707,NA,NA,NA,paml_selected,NA,ELMSAN1,relaxed,NA,ELMSAN1
OG0005711,NA,NA,NA,NA,NA,CALB2,relaxed,NA,CALB2
OG0005727,NA,NA,NA,NA,NA,MRPL27,relaxed,NA,MRPL27
OG0005728,NA,NA,NA,NA,NA,EMC4,relaxed,NA,EMC4
OG0005732,NA,NA,NA,NA,NA,SAE1,relaxed,NA,SAE1
OG0005735,NA,NA,NA,paml_selected,NA,NA,NA,NA,HENMT1
OG0005736,NA,NA,NA,paml_selected,NA,NA,NA,NA,S1PR4
OG0005737,NA,TCEANC,intensified,NA,NA,NA,NA,NA,TCEANC
OG0005740,NA,TDRD9,intensified,NA,NA,NA,NA,NA,TDRD9
OG0005741,NA,NA,NA,paml_selected,NA,NA,NA,NA,TC2N
OG0005742,NA,NA,NA,paml_selected,NA,NA,NA,NA,CNTRL
OG0005746,NA,NA,NA,paml_selected,NA,NA,NA,NA,PSTPIP1
OG0005747,NA,TTLL10,intensified,paml_selected,NA,NA,NA,NA,TTLL10
OG0005748,NA,LRRC25,intensified,paml_selected,NA,NA,NA,NA,LRRC25
OG0005749,NA,TLR5,intensified,paml_selected,NA,NA,NA,NA,TLR5
OG0005751,NA,CA6,intensified,NA,NA,NA,NA,NA,CA6
OG0005752,NA,NA,NA,paml_selected,NA,NA,NA,NA,MRPS35
OG0005754,NA,NA,NA,paml_selected,NA,NA,NA,NA,FLT3
OG0005755,NA,NA,NA,NA,NA,NCOA6,relaxed,NA,NCOA6
OG0005757,NA,NA,NA,NA,NA,XKR4,relaxed,NA,XKR4
OG0005758,NA,C3orf67,intensified,NA,NA,NA,NA,NA,C3orf67
OG0005759,NA,BBS10,intensified,paml_selected,NA,NA,NA,NA,BBS10
OG0005760,NA,NA,NA,paml_selected,NA,PSMA3,relaxed,NA,PSMA3
OG0005761,NA,NA,NA,paml_selected,NA,AKAP6,relaxed,NA,AKAP6
OG0005762,NA,NA,NA,paml_selected,NA,NA,NA,NA,GP9
OG0005763,NA,NA,NA,NA,NA,NTAN1,relaxed,NA,NTAN1
OG0005765,NA,NA,NA,NA,NA,PLRG1,relaxed,NA,PLRG1
OG0005766,NA,NA,NA,paml_selected,NA,ZEB1,relaxed,NA,ZEB1
OG0005767,NA,NA,NA,NA,NA,PRDX3,relaxed,NA,PRDX3
OG0005770,NA,NA,NA,NA,NA,KCTD4,relaxed,NA,KCTD4
OG0005774,NA,NA,NA,NA,NA,GJA8,relaxed,NA,GJA8
OG0005780,NA,NA,NA,NA,NA,CREBRF,relaxed,NA,CREBRF
OG0005781,NA,NA,NA,paml_selected,NA,ANKRD52,relaxed,NA,ANKRD52
OG0005782,NA,IMMP2L,intensified,NA,NA,NA,NA,NA,IMMP2L
OG0005783,NA,NA,NA,paml_selected,NA,NA,NA,NA,SUSD1
OG0005785,NA,NA,NA,NA,NA,WNT16,relaxed,NA,WNT16
OG0005788,NA,NA,NA,NA,NA,IGDCC4,relaxed,NA,IGDCC4
OG0005789,NA,NA,NA,NA,NA,PRTG,relaxed,NA,PRTG
OG0005790,NA,NA,NA,NA,NA,AGA,relaxed,NA,AGA
OG0005791,NA,SLC12A8,intensified,paml_selected,NA,NA,NA,NA,SLC12A8
OG0005792,NA,NA,NA,paml_selected,NA,NA,NA,NA,ERICH6
OG0005793,NA,NA,NA,NA,NA,NFIL3,relaxed,NA,NFIL3
OG0005794,NA,NA,NA,paml_selected,NA,NA,NA,NA,NUP153
OG0005797,NA,NA,NA,NA,NA,SSR2,relaxed,NA,SSR2
OG0005798,NA,NA,NA,NA,NA,PIK3R5,relaxed,NA,PIK3R5
OG0005799,NA,NA,NA,NA,NA,DUSP3,relaxed,NA,DUSP3
OG0005800,NA,NA,NA,NA,NA,PLEKHM1,relaxed,NA,PLEKHM1
OG0005801,NA,NA,NA,NA,NA,PIGC,relaxed,NA,PIGC
OG0005804,NA,NA,NA,NA,NA,ZNHIT3,relaxed,NA,ZNHIT3
OG0005805,NA,NA,NA,paml_selected,NA,NA,NA,NA,DALRD3
OG0005807,NA,NA,NA,paml_selected,NA,UNC93A,relaxed,NA,UNC93A
OG0005809,NA,NA,NA,paml_selected,NA,FAM117A,relaxed,NA,FAM117A
OG0005812,NA,NA,NA,NA,NA,PLEKHO1,relaxed,NA,PLEKHO1
OG0005813,NA,NA,NA,paml_selected,NA,CCDC178,relaxed,NA,CCDC178
OG0005815,NA,NA,NA,paml_selected,NA,NUP133,relaxed,NA,NUP133
OG0005816,NA,LYRM7,intensified,paml_selected,NA,NA,NA,NA,LYRM7
OG0005818,NA,NA,NA,NA,NA,PLEKHM3,relaxed,NA,PLEKHM3
OG0005819,NA,NA,NA,NA,NA,THOC6,relaxed,NA,THOC6
OG0005820,NA,PI16,intensified,NA,NA,NA,NA,NA,PI16
OG0005821,NA,NA,NA,NA,NA,BEND4,relaxed,NA,BEND4
OG0005822,NA,NA,NA,NA,NA,JDP2,relaxed,NA,JDP2
OG0005823,NA,NA,NA,paml_selected,NA,NA,NA,NA,CENPT
OG0005827,NA,NA,NA,NA,NA,PTCHD2,relaxed,NA,PTCHD2
OG0005830,NA,NA,NA,NA,NA,TBKBP1,relaxed,NA,TBKBP1
OG0005832,NA,NA,NA,NA,NA,CHRM3,relaxed,NA,CHRM3
OG0005833,NA,APBB1IP,intensified,paml_selected,NA,NA,NA,NA,APBB1IP
OG0005834,NA,NA,NA,NA,NA,NID2,relaxed,NA,NID2
OG0005835,NA,NA,NA,NA,NA,SLC45A1,relaxed,NA,SLC45A1
OG0005836,NA,NA,NA,paml_selected,NA,RNF25,relaxed,NA,RNF25
OG0005837,NA,NA,NA,paml_selected,NA,ZBTB48,relaxed,NA,ZBTB48
OG0005838,NA,NA,NA,NA,NA,N4BP3,relaxed,NA,N4BP3
OG0005839,NA,NA,NA,NA,NA,PSMG1,relaxed,NA,PSMG1
OG0005840,NA,NA,NA,NA,NA,CTHRC1,relaxed,NA,CTHRC1
OG0005841,NA,NA,NA,NA,NA,SLC7A9,relaxed,NA,SLC7A9
OG0005842,NA,NA,NA,paml_selected,NA,NA,NA,NA,SGSH
OG0005844,NA,NA,NA,paml_selected,NA,DDX41,relaxed,NA,DDX41
OG0005845,NA,NA,NA,paml_selected,NA,NA,NA,NA,FGFBP1
OG0005848,NA,NA,NA,NA,NA,TRIM71,relaxed,NA,TRIM71
OG0005849,NA,NA,NA,NA,NA,ZBTB37,relaxed,NA,ZBTB37
OG0005850,NA,NA,NA,NA,NA,POLR3F,relaxed,NA,POLR3F
OG0005851,NA,NA,NA,NA,NA,ILF2,relaxed,NA,ILF2
OG0005852,NA,NA,NA,paml_selected,NA,NA,NA,NA,MAP9
OG0005854,NA,NA,NA,NA,NA,TMBIM1,relaxed,NA,TMBIM1
OG0005856,NA,NA,NA,NA,NA,ZBTB39,relaxed,NA,ZBTB39
OG0005858,NA,NA,NA,paml_selected,NA,LMTK2,relaxed,NA,LMTK2
OG0005859,NA,NA,NA,NA,NA,DMRT3,relaxed,NA,DMRT3
OG0005860,NA,NA,NA,paml_selected,NA,NA,NA,NA,THYN1
OG0005861,NA,NA,NA,paml_selected,NA,NA,NA,NA,MPP4
OG0005862,NA,NA,NA,paml_selected,NA,NA,NA,NA,NUF2
OG0005863,NA,NA,NA,paml_selected,NA,BBOX1,relaxed,NA,BBOX1
OG0005864,NA,NA,NA,NA,NA,FAM192A,relaxed,NA,FAM192A
OG0005865,NA,NA,NA,paml_selected,NA,COMTD1,relaxed,NA,COMTD1
OG0005866,NA,CCDC136,intensified,paml_selected,NA,NA,NA,NA,CCDC136
OG0005868,NA,NA,NA,NA,NA,IMPAD1,relaxed,NA,IMPAD1
OG0005870,NA,NA,NA,NA,NA,LPAR6,relaxed,NA,LPAR6
OG0005871,NA,NA,NA,NA,NA,LCAT,relaxed,NA,LCAT
OG0005873,NA,NA,NA,paml_selected,NA,NA,NA,NA,VWA1
OG0005875,NA,NA,NA,NA,NA,PSMC2,relaxed,NA,PSMC2
OG0005876,NA,NA,NA,NA,NA,ZW10,relaxed,NA,ZW10
OG0005877,NA,NA,NA,paml_selected,NA,SYNPO2,relaxed,NA,SYNPO2
OG0005878,NA,NA,NA,paml_selected,NA,SYNGAP1,relaxed,NA,SYNGAP1
OG0005879,NA,CFAP99,intensified,paml_selected,NA,NA,NA,NA,CFAP99
OG0005880,NA,NA,NA,NA,NA,B3GALT1,relaxed,NA,B3GALT1
OG0005882,NA,NA,NA,paml_selected,NA,NA,NA,NA,CFLAR
OG0005884,NA,NA,NA,paml_selected,NA,SFXN5,relaxed,NA,SFXN5
OG0005886,NA,NA,NA,paml_selected,NA,NA,NA,NA,MYO9B
OG0005887,NA,NA,NA,paml_selected,NA,OCA2,relaxed,NA,OCA2
OG0005889,NA,NA,NA,NA,NA,EIF4A3,relaxed,NA,EIF4A3
OG0005892,NA,NA,NA,NA,NA,AGTR1,relaxed,NA,AGTR1
OG0005894,NA,NA,NA,paml_selected,NA,GFRA2,relaxed,NA,GFRA2
OG0005898,NA,NA,NA,paml_selected,NA,NA,NA,NA,TMEM5
OG0005899,NA,NA,NA,NA,NA,MFHAS1,relaxed,NA,MFHAS1
OG0005901,NA,NA,NA,NA,NA,GABPA,relaxed,NA,GABPA
OG0005902,NA,FAM161A,intensified,paml_selected,NA,NA,NA,NA,FAM161A
OG0005903,NA,NA,NA,paml_selected,NA,MGA,relaxed,NA,MGA
OG0005904,NA,TMEM220,intensified,paml_selected,NA,NA,NA,NA,TMEM220
OG0005905,NA,NA,NA,paml_selected,NA,DHX57,relaxed,NA,DHX57
OG0005906,NA,NA,NA,paml_selected,NA,NA,NA,NA,SPI1
OG0005907,NA,NA,NA,paml_selected,NA,NA,NA,NA,ZBTB21
OG0005908,NA,NA,NA,NA,NA,FERMT3,relaxed,NA,FERMT3
OG0005909,NA,NA,NA,NA,NA,BROX,relaxed,NA,BROX
OG0005910,NA,NA,NA,paml_selected,NA,LYVE1,relaxed,NA,LYVE1
OG0005914,NA,NA,NA,paml_selected,NA,NFATC2,relaxed,NA,NFATC2
OG0005915,NA,PPM1G,intensified,NA,NA,NA,NA,NA,PPM1G
OG0005916,NA,NA,NA,paml_selected,NA,KAT8,relaxed,NA,KAT8
OG0005918,NA,HIRIP3,intensified,paml_selected,NA,NA,NA,NA,HIRIP3
OG0005919,NA,MRPL18,intensified,paml_selected,NA,NA,NA,NA,MRPL18
OG0005921,NA,NA,NA,paml_selected,NA,NA,NA,NA,WDR65
OG0005922,NA,NA,NA,paml_selected,NA,FAM179B,relaxed,NA,FAM179B
OG0005923,NA,ADSL,intensified,NA,NA,NA,NA,NA,ADSL
OG0005925,NA,NA,NA,NA,NA,CLDN11,relaxed,NA,CLDN11
OG0005926,NA,NA,NA,paml_selected,NA,CBX4,relaxed,NA,CBX4
OG0005928,NA,NA,NA,paml_selected,NA,OTUD5,relaxed,NA,OTUD5
OG0005929,NA,NA,NA,paml_selected,NA,PAXIP1,relaxed,NA,PAXIP1
OG0005931,NA,NA,NA,NA,NA,SIM2,relaxed,NA,SIM2
OG0005934,NA,NA,NA,paml_selected,NA,ZFPM1,relaxed,NA,ZFPM1
OG0005935,NA,NA,NA,NA,NA,TMEM180,relaxed,NA,TMEM180
OG0005936,NA,NA,NA,NA,NA,FLOT1,relaxed,NA,FLOT1
OG0005937,NA,NA,NA,paml_selected,NA,NA,NA,NA,EIF6
OG0005938,NA,NA,NA,paml_selected,NA,CAPN3,relaxed,NA,CAPN3
OG0005939,NA,NA,NA,paml_selected,NA,TRIM46,relaxed,NA,TRIM46
OG0005940,NA,NA,NA,NA,NA,FAM65C,relaxed,NA,FAM65C
OG0005942,NA,NA,NA,NA,NA,DUSP19,relaxed,NA,DUSP19
OG0005943,NA,NA,NA,NA,NA,ZHX1,relaxed,NA,ZHX1
OG0005946,NA,NA,NA,paml_selected,NA,NA,NA,NA,FA2H
OG0005947,NA,NA,NA,paml_selected,NA,CHRNA1,relaxed,NA,CHRNA1
OG0005949,NA,NA,NA,NA,NA,PHYH,relaxed,NA,PHYH
OG0005950,NA,NA,NA,NA,NA,BAHD1,relaxed,NA,BAHD1
OG0005952,NA,NA,NA,NA,NA,ILDR2,relaxed,NA,ILDR2
OG0005953,NA,NA,NA,paml_selected,NA,CAST,relaxed,NA,CAST
OG0005955,NA,NA,NA,paml_selected,NA,NA,NA,NA,IQCB1
OG0005956,NA,NA,NA,paml_selected,NA,APEX1,relaxed,NA,APEX1
OG0005957,NA,NA,NA,paml_selected,NA,TGFB1,relaxed,NA,TGFB1
OG0005959,NA,NA,NA,NA,NA,SMU1,relaxed,NA,SMU1
OG0005960,NA,NA,NA,paml_selected,NA,NA,NA,NA,NRROS
OG0005962,NA,NA,NA,NA,NA,FH,relaxed,NA,FH
OG0005963,NA,NA,NA,NA,NA,FAM189A1,relaxed,NA,FAM189A1
OG0005964,NA,NA,NA,paml_selected,NA,ZBTB25,relaxed,NA,ZBTB25
OG0005965,NA,NA,NA,NA,NA,NGF,relaxed,NA,NGF
OG0005966,NA,NA,NA,NA,NA,GCNT4,relaxed,NA,GCNT4
OG0005968,NA,NA,NA,paml_selected,NA,LMAN2L,relaxed,NA,LMAN2L
OG0005971,NA,NA,NA,paml_selected,NA,HHATL,relaxed,NA,HHATL
OG0005973,NA,NA,NA,paml_selected,NA,CCDC180,relaxed,NA,CCDC180
OG0005974,NA,NA,NA,NA,NA,ATXN1,relaxed,NA,ATXN1
OG0005975,NA,NA,NA,NA,NA,FZD3,relaxed,NA,FZD3
OG0005977,NA,NA,NA,paml_selected,NA,NA,NA,NA,RPN1
OG0005978,NA,NA,NA,NA,NA,MBTPS2,relaxed,NA,MBTPS2
OG0005980,NA,NA,NA,NA,NA,MPV17L2,relaxed,NA,MPV17L2
OG0005981,NA,NA,NA,NA,NA,LIN9,relaxed,NA,LIN9
OG0005982,NA,NA,NA,paml_selected,NA,ZC3H18,relaxed,NA,ZC3H18
OG0005983,NA,NA,NA,NA,NA,GUSB,relaxed,NA,GUSB
OG0005984,NA,NA,NA,NA,NA,NOL10,relaxed,NA,NOL10
OG0005985,NA,NA,NA,paml_selected,NA,CWC25,relaxed,NA,CWC25
OG0005986,NA,NA,NA,paml_selected,NA,NA,NA,NA,FANCM
OG0005987,NA,NA,NA,NA,NA,CLEC3B,relaxed,NA,CLEC3B
OG0005988,NA,NA,NA,paml_selected,NA,NA,NA,NA,MGME1
OG0005989,NA,NA,NA,paml_selected,NA,GEMIN5,relaxed,NA,GEMIN5
OG0005990,NA,NA,NA,paml_selected,NA,NA,NA,NA,XRCC4
OG0005993,NA,LRRC58,intensified,NA,NA,NA,NA,NA,LRRC58
OG0005995,NA,TERF1,intensified,paml_selected,NA,NA,NA,NA,TERF1
OG0005997,NA,NA,NA,paml_selected,NA,NA,NA,NA,NUPL2
OG0005999,NA,NA,NA,paml_selected,NA,NA,NA,NA,CCDC166
OG0006000,NA,NA,NA,paml_selected,NA,NA,NA,NA,CEP128
OG0006003,NA,EXOSC2,intensified,NA,NA,NA,NA,NA,EXOSC2
OG0006004,NA,NA,NA,NA,NA,GSS,relaxed,NA,GSS
OG0006007,NA,NA,NA,NA,NA,KCNJ16,relaxed,NA,KCNJ16
OG0006008,NA,NA,NA,paml_selected,NA,IGSF8,relaxed,NA,IGSF8
OG0006009,NA,NA,NA,paml_selected,NA,CFAP45,relaxed,NA,CFAP45
OG0006010,NA,NA,NA,NA,NA,GTF2F1,relaxed,NA,GTF2F1
OG0006011,NA,NA,NA,paml_selected,NA,NA,NA,NA,VTN
OG0006012,NA,NA,NA,paml_selected,NA,NA,NA,NA,POU2F2
OG0006015,NA,NA,NA,NA,NA,SLC9A5,relaxed,NA,SLC9A5
OG0006016,NA,NA,NA,NA,NA,CCNK,relaxed,NA,CCNK
OG0006018,NA,NA,NA,NA,NA,NEDD9,relaxed,NA,NEDD9
OG0006019,NA,NA,NA,NA,NA,GRPEL1,relaxed,NA,GRPEL1
OG0006020,NA,NA,NA,paml_selected,NA,NA,NA,NA,SPTY2D1
OG0006022,NA,NA,NA,paml_selected,NA,NA,NA,NA,VPS9D1
OG0006024,NA,DPH1,intensified,paml_selected,NA,NA,NA,NA,DPH1
OG0006025,NA,NA,NA,paml_selected,NA,NR3C2,relaxed,NA,NR3C2
OG0006026,NA,NA,NA,NA,NA,S1PR2,relaxed,NA,S1PR2
OG0006028,NA,NA,NA,paml_selected,NA,NA,NA,NA,CASC5
OG0006030,NA,C19orf54,intensified,paml_selected,NA,NA,NA,NA,C19orf54
OG0006033,NA,NA,NA,NA,NA,C20orf27,relaxed,NA,C20orf27
OG0006034,NA,NA,NA,NA,NA,SIAE,relaxed,NA,SIAE
OG0006035,NA,NA,NA,paml_selected,NA,MYCT1,relaxed,NA,MYCT1
OG0006036,NA,NA,NA,NA,NA,MGP,relaxed,NA,MGP
OG0006037,NA,NA,NA,NA,NA,MAP2K4,relaxed,NA,MAP2K4
OG0006038,NA,NA,NA,NA,NA,PEX5,relaxed,NA,PEX5
OG0006039,NA,NA,NA,NA,NA,FAM163B,relaxed,NA,FAM163B
OG0006040,NA,LRRC48,intensified,paml_selected,NA,NA,NA,NA,LRRC48
OG0006043,NA,NA,NA,paml_selected,NA,SCAP,relaxed,NA,SCAP
OG0006044,NA,KIAA1407,intensified,paml_selected,NA,NA,NA,NA,KIAA1407
OG0006046,NA,NA,NA,paml_selected,NA,NA,NA,NA,EPOR
OG0006048,NA,NA,NA,paml_selected,NA,NA,NA,NA,RNF180
OG0006050,NA,NA,NA,NA,NA,FAM13B,relaxed,NA,FAM13B
OG0006051,NA,NA,NA,NA,NA,TMEM57,relaxed,NA,TMEM57
OG0006053,NA,NA,NA,paml_selected,NA,NA,NA,NA,DPM1
OG0006054,NA,NA,NA,NA,NA,TCAIM,relaxed,NA,TCAIM
OG0006056,NA,DNAJC17,intensified,paml_selected,NA,NA,NA,NA,DNAJC17
OG0006057,NA,MRPS15,intensified,paml_selected,NA,NA,NA,NA,MRPS15
OG0006058,NA,NA,NA,paml_selected,NA,NA,NA,NA,CCDC132
OG0006059,NA,NA,NA,NA,NA,DMRT2,relaxed,NA,DMRT2
OG0006060,NA,NA,NA,paml_selected,NA,NA,NA,NA,IGSF5
OG0006061,NA,NA,NA,paml_selected,NA,NA,NA,NA,SLC18A3
OG0006062,NA,NA,NA,paml_selected,NA,NA,NA,NA,PRCC
OG0006063,NA,NA,NA,paml_selected,NA,RUNDC3A,relaxed,NA,RUNDC3A
OG0006064,NA,NA,NA,NA,NA,TACO1,relaxed,NA,TACO1
OG0006065,NA,NA,NA,paml_selected,NA,NA,NA,NA,TMBIM6
OG0006066,NA,MTX1,intensified,paml_selected,NA,NA,NA,NA,MTX1
OG0006067,NA,NA,NA,NA,NA,BEGAIN,relaxed,NA,BEGAIN
OG0006068,NA,NA,NA,paml_selected,NA,NA,NA,NA,UTP20
OG0006069,NA,CDK20,intensified,paml_selected,NA,NA,NA,NA,CDK20
OG0006072,NA,NA,NA,NA,NA,PCF11,relaxed,NA,PCF11
OG0006075,NA,NA,NA,paml_selected,NA,PPIL1,relaxed,NA,PPIL1
OG0006076,NA,NA,NA,NA,NA,MGAT1,relaxed,NA,MGAT1
OG0006077,NA,NA,NA,NA,NA,CDC37,relaxed,NA,CDC37
OG0006078,NA,NA,NA,paml_selected,NA,NA,NA,NA,SGPL1
OG0006079,NA,NA,NA,NA,NA,EMC2,relaxed,NA,EMC2
OG0006081,NA,GALM,intensified,paml_selected,NA,NA,NA,NA,GALM
OG0006082,NA,NA,NA,paml_selected,NA,NA,NA,NA,TDRKH
OG0006084,NA,PARL,intensified,paml_selected,NA,NA,NA,NA,PARL
OG0006086,NA,NA,NA,NA,NA,WDFY3,relaxed,NA,WDFY3
OG0006090,NA,NA,NA,NA,NA,CCNG2,relaxed,NA,CCNG2
OG0006092,NA,NA,NA,NA,NA,TMEM65,relaxed,NA,TMEM65
OG0006094,NA,NA,NA,NA,NA,WDR12,relaxed,NA,WDR12
OG0006095,NA,SREK1IP1,intensified,NA,NA,NA,NA,NA,SREK1IP1
OG0006096,NA,NA,NA,paml_selected,NA,PBRM1,relaxed,NA,PBRM1
OG0006098,NA,NA,NA,paml_selected,NA,NA,NA,NA,VSX1
OG0006101,NA,NA,NA,NA,NA,EDRF1,relaxed,NA,EDRF1
OG0006102,NA,NA,NA,NA,NA,DKK3,relaxed,NA,DKK3
OG0006104,NA,NA,NA,NA,NA,STXBP6,relaxed,NA,STXBP6
OG0006105,NA,NA,NA,paml_selected,NA,KLHDC3,relaxed,NA,KLHDC3
OG0006107,NA,NA,NA,paml_selected,NA,NA,NA,NA,IDUA
OG0006108,NA,NA,NA,NA,NA,LGR4,relaxed,NA,LGR4
OG0006109,NA,NA,NA,NA,NA,DAZAP2,relaxed,NA,DAZAP2
OG0006110,NA,NA,NA,NA,NA,CDC16,relaxed,NA,CDC16
OG0006112,NA,NA,NA,paml_selected,NA,ACADSB,relaxed,NA,ACADSB
OG0006113,NA,NA,NA,NA,NA,CHST2,relaxed,NA,CHST2
OG0006114,NA,NA,NA,NA,NA,TXNDC16,relaxed,NA,TXNDC16
OG0006115,NA,NA,NA,paml_selected,NA,DAB1,relaxed,NA,DAB1
OG0006116,NA,NA,NA,NA,NA,VSTM2A,relaxed,NA,VSTM2A
OG0006117,NA,NA,NA,NA,NA,MAPK4,relaxed,NA,MAPK4
OG0006118,NA,NA,NA,paml_selected,NA,NA,NA,NA,TMEM59
OG0006123,NA,NA,NA,NA,NA,METTL14,relaxed,NA,METTL14
OG0006124,NA,NA,NA,paml_selected,NA,NA,NA,NA,STAC
OG0006125,absrel_selected,MLX,intensified,paml_selected,NA,NA,NA,NA,MLX
OG0006127,NA,NA,NA,NA,NA,GPC1,relaxed,NA,GPC1
OG0006128,NA,NA,NA,NA,NA,TAB3,relaxed,NA,TAB3
OG0006129,NA,EXTL2,intensified,NA,NA,NA,NA,NA,EXTL2
OG0006130,NA,NA,NA,paml_selected,NA,SLC25A10,relaxed,NA,SLC25A10
OG0006131,NA,NA,NA,NA,NA,SLC30A7,relaxed,NA,SLC30A7
OG0006132,NA,NA,NA,paml_selected,NA,KIAA0825,relaxed,NA,KIAA0825
OG0006135,NA,NA,NA,paml_selected,NA,GRAMD4,relaxed,NA,GRAMD4
OG0006136,NA,NA,NA,NA,NA,RNF170,relaxed,NA,RNF170
OG0006138,NA,NA,NA,NA,NA,ELK4,relaxed,NA,ELK4
OG0006139,NA,NA,NA,paml_selected,NA,NA,NA,NA,PGLYRP2
OG0006142,NA,NA,NA,NA,NA,CXCR4,relaxed,NA,CXCR4
OG0006143,NA,NA,NA,paml_selected,NA,KIAA2026,relaxed,NA,KIAA2026
OG0006144,NA,NA,NA,paml_selected,NA,HNRNPM,relaxed,NA,HNRNPM
OG0006145,NA,NA,NA,NA,NA,AMPD2,relaxed,NA,AMPD2
OG0006146,NA,NA,NA,paml_selected,NA,FAM168B,relaxed,NA,FAM168B
OG0006147,NA,MUC15,intensified,paml_selected,NA,NA,NA,NA,MUC15
OG0006149,NA,NA,NA,NA,NA,MED10,relaxed,NA,MED10
OG0006150,NA,NA,NA,paml_selected,NA,HIVEP3,relaxed,NA,HIVEP3
OG0006151,NA,NA,NA,paml_selected,NA,NA,NA,NA,POP1
OG0006152,NA,NA,NA,NA,NA,GUF1,relaxed,NA,GUF1
OG0006153,NA,NA,NA,NA,NA,TP53,relaxed,NA,TP53
OG0006154,NA,NA,NA,NA,NA,YEATS4,relaxed,NA,YEATS4
OG0006155,NA,MIS18A,intensified,paml_selected,NA,NA,NA,NA,MIS18A
OG0006156,NA,NA,NA,paml_selected,NA,NA,NA,NA,CYBA
OG0006157,NA,NA,NA,paml_selected,NA,ANKRD29,relaxed,NA,ANKRD29
OG0006158,NA,NA,NA,NA,NA,BTBD17,relaxed,NA,BTBD17
OG0006161,NA,NA,NA,NA,NA,TMEM183A,relaxed,NA,TMEM183A
OG0006162,NA,NA,NA,paml_selected,NA,NA,NA,NA,PARP2
OG0006163,NA,NCF4,intensified,paml_selected,NA,NA,NA,NA,NCF4
OG0006164,NA,NA,NA,NA,NA,TLR3,relaxed,NA,TLR3
OG0006165,NA,NA,NA,paml_selected,NA,NA,NA,NA,FOXN4
OG0006168,NA,NA,NA,NA,NA,PDIA6,relaxed,NA,PDIA6
OG0006169,NA,COIL,intensified,paml_selected,NA,NA,NA,NA,COIL
OG0006172,NA,NA,NA,paml_selected,NA,SNX9,relaxed,NA,SNX9
OG0006173,NA,NA,NA,NA,NA,CBY1,relaxed,NA,CBY1
OG0006174,NA,NA,NA,NA,NA,ALX4,relaxed,NA,ALX4
OG0006176,NA,PHOSPHO1,intensified,NA,NA,NA,NA,NA,PHOSPHO1
OG0006177,NA,NA,NA,NA,NA,PHF19,relaxed,NA,PHF19
OG0006178,NA,NA,NA,paml_selected,NA,NA,NA,NA,ARHGEF17
OG0006180,NA,NA,NA,paml_selected,NA,NA,NA,NA,MRPL28
OG0006182,NA,ATP6V0B,intensified,paml_selected,NA,NA,NA,NA,ATP6V0B
OG0006184,NA,NA,NA,paml_selected,NA,NA,NA,NA,FANCI
OG0006186,NA,NA,NA,paml_selected,NA,NA,NA,NA,WBSCR16
OG0006187,NA,NA,NA,paml_selected,NA,NA,NA,NA,SRRT
OG0006188,NA,NA,NA,paml_selected,NA,ZCCHC11,relaxed,NA,ZCCHC11
OG0006189,NA,ZCCHC6,intensified,paml_selected,NA,NA,NA,NA,ZCCHC6
OG0006192,NA,NA,NA,paml_selected,NA,HMGN3,relaxed,NA,HMGN3
OG0006193,NA,NA,NA,NA,NA,MSL2,relaxed,NA,MSL2
OG0006194,NA,NA,NA,paml_selected,NA,NA,NA,NA,ADAR
OG0006195,NA,NA,NA,paml_selected,NA,NA,NA,NA,ILDR1
OG0006196,NA,NA,NA,NA,NA,HELLS,relaxed,NA,HELLS
OG0006197,NA,NA,NA,paml_selected,NA,NEFL,relaxed,NA,NEFL
OG0006198,NA,NA,NA,NA,NA,TMEM245,relaxed,NA,TMEM245
OG0006202,NA,NA,NA,paml_selected,NA,ZBTB1,relaxed,NA,ZBTB1
OG0006203,NA,NA,NA,NA,NA,IPMK,relaxed,NA,IPMK
OG0006204,NA,NA,NA,paml_selected,NA,NA,NA,NA,STK11IP
OG0006205,NA,NA,NA,NA,NA,SOGA1,relaxed,NA,SOGA1
OG0006206,NA,NA,NA,NA,NA,SRM,relaxed,NA,SRM
OG0006207,NA,NA,NA,paml_selected,NA,EMILIN1,relaxed,NA,EMILIN1
OG0006210,NA,NA,NA,NA,NA,ZDHHC23,relaxed,NA,ZDHHC23
OG0006211,NA,NA,NA,NA,NA,NAE1,relaxed,NA,NAE1
OG0006213,NA,GAS8,intensified,paml_selected,NA,NA,NA,NA,GAS8
OG0006214,NA,NA,NA,NA,NA,RSRC2,relaxed,NA,RSRC2
OG0006217,NA,NA,NA,NA,NA,CCDC64,relaxed,NA,CCDC64
