Acbae,Ancor,Botau,Cacar,Capor,Chpic,Chsab,Cocri,Darer,Elmax,Ercal,Hegla,Hosap,Lacha,Modom,Myluc,Ororc,Ovari,Prang,Ranor,Rhtyp,Sasal,Scvul,Tagut,Tecar,nSp,og,selectionF,selectionB,allF,allB
0.404463311794392,0.00417067954800987,1,1,1,0.23703184004605,1,1.7432950458196e-06,1,1,0.00502898229502691,0.000148901033779958,1,0.0156799666577562,NA,1,1,1,NA,1,0.00596626668101491,NA,1,0.00185702222554296,NA,hits_per_21_species,OG0007235,3,4,9,12
1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA,1,1,hits_per_21_species,OG0007245,0,0,9,12
1,1,1,1,NA,1,1,1,NA,1,0.87373991580353,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,hits_per_21_species,OG0007246,0,0,11,10
1,1,1,1,0.00678522505248463,1,NA,NA,NA,1,1,1,1,0.822869968619691,1,1,1,1,1,1,1,NA,1,1,1,hits_per_21_species,OG0007251,0,1,11,10
1,1,1,1,1,1,1,NA,NA,1,0.00229987059672876,1,1,1,0.0337242041983538,1,0,1,0.534686515346528,1,1,NA,1,1,NA,hits_per_21_species,OG0007262,1,2,10,11
1,1,1,0.000151402670041101,1,1,NA,NA,1,1,1,1,1,1,1,4.02483046890723e-11,7.1383161270866e-08,1,NA,1,3.64118981632799e-08,1,NA,1,1,hits_per_21_species,OG0007263,4,0,10,11
1,1,0.300778102813176,1,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,0.0643278447056477,1,5.94218341198882e-10,1,1,1,NA,hits_per_21_species,OG0007268,1,0,8,13
0.901700595460816,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,0.000209246652391082,1,1,NA,1,1,1,hits_per_21_species,OG0007273,1,0,9,12
1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,0.120817698708505,1,1,NA,1,1,1,hits_per_21_species,OG0007286,0,0,10,11
NA,1,1,0.758857664979596,NA,1,1,0.0219665452893534,1,1,0.474912351467909,0.466060967788501,1,0.00768305548850545,1,NA,1,1,NA,1,1,1,1,1,1,hits_per_21_species,OG0007292,1,1,8,13
1,NA,6.75793082427489e-06,1,1,1,0.0997320759857702,3.77502473725144e-10,NA,1,1,0.0285659344876059,1,0.217730526140549,NA,0.265597423916279,1.16885984102755e-05,1,8.97224624596404e-06,1,1,NA,1,1,0,hits_per_21_species,OG0007294,4,2,11,10
1,1,1,1,1,1,1,7.62899893258506e-09,NA,0.252428331043244,NA,1,1,1,0.882668273036703,NA,1,1,1,0.000944547002071028,1,NA,1,0.813816060318916,1,hits_per_21_species,OG0007296,0,2,10,11
1,NA,1,1,1,0,0.202386977309571,1,0.00015289170819488,1,1,1,1,0.555458057231801,1,NA,1,1,NA,2.99538172043867e-13,0.67135205047185,NA,1,1.340059473387e-06,0.000252655728072926,hits_per_21_species,OG0007307,1,4,9,12
1,1,1,NA,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,0.012696378303083,1,1,1,0.240236517991142,0.00397902582877907,1,hits_per_21_species,OG0007328,1,1,9,12
1,NA,1,0.00568813710312416,1,1,NA,1,1,1,1,0.000492633096740192,1,0.105385379890087,1,1,1,1,0.00353040646043801,1,NA,NA,1,1,1,hits_per_21_species,OG0007329,3,0,10,11
1,1,1,1,1,1,1,1,NA,1,1,NA,1,0.225652072752769,1,0.450545793305843,1,1,NA,1,1,NA,1,1,1,hits_per_21_species,OG0007332,0,0,9,12
1,1,1,1,1,1,1,7.86941622976656e-11,NA,1,1,7.68551888796765e-13,1,1,0.00110122458185913,1,1,1,0.0137275889209557,1,1,NA,NA,0.0277090159636533,NA,hits_per_21_species,OG0007334,2,3,10,11
1,1,1,1,1,1,1,0.425917423129945,1,1,1,1,NA,1,1,0.444490551089613,1.1329516035663e-05,1,NA,1,1,NA,1,1,NA,hits_per_21_species,OG0007346,1,0,8,13
0.136012738839147,1,1,1,1,0,1,1,NA,1,1,0.00792036382872074,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,hits_per_21_species,OG0007348,1,1,9,12
1,NA,1,1,1,1,1,1,NA,1,0.601028040034107,1,1,0.00372874283537605,0.000134836954803874,NA,1,1,0.0988914468995521,1,1,NA,1,0.00723382153994401,1,hits_per_21_species,OG0007353,1,2,10,11
1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,0.190163863744923,3.33000998442579e-08,1,0.000278000643447185,0.00149759222887347,1,1,NA,1,NA,1,hits_per_21_species,OG0007355,2,1,10,11
1,NA,1,1,0.263256715710056,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,0.0601808851206056,0.010081727239634,hits_per_21_species,OG0007361,1,0,10,11
1,0.0147639907526884,1,1,1,1,1,1,1,1,0.00536951456349177,1,1,0.16416584604216,NA,1,1,1,0.0990104275087615,NA,1,NA,1,1,NA,hits_per_21_species,OG0007363,0,2,10,11
0.00017177323868256,1,0.117789298597637,0.741369863853082,NA,1,1,1,5.87063393103215e-05,1,1,0.990578192697242,1,0.00884946560815125,NA,1,0.599307143700857,1,0.198178213579888,1,1,1,NA,NA,1,hits_per_21_species,OG0007368,2,1,11,10
NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,hits_per_21_species,OG0007373,0,0,8,13
1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,1,hits_per_21_species,OG0007376,0,0,10,11
NA,1,1,0.528615275261115,1,1,1,NA,1,1,1,0.218305850736869,1,1,NA,1,1,1,1,1,1,NA,1,1,1,hits_per_21_species,OG0007379,0,0,10,11
1,0.0229245835291925,1,1,1,1,1,1,NA,1,1,1,1,NA,0.661282826153613,1,1,1,NA,1,1,NA,1,0.208370531324089,1,hits_per_21_species,OG0007390,0,1,9,12
1,1,1,NA,1,0.568318961377579,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,hits_per_21_species,OG0007394,0,0,9,12
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.170774899443694,1,NA,NA,1,1,1,NA,1,0.0756830883350654,1,hits_per_21_species,OG0007397,0,0,10,11
NA,NA,1,1,5.81993168158323e-07,1,1,1,NA,1,0.0657779524080933,1,1,1,1,1,1,1,0.0287790752538892,1,1,NA,1,1,1,hits_per_21_species,OG0007400,1,1,10,11
1,1,NA,1,1,0.941153750424032,1,1,1,1,1,1,1,0.00739208477749587,0.0194897730745668,0.0574237780915181,1,1,1,1,1,NA,1,NA,NA,hits_per_21_species,OG0007402,1,1,10,11
1,1,1,1,0.362634698014091,1,1,1,1,1,1,0.0238832811401252,1,1,1,1,1,1,NA,0.184794676738154,1,NA,NA,NA,1,hits_per_21_species,OG0007406,1,0,10,11
1,1,1,1,1,1,1,1,NA,0.553159200055636,1,1,1,1,1.35911175247472e-06,NA,1,1,0.36123558988911,1,1,NA,1,1,NA,hits_per_21_species,OG0007408,0,1,9,12
1,1,1,1,1,1,0.332132718662951,NA,NA,1,1,1,1,0.0131464643248221,1,1,0.0463754922171536,1,NA,1,1,NA,1,0.967963123896352,1,hits_per_21_species,OG0007409,2,0,10,11
0.173940222092749,0.10812683270461,1,0.476939178606366,NA,1,1.33921162582817e-05,NA,0.237329935341208,1,0.0113950551750805,1,0.0307100263934135,0.717867801618117,1,1,1,0.985826118130764,0.110953278795036,1,1.07135948282933e-05,NA,1,0.289872835862066,NA,hits_per_21_species,OG0007410,2,2,10,11
NA,1,1,NA,NA,9.71622782230952e-12,1,2.45325981751421e-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0534109960589955,NA,hits_per_21_species,OG0007418,0,2,8,13
0.0203398406802732,0.107993261811149,1,1,1,1,1,1,NA,0.0116942301093774,1,NA,0,1,1,0,1,1,NA,1,1,NA,1,0.381154281462309,1,hits_per_21_species,OG0007419,4,0,9,12
1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,0.509070655009028,1,1,0.10022228290116,NA,1,1,1,hits_per_21_species,OG0007422,0,0,10,11
0.00116440699344555,0.392692736935136,NA,1,1,1,1,1,0.00775449196078815,1,0.00939541229483432,1,1,1.45807361652817e-05,NA,1,1,1,0.217113625870995,0.933433646812692,1,NA,0.00603073422623002,NA,1,hits_per_21_species,OG0007424,2,3,11,10
1,NA,0.0431394086895949,1,1,1,1,1,1,1,1,1,1,1,0.145272467867821,1,4.32986979603811e-15,NA,1,1,1,NA,1,NA,1,hits_per_21_species,OG0007437,1,1,11,10
0.142163035615538,NA,1,1,0.0730744390763516,1,1,1,0.359481096624908,1,0.865400792934261,NA,1,NA,1,4.47944133785683e-07,1,1,1,1,1,NA,1,1,1,hits_per_21_species,OG0007439,1,0,9,12
1,1,1,1,1,1,1,4.38135188129962e-08,NA,1,1,9.048483184948e-09,0.138709102599349,0.356948311719831,1,5.67645930260596e-12,1,NA,NA,1,1,NA,1,1,1,hits_per_21_species,OG0007449,2,1,10,11
NA,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,3.04054498245776e-09,1,1,1,1,1,1,0.673376370515889,1,NA,hits_per_21_species,OG0007455,1,0,8,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,hits_per_21_species,OG0007465,0,0,10,11
1,1,1,1,0.00302389574743545,1,1,1,1,0.0793707523314477,1,1,2.44076163865015e-05,NA,1,1,1,NA,1,1,1,NA,1,0.417244557840799,NA,hits_per_21_species,OG0007467,1,1,9,12
1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,NA,1,0.000866898654876325,0.9822762843986,9.4521057647512e-12,1,1,hits_per_21_species,OG0007474,1,1,8,13
1,1,1,1,1,1,1,0.256805788425803,1,1,1,1,1,1,NA,1,1,1,0.973932690819562,1,1,NA,NA,1,NA,hits_per_21_species,OG0007492,0,0,10,11
NA,0.370816954528471,1,1,NA,1,1,1,1,1,1,0.9286428647553,1,1,1,1,1,1,NA,0.704299248377236,1,NA,1,1.14027121078664e-11,1,hits_per_21_species,OG0007497,0,1,9,12
NA,1,1,1,1,1,1,1,NA,1,NA,1,1,0.00319954365772623,1,1,1,1,0.111660674586588,1,1,NA,1,1,1,hits_per_21_species,OG0007507,1,0,10,11
NA,NA,0,1,0.419417285305361,1,1,0.00197353556597579,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,5.44231326671252e-13,hits_per_21_species,OG0007521,1,2,9,12
1,1,1,1,1,1,0,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,hits_per_21_species,OG0007523,0,1,10,11
NA,1,1,1,1,1,1,1,0.0278848076084626,1,1,1,1,1,1,1,1,1,NA,0.521063644737557,NA,1,1,0.125464999913566,NA,hits_per_21_species,OG0007524,0,1,7,14
0.277935205349234,NA,1,1,8.43769498715119e-14,1,1,1,NA,1,1,1,0,NA,1,1,1,1,0.00117455596966415,1,1,NA,1,1,1,hits_per_21_species,OG0007528,2,1,10,11
1,1,1,1,1,1,1,1,1,1,0.987618646703667,1,1,0.25745184408147,1,NA,1,1,NA,1,NA,NA,1,1,1,hits_per_21_species,OG0007537,0,0,8,13
1,1,0.0136231757766741,1,NA,2.30879287355101e-08,1,1,1,1,1,NA,0.048252490793226,1,1,NA,1,0.00015317487934019,1,1,1,NA,1,1,1,hits_per_21_species,OG0007538,1,3,9,12
1,1,0,1,1,1,5.48450174164827e-13,1,1,4.15779321571996e-06,1,1,1,NA,1,1,1,1,NA,1.61370562190566e-07,1,NA,1,1,NA,hits_per_21_species,OG0007541,1,3,8,13
1,NA,0.0796835068791978,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,hits_per_21_species,OG0007547,0,0,10,11
1,0.178219294267293,1,NA,0,1,1,1,0.00500763080086519,1,1,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,hits_per_21_species,OG0007555,0,2,8,13
1.19239625340217e-06,3.58707508141265e-11,1,0.547133906718018,1,1,1,1,NA,0.0348330899182663,9.08495861873249e-09,1,4.32986979603811e-13,NA,0.0130383397396627,1,0.365331832493369,0.0037728884596806,NA,1,1,NA,0.57966886654813,1,0.0182308069734316,hits_per_21_species,OG0007556,4,4,9,12
1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,4.54636328584002e-14,1,NA,1,1,NA,1,1,1,hits_per_21_species,OG0007558,1,0,10,11
0.984444984546949,1,1,1,9.50729395523542e-05,1,1,1,0.414366891804912,0.291902404017561,1,1,1,0.668342657080602,1,NA,1,1,NA,1,0.0192834943393086,NA,0.404733625430257,0.0117615165739786,NA,hits_per_21_species,OG0007569,1,2,8,13
1,NA,1,1,1,1,1,1,0.00939043177093168,1,0.00196389434293864,2.16493489801905e-15,1,1,1,0.320724159737965,NA,1,0.26002906660927,1,1,NA,NA,0.936553456781148,1,hits_per_21_species,OG0007571,1,2,10,11
NA,NA,1,1,0.0132961326994154,1,1,0.157383185418183,0.0312165244051794,1,0.0262020059426737,1,0.000208714120057407,0.000382277469804737,NA,1,1,0.303168659976904,0.00419858104432458,1,1,NA,1,1,1,hits_per_21_species,OG0007575,3,3,10,11
1,1,1,1,1,1,1,0.0131399310556106,NA,1,1,1,1,NA,0.0897147836555185,0.0181715923010731,1,1,1,1,1,NA,NA,1,1,hits_per_21_species,OG0007579,1,1,10,11
1,1,1,1.13687226299675e-10,1,1,1,NA,1,1,1,1,1,0.159950195378474,1,0.159555945306935,1,NA,NA,1,1,NA,1,1,1,hits_per_21_species,OG0007602,1,0,10,11
1,1,1,1,0.692115228954794,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,hits_per_21_species,OG0007603,0,0,10,11
1,1,1,1,1,1,1,1,1,1,0.0432033296419564,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,hits_per_21_species,OG0007604,0,1,8,13
NA,0.785426206314614,1,1,1,0.113666731733541,1,1,1,4.32986979603811e-15,1,1,1,1,1,NA,1,0,NA,1,1,NA,1,1,1,hits_per_21_species,OG0007644,1,1,8,13
1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,0.920939763265964,1,NA,NA,1,1,1,hits_per_21_species,OG0007647,0,0,8,13
1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,0.114104961893129,1,1,1,0.683325659182443,NA,1,1,NA,hits_per_21_species,OG0007654,0,0,10,11
NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,hits_per_21_species,OG0007667,0,0,9,12
1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,hits_per_21_species,OG0007669,0,0,10,11
NA,0.72789060686462,1,1,1,1,1,1,1,1,0.126210525991719,1,1,NA,0.89804578532512,0.0524364240106692,1,1,NA,1,1,NA,1,1,2.36088450381589e-05,hits_per_21_species,OG0007670,1,0,8,13
0.328854759553774,0.00666743099306866,1,0.0103615751850766,1,0.100576565586476,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,3.67456463856719e-06,1,1,hits_per_21_species,OG0007675,1,2,9,12
1,1,1,1,1,1,0.000391591312665196,1,1,1,NA,0,0.602995870974202,1,0.289725818824288,0.998314705264487,4.34154132644693e-08,6.16173778666962e-15,1,0.758348372012205,NA,NA,1.56910888107764e-05,NA,0.000563786314273285,hits_per_21_species,OG0007676,3,3,10,11
1,NA,1,1,0.205357824662062,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,hits_per_21_species,OG0007677,0,0,10,11
1,1,1,0.413449361903681,1,7.06656955173912e-13,0,1,1,1,NA,1,1,0.317406003988103,0.442672489696502,NA,1,1,1,1,NA,NA,1,1,1,hits_per_21_species,OG0007696,0,2,9,12
NA,1,1,1,1,0.265181721715716,1,0.128361770617207,NA,1,0.00128879098629631,NA,1,0.902863807520773,0.87786911937606,1,0.0111675236744169,1,1.04793469146713e-06,1,1,NA,1,1,1,hits_per_21_species,OG0007707,2,1,9,12
1,1,1,1,7.21478193854708e-09,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,1,NA,hits_per_21_species,OG0007712,0,1,7,14
1,NA,1,0.000193050994795052,1,7.42556542013273e-05,1,1,NA,1,1,1,1,NA,0.143516084385011,1,1,1,1,1,1,NA,1,0.0435096887365802,1,hits_per_21_species,OG0007713,1,2,10,11
NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.000369975055381888,0.467913939437122,1,0.854960053962159,1,1,NA,NA,1,1,1,hits_per_21_species,OG0007714,0,1,9,12
1,1,1,0.136409988808716,1,0.000128999117623374,1,1,0.018951773911295,NA,1,1,1,0.83657737169006,1,1,1,1,0.869086803391493,NA,NA,NA,1,0.555239821890941,0.000316839527179869,hits_per_21_species,OG0007727,1,2,9,12
0.0105951760554976,1,1,1,1,1,1,1,NA,8.22543849698931e-09,1,0.316692962884636,1,1,1,NA,0.000937560642853663,1,NA,1,1,NA,1,0.000985984557793862,1,hits_per_21_species,OG0007729,3,1,9,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905205871262099,NA,NA,1,1,1,NA,1,1,NA,hits_per_21_species,OG0007741,0,0,9,12
1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,0.957634241285349,NA,NA,1,1,hits_per_21_species,OG0007744,0,0,11,10
1,1,1,1,NA,1,1,1,1,1,1,1,1,1,0.677189203284676,0,1,1,NA,1,1,NA,1,NA,1,hits_per_21_species,OG0007746,1,0,10,11
1,1,0.827653956704234,0.903528063376713,3.51911374840697e-06,1,1,NA,NA,4.41209406232268e-07,1,1,3.92572593543861e-07,1,NA,1,1,0,0.0299169827330154,1,1,NA,1,1,1,hits_per_21_species,OG0007751,3,2,11,10
0.799036144668143,0.208402097561308,1,0.0239530032180233,1,0.296881814886708,1,NA,NA,1,1,1,1,1,1,1,1,1,0.0732881360027599,1,NA,1,1,1,NA,hits_per_21_species,OG0007752,1,0,9,12
0.0958911908520005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,1,NA,hits_per_21_species,OG0007754,0,0,8,13
1,NA,1,1,1,1,1,1,NA,1,1,1,1,0.00441619018631312,0.310916366549239,0.0571393582253472,1,1,1,1,1,NA,1,1,NA,hits_per_21_species,OG0007758,1,0,10,11
1,1,1,1,NA,1,1,1,1,1,1,1,1,0.000540008733176056,1,1,1,1,NA,1,NA,NA,1,1,1,hits_per_21_species,OG0007759,1,0,9,12
1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,hits_per_21_species,OG0007760,0,0,9,12
1,0.144458905057191,1,1,1,1,0.0181192957755221,1,NA,NA,1,0.0203133470161107,1,NA,1,8.80173570452225e-05,3.25044559601473e-08,1,1,1,1,NA,1,0.933900674691178,1,hits_per_21_species,OG0007765,3,1,9,12
0.402197180080028,NA,1,1,1,1.82593828945699e-10,1,1.63312238732338e-08,1,1,1,1,0,NA,1,1,1,1,NA,1,NA,1,1,0.93398464468431,1,hits_per_21_species,OG0007768,1,2,8,13
NA,1,1,1,NA,0.00261367096361886,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,0.01839636105675,1,1,1,hits_per_21_species,OG0007776,0,2,9,12
1,1,2.04437817091785e-05,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,0.816300132701568,NA,1,1,NA,hits_per_21_species,OG0007778,0,1,9,12
1,1,1,1,1,NA,0,1,1,4.27123003299279e-07,1,1,1,1,0.489891316047766,NA,1,1,1,1,0.00207299843825748,NA,NA,1,1,hits_per_21_species,OG0007793,2,1,10,11
1,1,1,1,1,1,1,1,0.0489065844479135,1,1,1,1,0.311098664961351,1,0.0430203763937676,1,NA,1,1,NA,NA,1,1,NA,hits_per_21_species,OG0007794,1,1,9,12
1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,0.104598180514199,1,NA,1,1,NA,hits_per_21_species,OG0007809,0,0,10,11
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,hits_per_21_species,OG0007811,0,0,9,12
1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,0,NA,1,1,NA,2.86248802439104e-11,1,1,hits_per_21_species,OG0007813,0,2,10,11
NA,NA,0.425840892700087,1,0.00135718562226472,1,0.00778231652389005,1,1,0.4882708021806,1,1,1,NA,0.08504799718494,0.754153473859971,1,1,NA,0.431849434964235,0.479333490377232,1,1,1,1,hits_per_21_species,OG0007815,0,2,8,13
1,1,1,1,1,1,1,1,1,NA,NA,3.40214972860409e-08,1,1,1,1,1,1,1,1,1,NA,NA,1,1,hits_per_21_species,OG0007818,1,0,10,11
1,NA,1,1,1,0.315749695133903,1,0.00382358042806108,1,1,NA,0.249439585001451,0,0.00164258496285197,0.113156744383807,1,NA,1,0.00501321038329294,1,0.326161495980028,NA,1,0.50755884201683,1,hits_per_21_species,OG0007833,3,1,10,11
1,0.585426504061865,1,1,1,1,1,1,1.19298686333535e-05,1,1,2.44281816996761e-10,1,1,0.427617374286662,NA,1,1,1,1,1,NA,1,NA,NA,hits_per_21_species,OG0007834,1,1,9,12
1,NA,1,1,7.34339777377913e-05,1,1,1,NA,1,1,4.24634559365034e-06,1,NA,0.195747022868295,1,1,1.79649706222307e-09,6.53688420693133e-05,1,0.228992916331704,NA,1,1,1,hits_per_21_species,OG0007846,2,2,10,11
1,1,0.00022646835418938,1,1,1,8.11696489444458e-05,NA,1,1,1,1,1,1,1,NA,1,5.01814661324484e-07,NA,1,1,NA,1,1,1,hits_per_21_species,OG0007853,0,3,9,12
1,1,1,1,1,1,1,1,0.917514503525822,1,1,1,0.703488984218866,NA,1,1,1,1,NA,1,NA,NA,1,1,1,hits_per_21_species,OG0007854,0,0,8,13
0.00176254281277571,0.000416067225376793,NA,1,0.00655917328404021,NA,1,1,1,1.92939079383114e-05,1,1,1,0.172092673852535,4.01290199114057e-05,1,0.935377470256378,0.533781771199498,NA,1,1,NA,0.0458965119404269,1,1,hits_per_21_species,OG0007856,2,4,10,11
1,1,1,0.0416336210636866,1,1,1,1,NA,1,1,2.16493489801905e-15,2.19077219698605e-08,0.432121507719247,NA,0.00471965425079546,1,1,1,1,NA,NA,1.78781312542009e-05,4.14721698502873e-05,1,hits_per_21_species,OG0007859,4,2,10,11
0.124388503519809,NA,1,1,1,1,1,1,0.576212566004715,1,1,1,1,1,1,1,1,1,0.427926111875378,1,NA,NA,1,1,NA,hits_per_21_species,OG0007864,0,0,9,12
0.242787658339673,0.19622904844111,1,0.215653556517767,1,1,1,1,NA,0.751868909178304,1,1,1,0.0564138241037435,NA,1,2.48742214603581e-08,1,0.306034221337626,1,NA,NA,1,1,1,hits_per_21_species,OG0007868,1,0,10,11
1,1,1,1,0.222525526617356,1,1,NA,NA,1,1,1,1,NA,1,1,0,1,1,1,1,NA,1,1,1,hits_per_21_species,OG0007883,1,0,10,11
1,NA,1,1,1,1,1,0.522886239205568,NA,1,1,1,1,1,1,0,1,1,0.0267703469863345,1.88868525168306e-05,NA,1,1,1,NA,hits_per_21_species,OG0007885,2,1,9,12
4.30892576563924e-07,0.182969325525251,1,0.0767888866273226,1,7.22871762448562e-12,1,1,NA,1,NA,1,1,1,6.6246120888902e-06,1,1,6.79673479442311e-06,1,1,1.18172611952572e-05,NA,1,4.29822932801471e-09,NA,hits_per_21_species,OG0007887,2,4,10,11
0.0133441127431962,NA,1,0.556247613769408,0.964015128723448,0.0108771328283862,1.21780258655058e-07,NA,0.133741931919708,1,1,4.95292695745775e-12,1,1.79476776577259e-05,2.29976593324466e-11,0.0448703200122552,1,1,8.17211394998907e-07,1,1,NA,1,9.45137938259677e-05,NA,hits_per_21_species,OG0007888,5,4,10,11
0.0669932162609268,0.0080777792601896,1,NA,1,1,1,0.263374280629072,NA,1,0.742743732629329,1,1,1,1,1,1,1,1,1,NA,NA,1,2.12937519283862e-08,1,hits_per_21_species,OG0007894,0,2,9,12
1,1,1,0.742070902976007,1,1,1,1,NA,1,0.262588577609127,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,hits_per_21_species,OG0007904,0,0,9,12
NA,1,1,1,1,0.000147249343633638,1,1,NA,1,0.0831032181318438,1,0.559742244638905,1,1,1,1,1,NA,0.00902256869441731,1,NA,1,1,1,hits_per_21_species,OG0007909,0,2,9,12
1,1,1,1,0.134899513695438,1,1,1,1,1,1,1,1,0.817786550051251,0.149188463770782,NA,1,1,0.125122402432135,1,1,NA,1,NA,NA,hits_per_21_species,OG0007917,0,0,9,12
1,1,1,0.302656612490241,6.24525264836251e-09,1,1,0.834472324324931,NA,1,1,1,1,1,1,1,1,1,5.43863548640999e-08,1,NA,NA,1,NA,1,hits_per_21_species,OG0007920,1,1,10,11
NA,0.804528977562678,1,1,1,1,1,1,NA,1,1,0.0486910555314396,0,0.143323584474673,0.234138548101463,1,0.000741200420267263,1,NA,1,1,NA,1,0.625983407565718,1,hits_per_21_species,OG0007926,3,0,9,12
1,0.00144072426327746,1,1,NA,1,1,1,NA,1,1,1,0,NA,1,1,0.0100419689039442,1,1.74395527218207e-05,1,8.35072851168572e-05,NA,4.99171204371152e-10,1,0.255169620806506,hits_per_21_species,OG0007929,4,2,10,11
1,NA,0,1,1,1,1,0.103407985860415,NA,1,1,1,1,NA,1,1,1,1,1,1,0.429972366629439,NA,1,1,1,hits_per_21_species,OG0007934,0,1,10,11
0.333012179270734,1,1,0.131517193535638,1,1,1,NA,1,1,NA,0.00029641516486234,1.29896093881143e-14,1,1,4.49559226622931e-07,1,1,1,1,NA,NA,1,1,0.32528630935091,hits_per_21_species,OG0007944,3,0,10,11
1,NA,1,1,NA,2.09882391466465e-08,1,1,NA,0.00432683318142446,1,1,0,1,1,1,0,6.07958128284736e-13,1,1,1,NA,1,0.0660305619458246,1,hits_per_21_species,OG0007958,3,2,11,10
0.00167645538345162,0.000150846758227574,1,0.538568989158877,0.000321379418104728,1,1,9.06607838802032e-09,NA,1,1,4.33769635530545e-05,1,NA,0.115674041040972,1,0.0133745070645927,1,NA,1,0.0124074437047348,NA,0.992871624532842,0.81973994431431,1,hits_per_21_species,OG0007959,4,3,9,12
1,8.50602780211318e-06,1,1,1,4.31338265355352e-06,2.50755308700557e-06,2.37033837002798e-10,NA,5.89262675209645e-05,0.00958443158917366,4.89394091918172e-08,0.000614653052549707,0.000200802540756495,NA,1,1,3.8739345065153e-11,0.00304104246917625,2.58221999338559e-10,1,NA,1,1,NA,hits_per_21_species,OG0007961,5,7,10,11
1,1,1,1,6.43708133796217e-07,1,1,1,NA,3.33003024391987e-05,1,1,0.349761335284096,0.000180415669548517,NA,1,1,1,0.0146575113450048,1,1,NA,NA,1,1,hits_per_21_species,OG0007962,3,1,11,10
1,1,1,1,1,NA,1,1.5492550877183e-05,NA,1,1,1,1,1,1,1,1.28574254603109e-05,1,1,1,1,0.0251748723965791,1,NA,NA,hits_per_21_species,OG0007967,1,2,10,11
1,1,0,1,1,1,0,2.99760216648792e-14,NA,1,1,1,1,NA,1,NA,0,1,1,1,0.00483264436472397,NA,1,1,1,hits_per_21_species,OG0007970,2,3,9,12
1,NA,1,1,1,0,1,0,NA,1,1,1,1,0.406445629167263,1,1,1,1,1,1,9.9490499172461e-09,NA,NA,1,1,hits_per_21_species,OG0007972,1,2,11,10
NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,0.0398076248572898,1,1,1,1,1,0.00845732913839381,NA,1.4207684029266e-08,1,NA,hits_per_21_species,OG0007982,1,2,8,13
