"OG_ID","analysis_absrel","analysis_paml","analysis_relax_intens","analysis_cafe_expanded","analysis_relax_relaxed","analysis_cafe_contr","condition_pigmentation","condition_eyes","gene_symbol","count_NA","count_sel","qname","query","chr","seqStart","seqEnd"
"OG0010576",NA,NA,"intensified",NA,NA,NA,NA,NA,"TRPC1",3,3,"evm.model.ptg006380l.11_Prang-OG0010576.fa","evm.model.ptg006380l.11_Prang","chr18",550475950,550478299
"OG0010578",NA,NA,"intensified",NA,NA,NA,NA,NA,"SSPO",3,3,"evm.model.ptg011252l.5_Prang-OG0010578.fa","evm.model.ptg011252l.5_Prang","chr16",51690580,51708148
"OG0010587",NA,NA,"intensified",NA,NA,NA,NA,NA,"YRDC",3,3,"evm.model.ptg000645l.3_Prang-OG0010587.fa","evm.model.ptg000645l.3_Prang","chr14",99807916,99808750
"OG0010589",NA,NA,"intensified",NA,NA,NA,NA,NA,"RSU1",3,3,NA,NA,NA,NA,NA
"OG0010592",NA,NA,"intensified",NA,NA,NA,NA,NA,"FAM198A",3,3,"evm.model.ptg021007l.2_Prang-OG0010592.fa","evm.model.ptg021007l.2_Prang","chr16",472597261,472599403
"OG0010608",NA,NA,"intensified",NA,NA,NA,NA,NA,"NPHP3",3,3,"evm.model.ptg013444l.2_Prang-OG0010608.fa","evm.model.ptg013444l.2_Prang","chr16",442861184,442865117
"OG0010615",NA,NA,"intensified",NA,NA,NA,NA,NA,"C1orf35",3,3,"evm.model.ptg003247l.6_Prang-OG0010615.fa","evm.model.ptg003247l.6_Prang","chr16",102587031,102588012
"OG0010637",NA,NA,"intensified",NA,NA,NA,NA,NA,"BMP15",3,3,"evm.model.ptg023032l.2_Prang-OG0010637.fa","evm.model.ptg023032l.2_Prang","chr16",433820035,433821286
"OG0010642",NA,NA,"intensified",NA,NA,NA,NA,NA,"ELP5",3,3,"evm.model.ptg001830l.5_Prang-OG0010642.fa","evm.model.ptg001830l.5_Prang","chr5",1901494716,1901495667
"OG0010651",NA,NA,"intensified",NA,NA,NA,NA,NA,"SAMD7",3,3,"evm.model.ptg003959l.1_Prang-OG0010651.fa","evm.model.ptg003959l.1_Prang","chr18",331317897,331319532
"OG0010658",NA,NA,"intensified",NA,NA,NA,NA,"eyeloss","SCRIB",3,3,"evm.model.ptg000447l.1_Prang-OG0010658.fa","evm.model.ptg000447l.1_Prang","chr6",1092826035,1092828555
"OG0010663",NA,NA,"intensified",NA,NA,NA,NA,NA,"LAMC2",3,3,"evm.model.ptg000193l.1_Prang-OG0010663.fa","evm.model.ptg000193l.1_Prang","chr12",858824619,858827520
"OG0010693",NA,NA,"intensified",NA,NA,NA,NA,NA,"COX20",3,3,"evm.model.ptg016307l.1_Prang-OG0010693.fa","evm.model.ptg016307l.1_Prang","chr4",1043995299,1043995665
"OG0010696",NA,NA,"intensified",NA,NA,NA,"pigmentation",NA,"SLC29A3",3,3,"evm.model.ptg014337l.7_Prang-OG0010696.fa","evm.model.ptg014337l.7_Prang","chr15",248034887,248035685
"OG0010708",NA,NA,"intensified",NA,NA,NA,NA,NA,"GINS1",3,3,"evm.model.ptg005421l.1_Prang-OG0010708.fa","evm.model.ptg005421l.1_Prang","chr4",1823291027,1823291618
"OG0010713",NA,NA,"intensified",NA,NA,NA,NA,NA,"NSMCE4A",3,3,"evm.model.ptg002833l.3_Prang-OG0010713.fa","evm.model.ptg002833l.3_Prang","chr15",711668469,711669696
"OG0010747",NA,NA,"intensified",NA,NA,NA,NA,NA,"CNEP1R1",3,3,"evm.model.ptg010518l.3_Prang-OG0010747.fa","evm.model.ptg010518l.3_Prang","chr6",355846595,355847012
"OG0010760",NA,NA,"intensified",NA,NA,NA,NA,NA,"RAD52",3,3,"evm.model.ptg003406l.3_Prang-OG0010760.fa","evm.model.ptg003406l.3_Prang","chr7",452582946,452584281
"OG0010777",NA,NA,"intensified",NA,NA,NA,NA,NA,NA,3,3,"evm.model.ptg031622l.1_Prang-OG0010777.fa","evm.model.ptg031622l.1_Prang","chr3",8243362,8244871
"OG0010791",NA,NA,"intensified",NA,NA,NA,NA,NA,"CENPN",3,3,NA,NA,NA,NA,NA
"OG0010796",NA,NA,"intensified",NA,NA,NA,NA,NA,"UTP15",3,3,"evm.model.ptg000506l.12_Prang-OG0010796.fa","evm.model.ptg000506l.12_Prang","chr1",3423651979,3423653524
"OG0010817",NA,NA,"intensified",NA,NA,NA,"pigmentation",NA,"MPV17",3,3,"evm.model.ptg002228l.6_Prang-OG0010817.fa","evm.model.ptg002228l.6_Prang","chr4",2944259021,2944259540
"OG0010828",NA,NA,"intensified",NA,NA,NA,NA,NA,"ENGASE",3,3,"evm.model.ptg003833l.10_Prang-OG0010828.fa","evm.model.ptg003833l.10_Prang","chr13",763175976,763178148
"OG0010831",NA,NA,"intensified",NA,NA,NA,NA,"eyeloss","INTS10",3,3,NA,NA,NA,NA,NA
"OG0010842",NA,NA,"intensified",NA,NA,NA,NA,NA,"TMC5",3,3,"evm.model.ptg004927l.3_Prang-OG0010842.fa","evm.model.ptg004927l.3_Prang","chr10",656607607,656610316
"OG0010869",NA,NA,"intensified",NA,NA,NA,NA,NA,"BCL2L12",3,3,"evm.model.ptg014711l.7_Prang-OG0010869.fa","evm.model.ptg014711l.7_Prang","chr8",1313196670,1313199073
"OG0010882",NA,NA,"intensified",NA,NA,NA,"pigmentation",NA,"DSTYK",3,3,"evm.model.ptg003843l.9_Prang-OG0010882.fa","evm.model.ptg003843l.9_Prang","chr9",251955672,251958321
"OG0010891",NA,NA,"intensified",NA,NA,NA,NA,NA,"CNPY2",3,3,"evm.model.ptg002181l.1_Prang-OG0010891.fa","evm.model.ptg002181l.1_Prang","chr5",1654694790,1654695384
"OG0010904",NA,NA,"intensified",NA,NA,NA,NA,NA,"TSEN2",3,3,"evm.model.ptg005702l.6_Prang-OG0010904.fa","evm.model.ptg005702l.6_Prang","chr6",1756555036,1756556443
"OG0010909",NA,NA,"intensified",NA,NA,NA,NA,"eyeloss","SARNP",3,3,"evm.model.ptg002570l.6_Prang-OG0010909.fa","evm.model.ptg002570l.6_Prang","chr5",1631923956,1631924541
"OG0010925",NA,NA,"intensified",NA,NA,NA,NA,NA,"CIAPIN1",3,3,"evm.model.ptg000219l.7_Prang-OG0010925.fa","evm.model.ptg000219l.7_Prang","chr9",483114722,483115688
"OG0010931",NA,NA,"intensified",NA,NA,NA,NA,NA,"MIER2",3,3,"evm.model.ptg000131l.13_Prang-OG0010931.fa","evm.model.ptg000131l.13_Prang","chr13",235988586,235990287
"OG0010935",NA,NA,"intensified",NA,NA,NA,NA,NA,"C2orf42",3,3,"evm.model.ptg022175l.2_Prang-OG0010935.fa","evm.model.ptg022175l.2_Prang","chr13",68710109,68711789
"OG0010944",NA,NA,"intensified",NA,NA,NA,NA,NA,"HCRT",3,3,"evm.model.ptg008454l.5_Prang-OG0010944.fa","evm.model.ptg008454l.5_Prang","chr9",1145403325,1145403826
"OG0010946",NA,NA,"intensified",NA,NA,NA,NA,NA,"GPR135",3,3,"evm.model.ptg000085l.3_Prang-OG0010946.fa","evm.model.ptg000085l.3_Prang","chr8",668298068,668299403
"OG0010947",NA,NA,"intensified",NA,NA,NA,NA,NA,"THAP11",3,3,"evm.model.ptg000120l.2_Prang-OG0010947.fa","evm.model.ptg000120l.2_Prang","chr6",273309643,273310384
"OG0010979",NA,NA,"intensified",NA,NA,NA,NA,NA,"UTP18",3,3,"evm.model.ptg005013l.7_Prang-OG0010979.fa","evm.model.ptg005013l.7_Prang","chr8",1114474842,1114476357
"OG0011062",NA,NA,"intensified",NA,NA,NA,NA,NA,"QARS",3,3,"evm.model.ptg003069l.3_Prang-OG0011062.fa","evm.model.ptg003069l.3_Prang","chr17",508177251,508179567
"OG0011063",NA,NA,"intensified",NA,NA,NA,NA,"eyeloss","MIB2",3,3,"evm.model.ptg021311l.1_Prang-OG0011063.fa","evm.model.ptg021311l.1_Prang","chr10",130241990,130244855
"OG0011072",NA,NA,"intensified",NA,NA,NA,NA,NA,"RASL11B",3,3,"evm.model.ptg006775l.2_Prang-OG0011072.fa","evm.model.ptg006775l.2_Prang","chr1",763884253,763885207
"OG0011094",NA,NA,"intensified",NA,NA,NA,NA,NA,"LIAS",3,3,"evm.model.ptg006314l.15_Prang-OG0011094.fa","evm.model.ptg006314l.15_Prang","chr1",713402163,713403342
"OG0011096",NA,NA,"intensified",NA,NA,NA,NA,NA,"SMC2",3,3,"evm.model.ptg011097l.1_Prang-OG0011096.fa","evm.model.ptg011097l.1_Prang","chr1",1954918763,1954922468
"OG0011097",NA,NA,"intensified",NA,NA,NA,NA,NA,"MELK",3,3,"evm.model.ptg002121l.2_Prang-OG0011097.fa","evm.model.ptg002121l.2_Prang","chr1",1305213291,1305214746
"OG0011105",NA,NA,"intensified",NA,NA,NA,NA,NA,"P2RY1",3,3,"evi.model.ptg001747l.42_Prang-OG0011105.fa","evi.model.ptg001747l.42_Prang","chr18",462937423,462938440
"OG0011106",NA,NA,"intensified",NA,NA,NA,NA,NA,"ULK3",3,3,"evm.model.ptg001030l.6_Prang-OG0011106.fa","evm.model.ptg001030l.6_Prang","chr14",532681403,532682816
"OG0011115",NA,NA,"intensified",NA,NA,NA,NA,NA,"CIAO1",3,3,"evm.model.ptg010958l.1_Prang-OG0011115.fa","evm.model.ptg010958l.1_Prang","chr13",23421732,23422746
"OG0011125",NA,NA,"intensified",NA,NA,NA,NA,NA,"FXN",3,3,"evm.model.ptg013783l.3_Prang-OG0011125.fa","evm.model.ptg013783l.3_Prang","chr1",2698153525,2698154239
"OG0011129",NA,NA,"intensified",NA,NA,NA,NA,NA,"ABT1",3,3,"evm.model.ptg011288l.3_Prang-OG0011129.fa","evm.model.ptg011288l.3_Prang","chr10",1176858377,1176859241
"OG0011130",NA,NA,"intensified",NA,NA,NA,"pigmentation",NA,"UXT",3,3,"evm.model.ptg008912l.3_Prang-OG0011130.fa","evm.model.ptg008912l.3_Prang","chr10",1133688834,1133689302
"OG0011139",NA,NA,"intensified",NA,NA,NA,NA,NA,"ZFPL1",3,3,NA,NA,NA,NA,NA
"OG0011149",NA,NA,"intensified",NA,NA,NA,NA,NA,"UBE2M",3,3,"evm.model.ptg003468l.1_Prang-OG0011149.fa","evm.model.ptg003468l.1_Prang","chr8",913341241,913341793
"OG0011232",NA,NA,"intensified",NA,NA,NA,NA,NA,"TIMMDC1",3,3,NA,NA,NA,NA,NA
"OG0011236",NA,NA,"intensified",NA,NA,NA,NA,NA,"APLF",3,3,"evm.model.ptg001208l.3_Prang-OG0011236.fa","evm.model.ptg001208l.3_Prang","chr4",706451063,706452713
"OG0011244",NA,NA,"intensified",NA,NA,NA,NA,NA,"LRRC31",3,3,"evm.model.ptg003959l.2_Prang-OG0011244.fa","evm.model.ptg003959l.2_Prang","chr18",331822517,331824383
"OG0011250",NA,NA,"intensified",NA,NA,NA,NA,NA,"polr1d",3,3,"evm.model.ptg001775l.2_Prang-OG0011250.fa","evm.model.ptg001775l.2_Prang","chr3",1220539264,1220539690
"OG0011260",NA,NA,"intensified",NA,NA,NA,NA,NA,"DHDDS",3,3,"evm.model.ptg008172l.3_Prang-OG0011260.fa","evm.model.ptg008172l.3_Prang","chr14",199888641,199889646
"OG0011282",NA,NA,"intensified",NA,NA,NA,NA,NA,"PPP5C",3,3,"evm.model.ptg001947l.2_Prang-OG0011282.fa","evm.model.ptg001947l.2_Prang","chr17",128345551,128347015
"OG0011290",NA,NA,"intensified",NA,NA,NA,NA,NA,"BMPER",3,3,"evm.model.ptg000283l.2_Prang-OG0011290.fa","evm.model.ptg000283l.2_Prang","chr2",2471662960,2471664985
"OG0011291",NA,NA,"intensified",NA,NA,NA,NA,NA,"TMEM70",3,3,"evm.model.ptg000057l.6_Prang-OG0011291.fa","evm.model.ptg000057l.6_Prang","chr2",768611768,768612536
"OG0011319",NA,NA,"intensified",NA,NA,NA,NA,NA,"TMEM106C",3,3,NA,NA,NA,NA,NA
"OG0011353",NA,NA,"intensified",NA,NA,NA,NA,NA,"TMEM269",3,3,"evm.model.ptg006873l.8_Prang-OG0011353.fa","evm.model.ptg006873l.8_Prang","chr10",142059936,142060668
"OG0011372",NA,NA,"intensified",NA,NA,NA,NA,NA,"ABHD14B",3,3,"evm.model.ptg002221l.17_Prang-OG0011372.fa","evm.model.ptg002221l.17_Prang","chr17",151224127,151224829
"OG0011404",NA,NA,"intensified",NA,NA,NA,NA,NA,"ATXN10",3,3,"evm.model.ptg008718l.2_Prang-OG0011404.fa","evm.model.ptg008718l.2_Prang","chr7",552283130,552284588
"OG0011415",NA,NA,"intensified",NA,NA,NA,NA,NA,"AAMP",3,3,"evm.model.ptg001940l.10_Prang-OG0011415.fa","evm.model.ptg001940l.10_Prang","chr19",90322820,90324113
"OG0011420",NA,NA,"intensified",NA,NA,NA,NA,NA,"FDX1L",3,3,"evm.model.ptg000976l.2_Prang-OG0011420.fa","evm.model.ptg000976l.2_Prang","chr2",122122531,122123113
"OG0011426",NA,NA,"intensified",NA,NA,NA,NA,NA,"TEFM",3,3,"evm.model.ptg001661l.4_Prang-OG0011426.fa","evm.model.ptg001661l.4_Prang","chr13",886414521,886415685
"OG0011433",NA,NA,"intensified",NA,NA,NA,NA,NA,"SNAPIN",3,3,"evm.model.ptg001599l.3_Prang-OG0011433.fa","evm.model.ptg001599l.3_Prang","chr9",513743820,513744216
"OG0011435",NA,NA,"intensified",NA,NA,NA,NA,NA,"C19orf43",3,3,"evm.model.ptg005977l.4_Prang-OG0011435.fa","evm.model.ptg005977l.4_Prang","chr5",1249228540,1249229257
"OG0011440",NA,NA,"intensified",NA,NA,NA,NA,NA,"WBP2NL",3,3,"evm.model.ptg005138l.6_Prang-OG0011440.fa","evm.model.ptg005138l.6_Prang","chr10",193221914,193222829
"OG0011445",NA,NA,"intensified",NA,NA,NA,NA,NA,"NUDCD2",3,3,NA,NA,NA,NA,NA
"OG0011446",NA,NA,"intensified",NA,NA,NA,NA,NA,"CCNG1",3,3,"evm.model.ptg010738l.2_Prang-OG0011446.fa","evm.model.ptg010738l.2_Prang","chr3",198751181,198751904
"OG0011457",NA,NA,"intensified",NA,NA,NA,NA,NA,"KIAA0101",3,3,NA,NA,NA,NA,NA
"OG0011462",NA,NA,"intensified",NA,NA,NA,NA,NA,"RNF139",3,3,"evm.model.ptg002746l.6_Prang-OG0011462.fa","evm.model.ptg002746l.6_Prang","chr2",345039566,345041573
"OG0011482",NA,NA,"intensified",NA,NA,NA,NA,NA,"SCARB1",3,3,"evm.model.ptg019199l.2_Prang-OG0011482.fa","evm.model.ptg019199l.2_Prang","chr6",1346301598,1346303110
"OG0011523",NA,NA,"intensified",NA,NA,NA,NA,NA,"NWD1",3,3,"evm.model.ptg017248l.1_Prang-OG0011523.fa","evm.model.ptg017248l.1_Prang","chr13",438777343,438781771
"OG0011527",NA,NA,"intensified",NA,NA,NA,NA,NA,"PSMD14",3,3,"evm.model.ptg000759l.3_Prang-OG0011527.fa","evm.model.ptg000759l.3_Prang","chr19",432608116,432608776
"OG0011563",NA,NA,"intensified",NA,NA,NA,NA,NA,"CHMP3",3,3,"evm.model.ptg028565l.1_Prang-OG0011563.fa","evm.model.ptg028565l.1_Prang","chr1",352473587,352474277
"OG0011589",NA,NA,"intensified",NA,NA,NA,NA,NA,"NPHP1",3,3,"evm.model.ptg003208l.1_Prang-OG0011589.fa","evm.model.ptg003208l.1_Prang","chr4",1707033577,1707035668
"OG0011594",NA,NA,"intensified",NA,NA,NA,"pigmentation",NA,"TACO1",3,3,"evm.model.ptg015768l.1_Prang-OG0011594.fa","evm.model.ptg015768l.1_Prang","chr9",966360710,966361637
"OG0011595",NA,NA,"intensified",NA,NA,NA,NA,NA,"ACADSB",3,3,"evm.model.ptg016732l.1_Prang-OG0011595.fa","evm.model.ptg016732l.1_Prang","chr15",898330586,898331873
"OG0011602",NA,NA,"intensified",NA,NA,NA,NA,NA,"MRPL43",3,3,"evm.model.ptg009288l.9_Prang-OG0011602.fa","evm.model.ptg009288l.9_Prang","chr15",449687664,449688135
"OG0011610",NA,NA,"intensified",NA,NA,NA,NA,NA,"BRICD5",3,3,NA,NA,NA,NA,NA
"OG0011612",NA,NA,"intensified",NA,NA,NA,NA,NA,"C10orf107",3,3,NA,NA,NA,NA,NA
"OG0011625",NA,NA,"intensified",NA,NA,NA,NA,NA,"DET1",3,3,"evm.model.ptg001868l.1_Prang-OG0011625.fa","evm.model.ptg001868l.1_Prang","chr14",851564009,851565662
"OG0011632",NA,NA,"intensified",NA,NA,NA,NA,NA,"ECEL1",3,3,"evm.model.ptg003031l.1_Prang-OG0011632.fa","evm.model.ptg003031l.1_Prang","chr18",220957122,220959417
"OG0011635",NA,NA,"intensified",NA,NA,NA,NA,NA,"PAF1",3,3,"evm.model.ptg000890l.4_Prang-OG0011635.fa","evm.model.ptg000890l.4_Prang","chr17",76531666,76533391
"OG0011656",NA,NA,"intensified",NA,NA,NA,NA,NA,"NUP35",3,3,"evm.model.ptg000633l.7_Prang-OG0011656.fa","evm.model.ptg000633l.7_Prang","chr4",761873216,761874185
"OG0011666",NA,NA,"intensified",NA,NA,NA,NA,NA,"TEX30",3,3,NA,NA,NA,NA,NA
"OG0011685",NA,NA,"intensified",NA,NA,NA,NA,NA,"ZBTB7B",3,3,"evm.model.ptg004851l.5_Prang-OG0011685.fa","evm.model.ptg004851l.5_Prang","chr9",560431644,560433195
"OG0011733",NA,NA,"intensified",NA,NA,NA,NA,"eyeloss","SMG9",3,3,"evm.model.ptg006868l.13_Prang-OG0011733.fa","evm.model.ptg006868l.13_Prang","chr8",1322484524,1322486042
"OG0011734",NA,NA,"intensified",NA,NA,NA,NA,NA,"BCL10",3,3,"evm.model.ptg001217l.1_Prang-OG0011734.fa","evm.model.ptg001217l.1_Prang","chr12",532771975,532772671
"OG0011739",NA,NA,"intensified",NA,NA,NA,NA,NA,"ABCF3",3,3,"evm.model.ptg000123l.3_Prang-OG0011739.fa","evm.model.ptg000123l.3_Prang","chr18",123544706,123546854
"OG0011759",NA,NA,"intensified",NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
"OG0011764",NA,NA,"intensified",NA,NA,NA,NA,NA,"TSEN15",3,3,"evm.model.ptg003681l.4_Prang-OG0011764.fa","evm.model.ptg003681l.4_Prang","chr12",1051716497,1051717400
"OG0011785",NA,NA,"intensified",NA,NA,NA,NA,NA,"C6orf203",3,3,"evm.model.ptg000457l.3_Prang-OG0011785.fa","evm.model.ptg000457l.3_Prang","chr4",2474390411,2474391146
"OG0011800",NA,NA,"intensified",NA,NA,NA,NA,NA,"FAM120B",3,3,"evm.model.ptg005194l.1_Prang-OG0011800.fa","evm.model.ptg005194l.1_Prang","chr4",1684885654,1684887784
"OG0011814",NA,NA,"intensified",NA,NA,NA,NA,NA,"PDLIM1",3,3,"evm.model.ptg009411l.1_Prang-OG0011814.fa","evm.model.ptg009411l.1_Prang","chr11",445851745,445852720
"OG0011820",NA,NA,"intensified",NA,NA,NA,NA,NA,"SORBS1",3,3,"evm.model.ptg003872l.3_Prang-OG0011820.fa","evm.model.ptg003872l.3_Prang","chr15",39272462,39274559
"OG0011832",NA,NA,"intensified",NA,NA,NA,NA,NA,"CDCA9",3,3,NA,NA,NA,NA,NA
"OG0011851",NA,NA,"intensified",NA,NA,NA,NA,NA,"SYCE3",3,3,"evm.model.ptg002456l.1_Prang-OG0011851.fa","evm.model.ptg002456l.1_Prang","chr11",738747422,738747686
"OG0011878",NA,NA,"intensified",NA,NA,NA,NA,NA,"MRPL19",3,3,"evm.model.ptg013153l.2_Prang-OG0011878.fa","evm.model.ptg013153l.2_Prang","chr4",2745703957,2745704812
"OG0011907",NA,NA,"intensified",NA,NA,NA,NA,NA,"HOXB2",3,3,"evm.model.ptg003853l.5_Prang-OG0011907.fa","evm.model.ptg003853l.5_Prang","chr9",1192120669,1192121710
"OG0011925",NA,NA,"intensified",NA,NA,NA,NA,NA,"PSMA5",3,3,"evm.model.ptg010383l.6_Prang-OG0011925.fa","evm.model.ptg010383l.6_Prang","chr9",287731533,287732259
"OG0011951",NA,NA,"intensified",NA,NA,NA,NA,"eyeloss","ETFDH",3,3,"evm.model.ptg006444l.1_Prang-OG0011951.fa","evm.model.ptg006444l.1_Prang","chr1",1095862080,1095864105
"OG0011989",NA,NA,"intensified",NA,NA,NA,NA,NA,"TMEM130",3,3,"evm.model.ptg000322l.1_Prang-OG0011989.fa","evm.model.ptg000322l.1_Prang","chr9",701174210,701175842
"OG0012098",NA,NA,"intensified",NA,NA,NA,NA,NA,"L3HYPDH",3,3,"evm.model.ptg000085l.4_Prang-OG0012098.fa","evm.model.ptg000085l.4_Prang","chr8",669089645,669090683
"OG0012104",NA,NA,"intensified",NA,NA,NA,NA,NA,"CEP85L",3,3,"evm.model.ptg003051l.5_Prang-OG0012104.fa","evm.model.ptg003051l.5_Prang","chr4",2543227611,2543229990
"OG0012110",NA,NA,"intensified",NA,NA,NA,NA,NA,"GATB",3,3,"evm.model.ptg001175l.2_Prang-OG0012110.fa","evm.model.ptg001175l.2_Prang","chr1",1021425464,1021427129
"OG0012127",NA,NA,"intensified",NA,NA,NA,NA,NA,"TBRG1",3,3,"evm.model.ptg008610l.9_Prang-OG0012127.fa","evm.model.ptg008610l.9_Prang","chr8",931811300,931812509
"OG0012132",NA,NA,"intensified",NA,NA,NA,NA,NA,"DHX34",3,3,"evm.model.ptg011151l.4_Prang-OG0012132.fa","evm.model.ptg011151l.4_Prang","chr17",102253642,102257056
"OG0012133",NA,NA,"intensified",NA,NA,NA,NA,NA,"TTC36",3,3,"evm.model.ptg013310l.2_Prang-OG0012133.fa","evm.model.ptg013310l.2_Prang","chr5",1529593815,1529594385
"OG0012167",NA,NA,"intensified",NA,NA,NA,NA,NA,"PEX12",3,3,"evm.model.ptg008958l.2_Prang-OG0012167.fa","evm.model.ptg008958l.2_Prang","chr5",53368137,53369211
"OG0012185",NA,NA,"intensified",NA,NA,NA,NA,NA,"AP5Z1",3,3,"evm.model.ptg003106l.2_Prang-OG0012185.fa","evm.model.ptg003106l.2_Prang","chr10",958966367,958968797
"OG0012186",NA,NA,"intensified",NA,NA,NA,NA,NA,"WIPI2",3,3,"evm.model.ptg005515l.1_Prang-OG0012186.fa","evm.model.ptg005515l.1_Prang","chr10",961818365,961819676
"OG0012213",NA,NA,"intensified",NA,NA,NA,NA,NA,"GAK",3,3,"evm.model.ptg001437l.2_Prang-OG0012213.fa","evm.model.ptg001437l.2_Prang","chr1",1389871335,1389875358
"OG0012218",NA,NA,"intensified",NA,NA,NA,NA,NA,"PROS1",3,3,"evm.model.ptg020171l.1_Prang-OG0012218.fa","evm.model.ptg020171l.1_Prang","chr3",2157076225,2157078193
"OG0012225",NA,NA,"intensified",NA,NA,NA,NA,NA,"DIS3",3,3,"evm.model.ptg009179l.1_Prang-OG0012225.fa","evm.model.ptg009179l.1_Prang","chr3",1694279227,1694282101
"OG0012226",NA,NA,"intensified",NA,NA,NA,NA,NA,"ASNA1",3,3,"evm.model.ptg005977l.6_Prang-OG0012226.fa","evm.model.ptg005977l.6_Prang","chr5",1249057175,1249058204
"OG0012235",NA,NA,"intensified",NA,NA,NA,NA,NA,"EARS2",3,3,"evm.model.ptg004647l.8_Prang-OG0012235.fa","evm.model.ptg004647l.8_Prang","chr10",1113701493,1113703071
"OG0012242",NA,NA,"intensified",NA,NA,NA,NA,NA,"ANKS6",3,3,NA,NA,NA,NA,NA
"OG0012243",NA,NA,"intensified",NA,NA,NA,NA,NA,"RAD54B",3,3,"evm.model.ptg002772l.3_Prang-OG0012243.fa","evm.model.ptg002772l.3_Prang","chr2",602578067,602580794
"OG0012253",NA,NA,"intensified",NA,NA,NA,NA,NA,"TCEANC2",3,3,"evm.model.ptg002941l.9_Prang-OG0012253.fa","evm.model.ptg002941l.9_Prang","chr12",296314527,296315154
"OG0012270",NA,NA,"intensified",NA,NA,NA,NA,NA,"TPGS2",3,3,"evm.model.ptg002533l.2_Prang-OG0012270.fa","evm.model.ptg002533l.2_Prang","chr1",3951501066,3951501945
"OG0012276",NA,NA,"intensified",NA,NA,NA,NA,NA,"FECH",3,3,"evm.model.ptg000811l.2_Prang-OG0012276.fa","evm.model.ptg000811l.2_Prang","chr1",3791265305,3791266538
"OG0012302",NA,NA,"intensified",NA,NA,NA,NA,NA,"TTC34",3,3,"evm.model.ptg008539l.1_Prang-OG0012302.fa","evm.model.ptg008539l.1_Prang","chr10",168329747,168332942
"OG0012309",NA,NA,"intensified",NA,NA,NA,NA,NA,"SPO11",3,3,NA,NA,NA,NA,NA
"OG0012314",NA,NA,"intensified",NA,NA,NA,NA,NA,"TSPAN31",3,3,"evm.model.ptg000953l.1_Prang-OG0012314.fa","evm.model.ptg000953l.1_Prang","chr5",1577856599,1577857199
"OG0012332",NA,NA,"intensified",NA,NA,NA,NA,NA,"SCLY",3,3,"evm.model.ptg007120l.2_Prang-OG0012332.fa","evm.model.ptg007120l.2_Prang","chr18",699040969,699042451
"OG0012337",NA,NA,"intensified",NA,NA,NA,NA,NA,"XRCC6BP1",3,3,"evm.model.ptg008566l.1_Prang-OG0012337.fa","evm.model.ptg008566l.1_Prang","chr7",29081154,29081880
"OG0012341",NA,NA,"intensified",NA,NA,NA,NA,NA,"CCDC59",3,3,"evm.model.ptg013369l.2_Prang-OG0012341.fa","evm.model.ptg013369l.2_Prang","chr7",1170056537,1170057185
"OG0012353",NA,NA,"intensified",NA,NA,NA,NA,NA,"TRIQK",3,3,NA,NA,NA,NA,NA
"OG0012360",NA,NA,"intensified",NA,NA,NA,NA,NA,"PEX11B",3,3,"evm.model.ptg018962l.2_Prang-OG0012360.fa","evm.model.ptg018962l.2_Prang","chr9",450925678,450926428
"OG0012362",NA,NA,"intensified",NA,NA,NA,NA,NA,"FBF1",3,3,"evm.model.ptg023994l.2_Prang-OG0012362.fa","evm.model.ptg023994l.2_Prang","chr13",962932217,962935628
"OG0012367",NA,NA,"intensified",NA,NA,NA,NA,NA,"KLHL42",3,3,"evm.model.ptg014750l.1_Prang-OG0012367.fa","evm.model.ptg014750l.1_Prang","chr7",499081488,499083006
"OG0012370",NA,NA,"intensified",NA,NA,NA,NA,NA,"RTCB",3,3,"evm.model.ptg006408l.2_Prang-OG0012370.fa","evm.model.ptg006408l.2_Prang","chr16",266165525,266167043
"OG0012374",NA,NA,"intensified",NA,NA,NA,NA,NA,"WDR61",3,3,"evm.model.ptg002181l.3_Prang-OG0012374.fa","evm.model.ptg002181l.3_Prang","chr5",1655030787,1655031705
"OG0012392",NA,NA,"intensified",NA,NA,NA,NA,NA,"NUPL2",3,3,"evm.model.ptg000356l.4_Prang-OG0012392.fa","evm.model.ptg000356l.4_Prang","chr16",408836035,408837334
"OG0012402",NA,NA,"intensified",NA,NA,NA,NA,NA,"NSUN5",3,3,"evm.model.ptg014429l.3_Prang-OG0012402.fa","evm.model.ptg014429l.3_Prang","chr5",2520345105,2520346539
"OG0012433",NA,NA,"intensified",NA,NA,NA,NA,NA,"TAX1BP3",3,3,"evm.model.ptg032308l.2_Prang-OG0012433.fa","evm.model.ptg032308l.2_Prang","chr12",1171122455,1171122872
"OG0012446",NA,NA,"intensified",NA,NA,NA,NA,NA,"PPP2R3C",3,3,NA,NA,NA,NA,NA
"OG0012461",NA,NA,"intensified",NA,NA,NA,NA,NA,"EPHX2",3,3,"evm.model.ptg000977l.6_Prang-OG0012461.fa","evm.model.ptg000977l.6_Prang","chr4",2879867491,2879869183
"OG0012463",NA,NA,"intensified",NA,NA,NA,NA,NA,"SHPRH",3,3,"evm.model.ptg002862l.3_Prang-OG0012463.fa","evm.model.ptg002862l.3_Prang","chr4",1886998045,1887003163
