OG_ID,analysis_absrel,analysis_relax_intens,analysis_PAML,analysis_cafe_expanded,analysis_relax_relaxed,analysis_cafe_contr,condition_pigmentation,condition_eyes,gene_symbol
OG0003330,NA,NA,NA,NA,NA,NA,pigmentation,NA,POMC
OG0003334,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,DCTN1
OG0003336,NA,NA,NA,NA,NA,NA,NA,eyeloss,LIMCH1
OG0003349,NA,NA,NA,NA,NA,NA,pigmentation,NA,MEPCE
OG0003369,NA,NA,NA,NA,NA,NA,pigmentation,NA,TBX10
OG0003385,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAPH1
OG0003409,NA,NA,NA,NA,NA,NA,pigmentation,NA,STIM1
OG0003411,NA,NA,NA,NA,NA,NA,pigmentation,NA,JAM3
OG0003413,NA,NA,NA,NA,NA,NA,NA,eyeloss,UHRF1
OG0003415,NA,NA,NA,NA,NA,NA,pigmentation,NA,PAFAH1B1
OG0003434,NA,NA,NA,NA,NA,NA,pigmentation,NA,PLXNB2
OG0003452,NA,NA,NA,NA,NA,NA,pigmentation,NA,IRX1
OG0003458,NA,NA,NA,NA,NA,NA,pigmentation,NA,ANXA2
OG0003498,NA,NA,NA,NA,NA,NA,pigmentation,NA,GAS7
OG0003511,NA,NA,NA,expanded,NA,NA,NA,NA,NA
OG0003565,NA,NA,NA,NA,NA,NA,pigmentation,NA,RBPJ
OG0003596,NA,NA,NA,NA,NA,NA,pigmentation,NA,EIF3E
OG0003608,NA,NA,NA,NA,NA,NA,NA,eyeloss,GRTP1
OG0003617,NA,NA,NA,NA,NA,NA,pigmentation,NA,BCL2
OG0003621,NA,NA,NA,NA,NA,NA,NA,eyeloss,PTPN23
OG0003669,NA,NA,NA,NA,NA,NA,pigmentation,NA,BMPR2
OG0003688,NA,NA,NA,NA,NA,NA,pigmentation,NA,TJP1
OG0003694,NA,NA,NA,NA,NA,NA,pigmentation,NA,TGFBR2
OG0003703,NA,NA,NA,NA,NA,NA,pigmentation,NA,ADAM17
OG0003716,NA,NA,NA,NA,NA,NA,pigmentation,NA,SASH1
OG0003721,NA,NA,NA,NA,NA,NA,pigmentation,NA,NSF
OG0003742,NA,NA,NA,expanded,NA,NA,NA,NA,ADCY3
OG0003751,NA,NA,NA,NA,NA,NA,NA,eyeloss,CDH23
OG0003757,NA,NA,NA,NA,NA,NA,pigmentation,NA,FHL1
OG0003761,NA,NA,NA,NA,NA,contracted,NA,NA,NA
OG0003763,NA,NA,NA,NA,NA,NA,NA,eyeloss,BAIAP2L2
OG0003797,NA,NA,NA,NA,NA,NA,NA,eyeloss,BAHD1
OG0003801,NA,NA,NA,NA,NA,NA,NA,eyeloss,IPO13
OG0003803,NA,NA,NA,NA,NA,NA,NA,eyeloss,GJA1
OG0003818,NA,NA,NA,NA,NA,NA,NA,eyeloss,ZDHHC23
OG0003820,NA,NA,NA,NA,NA,NA,pigmentation,NA,YWHAE
OG0003830,NA,NA,NA,NA,NA,NA,pigmentation,NA,MREG
OG0003839,NA,NA,NA,NA,NA,NA,pigmentation,NA,FSCN1
OG0003856,NA,NA,NA,NA,NA,NA,pigmentation,NA,GJA5
OG0003869,NA,NA,NA,NA,NA,NA,NA,eyeloss,RAB18
OG0003879,NA,NA,NA,NA,NA,NA,NA,eyeloss,DIXDC1
OG0003883,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,MITF
OG0003899,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP6V1E1
OG0003906,NA,NA,NA,NA,NA,NA,pigmentation,NA,KITLG
OG0003910,NA,NA,NA,NA,NA,NA,pigmentation,NA,BPTF
OG0003931,NA,NA,NA,NA,NA,NA,NA,eyeloss,TMEM79
OG0003940,NA,NA,NA,NA,NA,NA,pigmentation,NA,NF1
OG0003951,NA,NA,NA,NA,NA,NA,NA,eyeloss,ABCB11
OG0003976,NA,NA,NA,NA,NA,NA,pigmentation,NA,ITGA3
OG0003980,NA,NA,NA,NA,NA,NA,pigmentation,NA,MFSD12
OG0003982,NA,NA,NA,NA,NA,NA,pigmentation,NA,SH3BP4
OG0004005,NA,NA,NA,NA,NA,NA,pigmentation,NA,COL17A1
OG0004028,NA,NA,NA,NA,NA,NA,pigmentation,NA,CLEC12B
OG0004060,NA,NA,NA,NA,NA,NA,pigmentation,NA,HGF
OG0004061,NA,NA,NA,expanded,NA,NA,NA,NA,LTBP4
OG0004087,NA,NA,NA,NA,NA,NA,NA,eyeloss,ARVCF
OG0004096,NA,NA,NA,NA,NA,NA,NA,eyeloss,AHRR
OG0004098,NA,NA,NA,NA,NA,NA,pigmentation,NA,EGFR
OG0004101,NA,NA,NA,NA,NA,NA,NA,eyeloss,ITM2C
OG0004111,NA,NA,NA,expanded,NA,NA,NA,NA,RICTOR
OG0004115,NA,NA,NA,NA,NA,NA,pigmentation,NA,NR3C1
OG0004141,NA,NA,NA,NA,NA,NA,NA,eyeloss,ACKR3
OG0004174,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYO6
OG0004184,NA,NA,NA,NA,NA,NA,NA,eyeloss,AGL
OG0004290,NA,NA,NA,NA,NA,NA,NA,eyeloss,TMX3
OG0004292,NA,NA,NA,NA,NA,NA,NA,eyeloss,FOXL2
OG0004305,NA,NA,NA,NA,NA,NA,pigmentation,NA,CSF1R
OG0004324,NA,NA,NA,NA,NA,NA,pigmentation,NA,SZT2
OG0004331,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP9X
OG0004339,NA,NA,NA,NA,NA,NA,NA,eyeloss,PTPRU
OG0004373,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,MPP5
OG0004386,NA,NA,NA,NA,NA,NA,NA,eyeloss,CYP7A1
OG0004388,NA,NA,NA,NA,relaxed,NA,NA,NA,RANBP2
OG0004394,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,PARD3
OG0004403,NA,NA,NA,NA,NA,NA,NA,eyeloss,RPE65
OG0004411,NA,NA,NA,NA,NA,NA,pigmentation,NA,CXCL12
OG0004414,NA,NA,NA,NA,NA,NA,pigmentation,NA,STX3
OG0004422,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,PMEL
OG0004452,NA,NA,NA,NA,NA,NA,NA,eyeloss,TCF7L1
OG0004465,NA,NA,NA,NA,NA,NA,pigmentation,NA,TYRP1
OG0004468,NA,NA,NA,NA,NA,NA,pigmentation,NA,PCDH10
OG0004469,NA,NA,NA,NA,NA,NA,pigmentation,NA,NNT
OG0004479,NA,NA,NA,NA,NA,NA,pigmentation,NA,TRIM33
OG0004489,NA,NA,NA,NA,NA,NA,pigmentation,NA,SIK2
OG0004517,NA,NA,NA,NA,NA,NA,NA,eyeloss,PTMA
OG0004523,NA,NA,NA,NA,NA,NA,NA,eyeloss,GPSM2
OG0004558,NA,NA,NA,NA,NA,NA,NA,eyeloss,KANSL1
OG0004617,NA,NA,NA,NA,NA,NA,pigmentation,NA,BTD
OG0004620,NA,NA,NA,NA,NA,NA,pigmentation,NA,FOXQ1
OG0004664,NA,NA,NA,NA,NA,NA,pigmentation,NA,OTUD5
OG0004674,NA,NA,NA,NA,NA,NA,pigmentation,NA,EIF3H
OG0004680,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ABCB6
OG0004690,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYC
OG0004701,NA,NA,NA,NA,NA,NA,pigmentation,NA,ALG13
OG0004753,NA,NA,NA,NA,NA,NA,NA,eyeloss,SYNJ1
OG0004765,NA,NA,NA,NA,NA,NA,NA,eyeloss,CANT1
OG0004797,NA,NA,NA,NA,NA,NA,NA,eyeloss,CDKAL1
OG0004798,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP6V0C
OG0004802,NA,NA,NA,NA,NA,NA,pigmentation,NA,RPS19
OG0004813,NA,NA,NA,NA,NA,NA,pigmentation,NA,UQCRFS1
OG0004815,NA,NA,NA,NA,NA,NA,NA,eyeloss,SALL1
OG0004820,NA,NA,NA,NA,relaxed,NA,NA,NA,SPRTN
OG0004823,NA,NA,NA,NA,NA,NA,pigmentation,NA,SOX9
OG0004863,NA,NA,NA,NA,NA,NA,pigmentation,NA,KIF13A
OG0004870,NA,NA,NA,NA,NA,NA,pigmentation,NA,PAICS
OG0004882,NA,NA,NA,NA,NA,NA,pigmentation,NA,ARCN1
OG0004902,NA,NA,NA,NA,NA,NA,NA,eyeloss,CSPP1
OG0004983,NA,NA,NA,NA,NA,NA,NA,eyeloss,HCCS
OG0004988,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYCBP2
OG0005024,NA,NA,NA,NA,NA,NA,pigmentation,NA,EDN3
OG0005043,NA,NA,NA,NA,relaxed,NA,NA,NA,NR6A1
OG0005069,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,SDC2
OG0005078,NA,NA,NA,NA,NA,NA,NA,eyeloss,CENPE
OG0005081,NA,NA,NA,NA,NA,NA,pigmentation,NA,SH3PXD2A
OG0005089,NA,NA,NA,NA,NA,NA,NA,eyeloss,SHROOM4
OG0005091,NA,NA,NA,NA,NA,NA,pigmentation,NA,CPLX4
OG0005099,NA,NA,NA,NA,NA,NA,pigmentation,NA,MGRN1
OG0005105,NA,NA,NA,NA,NA,NA,NA,eyeloss,VHL
OG0005117,NA,NA,NA,NA,NA,NA,pigmentation,NA,USF2
OG0005121,NA,NA,NA,NA,NA,NA,pigmentation,NA,PCDH10
OG0005123,NA,NA,NA,NA,NA,NA,pigmentation,NA,TRPM1
OG0005177,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP7
OG0005193,NA,NA,NA,NA,NA,NA,pigmentation,NA,PMCH
OG0005253,NA,NA,NA,NA,relaxed,NA,NA,NA,DOLPP1
OG0005281,NA,NA,NA,NA,NA,NA,NA,eyeloss,NDUFS1
OG0005289,NA,NA,NA,NA,relaxed,NA,NA,NA,TDRD12
OG0005303,NA,NA,NA,NA,NA,NA,pigmentation,NA,COL6A2
OG0005305,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,DOT1L
OG0005309,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,PXDN
OG0005322,NA,NA,NA,NA,NA,NA,pigmentation,NA,FANCA
OG0005332,NA,NA,NA,expanded,NA,NA,NA,NA,COL25A1
OG0005334,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP6V0D1
OG0005337,NA,NA,NA,NA,NA,NA,pigmentation,NA,NOTO
OG0005350,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,RPGR
OG0005401,NA,NA,NA,NA,NA,NA,NA,eyeloss,DSC2
OG0005402,NA,NA,NA,NA,NA,NA,NA,eyeloss,YLPM1
OG0005410,NA,NA,NA,expanded,NA,NA,NA,NA,FBXL17
OG0005412,NA,NA,NA,NA,relaxed,NA,NA,NA,NPHP4
OG0005414,NA,NA,NA,NA,relaxed,NA,NA,NA,F11R
OG0005415,NA,NA,NA,NA,NA,NA,NA,eyeloss,HMBS
OG0005416,NA,NA,NA,NA,NA,NA,NA,eyeloss,NCS1
OG0005428,NA,NA,NA,NA,NA,NA,pigmentation,NA,NRARP
OG0005432,NA,NA,NA,expanded,NA,NA,NA,NA,NUP133
OG0005451,NA,NA,NA,expanded,NA,NA,NA,NA,MED15
OG0005474,NA,NA,NA,NA,NA,NA,pigmentation,NA,AMBRA1
OG0005479,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,TYR
OG0005507,NA,NA,NA,NA,NA,NA,pigmentation,NA,RPL27A
OG0005520,NA,NA,NA,expanded,NA,NA,NA,NA,DNAH2
OG0005529,NA,NA,NA,NA,NA,NA,NA,eyeloss,CLN6
OG0005544,NA,NA,NA,NA,relaxed,NA,NA,NA,AKR7A2
OG0005546,NA,NA,NA,NA,relaxed,NA,NA,NA,RAN
OG0005583,NA,NA,NA,NA,NA,NA,NA,eyeloss,DPP9
OG0005592,NA,NA,NA,NA,relaxed,NA,NA,NA,XPO5
OG0005607,NA,NA,NA,NA,relaxed,NA,NA,NA,TTLL11
OG0005608,NA,NA,NA,NA,NA,NA,NA,eyeloss,IGBP1
OG0005618,NA,NA,NA,NA,NA,NA,pigmentation,NA,EIF3B
OG0005623,NA,NA,NA,NA,NA,NA,NA,eyeloss,CYB561A3
OG0005662,NA,NA,NA,NA,NA,NA,pigmentation,NA,HSP90B1
OG0005670,NA,NA,NA,NA,NA,NA,pigmentation,NA,BLOC1S4
OG0005673,NA,NA,NA,NA,relaxed,NA,NA,NA,DND1
OG0005679,NA,NA,NA,NA,relaxed,NA,NA,NA,DDX4
OG0005688,NA,NA,NA,NA,NA,NA,pigmentation,NA,TPCN2
OG0005707,NA,NA,NA,NA,NA,NA,pigmentation,NA,PTS
OG0005720,NA,NA,NA,NA,NA,NA,NA,eyeloss,WDR37
OG0005727,NA,NA,NA,NA,NA,NA,pigmentation,NA,COPB2
OG0005729,NA,NA,NA,expanded,NA,NA,NA,NA,WDR11
OG0005730,NA,NA,NA,NA,NA,NA,pigmentation,NA,NINL
OG0005755,NA,NA,NA,NA,NA,contracted,NA,NA,FGL1
OG0005792,NA,NA,NA,NA,relaxed,NA,NA,NA,PRRC2C
OG0005796,NA,NA,NA,NA,NA,NA,NA,eyeloss,PRIMPOL
OG0005818,NA,NA,NA,NA,NA,NA,NA,eyeloss,FRAS1
OG0005819,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,INPP5E
OG0005821,NA,NA,NA,NA,NA,NA,pigmentation,NA,GART
OG0005826,NA,NA,NA,NA,NA,NA,pigmentation,NA,TSC2
OG0005838,NA,NA,NA,NA,NA,NA,pigmentation,NA,PRDM1
OG0005848,NA,NA,NA,NA,NA,NA,NA,eyeloss,ASXL1
OG0005881,NA,NA,NA,NA,NA,NA,pigmentation,NA,SOX10
OG0005883,NA,NA,NA,NA,relaxed,NA,NA,NA,UPF2
OG0005886,NA,NA,NA,NA,NA,NA,NA,eyeloss,STRA6
OG0005897,NA,NA,NA,NA,NA,NA,NA,eyeloss,DUSP11
OG0005917,NA,NA,NA,NA,relaxed,NA,NA,NA,TTLL5
OG0005923,NA,NA,NA,NA,NA,NA,pigmentation,NA,MSH2
OG0005930,NA,NA,NA,NA,NA,NA,pigmentation,NA,PPP4C
OG0005937,NA,NA,NA,NA,NA,NA,pigmentation,NA,BRIP1
OG0005943,NA,NA,NA,NA,NA,NA,pigmentation,NA,GPR161
OG0005949,NA,NA,NA,NA,NA,NA,pigmentation,NA,SFRP4
OG0005959,NA,NA,NA,NA,relaxed,NA,NA,NA,FOXJ1
OG0005978,NA,NA,NA,NA,NA,NA,NA,eyeloss,FRMD6
OG0005996,NA,NA,NA,NA,NA,NA,NA,eyeloss,ADSL
OG0006000,NA,NA,NA,NA,NA,NA,pigmentation,NA,GDPD3
OG0006001,NA,NA,NA,NA,relaxed,NA,NA,NA,GLYR1
OG0006015,NA,NA,NA,NA,relaxed,NA,NA,NA,PECR
OG0006029,NA,NA,NA,expanded,NA,NA,NA,NA,GPBAR1
OG0006064,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,MYSM1
OG0006066,NA,NA,NA,NA,relaxed,NA,NA,NA,CRNKL1
OG0006067,NA,NA,NA,NA,relaxed,NA,NA,NA,PLG
OG0006073,NA,NA,NA,NA,NA,NA,pigmentation,NA,RPS6
OG0006075,NA,NA,NA,NA,relaxed,NA,NA,NA,ARHGAP19
OG0006088,NA,NA,NA,NA,relaxed,NA,NA,NA,CEP350
OG0006098,NA,NA,NA,NA,relaxed,NA,NA,NA,NYAP1
OG0006114,NA,NA,NA,NA,relaxed,NA,NA,NA,DMRT1
OG0006115,NA,NA,NA,NA,NA,NA,pigmentation,NA,MEF2C
OG0006127,NA,NA,NA,NA,NA,NA,pigmentation,NA,ARL6
OG0006138,NA,NA,NA,NA,relaxed,NA,NA,NA,DPY19L2
OG0006145,NA,NA,NA,NA,relaxed,NA,NA,NA,URB1
OG0006190,NA,NA,NA,NA,NA,NA,NA,eyeloss,CBX2
OG0006193,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,KIF3A
OG0006200,NA,NA,NA,NA,relaxed,NA,NA,NA,LIPC
OG0006202,NA,NA,NA,NA,NA,NA,pigmentation,NA,IER3IP1
OG0006209,NA,NA,NA,expanded,NA,NA,NA,NA,MYO18B
OG0006225,NA,NA,NA,NA,relaxed,NA,NA,NA,SOX6
OG0006227,NA,NA,NA,NA,relaxed,NA,NA,NA,STRC
OG0006234,NA,NA,NA,NA,relaxed,NA,NA,NA,NKPD1
OG0006242,NA,NA,NA,NA,relaxed,NA,NA,NA,STARD9
OG0006246,NA,NA,NA,NA,NA,NA,NA,eyeloss,VAX1
OG0006247,NA,NA,NA,NA,NA,NA,NA,eyeloss,KIF11
OG0006253,NA,NA,NA,NA,relaxed,NA,NA,NA,DNAI2
OG0006257,NA,NA,NA,NA,NA,NA,NA,eyeloss,BMS1
OG0006267,NA,NA,NA,NA,relaxed,NA,NA,NA,KMT2A
OG0006274,NA,NA,NA,NA,relaxed,NA,NA,NA,RNF17
OG0006280,NA,NA,NA,NA,relaxed,NA,NA,NA,RIF1
OG0006288,NA,NA,NA,NA,NA,NA,pigmentation,NA,SF3B1
OG0006297,NA,NA,NA,NA,relaxed,NA,NA,NA,CEP192
OG0006299,NA,NA,NA,NA,relaxed,NA,NA,NA,BCAN
OG0006305,NA,NA,NA,NA,NA,NA,pigmentation,NA,PPARGC1A
OG0006320,NA,NA,NA,NA,relaxed,NA,NA,NA,NR3C2
OG0006329,NA,NA,NA,expanded,NA,NA,NA,NA,TANGO6
OG0006340,NA,NA,NA,NA,NA,NA,pigmentation,NA,WIPI1
OG0006342,NA,NA,NA,NA,relaxed,NA,NA,NA,SDE2
OG0006344,NA,NA,NA,NA,NA,NA,pigmentation,NA,SHOC2
OG0006345,NA,NA,NA,NA,NA,NA,NA,eyeloss,BCOR
OG0006347,NA,NA,NA,NA,relaxed,NA,NA,NA,NA
OG0006350,NA,NA,NA,NA,NA,NA,NA,eyeloss,DAG1
OG0006371,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP13
OG0006377,NA,NA,NA,expanded,NA,NA,NA,NA,ZCCHC12
OG0006404,NA,NA,NA,NA,relaxed,NA,NA,NA,EP400
OG0006405,NA,NA,NA,NA,relaxed,NA,NA,NA,ACOT7
OG0006414,NA,NA,NA,NA,relaxed,NA,NA,NA,BTBD7
OG0006415,NA,NA,NA,NA,relaxed,NA,NA,NA,CGRRF1
OG0006423,NA,NA,NA,NA,relaxed,NA,NA,NA,UFSP2
OG0006426,NA,NA,NA,NA,NA,NA,pigmentation,NA,LEP
OG0006427,NA,NA,NA,NA,relaxed,NA,NA,NA,SERPINI1
OG0006431,NA,NA,NA,NA,relaxed,NA,NA,NA,PRR16
OG0006432,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,FANCC
OG0006433,NA,NA,NA,NA,relaxed,NA,NA,NA,CSDE1
OG0006436,NA,NA,NA,NA,relaxed,NA,NA,NA,MRPS36
OG0006437,NA,NA,NA,NA,NA,NA,NA,eyeloss,HDAC6
OG0006439,NA,NA,NA,NA,NA,NA,pigmentation,NA,TP53
OG0006441,NA,NA,NA,NA,relaxed,NA,NA,NA,HSPA5
OG0006449,NA,NA,NA,NA,relaxed,NA,NA,NA,MAPKAP1
OG0006454,NA,NA,NA,NA,relaxed,NA,NA,NA,RFX5
OG0006458,NA,NA,NA,NA,NA,NA,pigmentation,NA,TFPI2
OG0006461,NA,NA,NA,NA,NA,NA,pigmentation,NA,GPER1
OG0006469,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,EPG5
OG0006474,NA,NA,NA,NA,relaxed,NA,NA,NA,SNAPC4
OG0006480,NA,NA,NA,NA,NA,NA,pigmentation,NA,IDUA
OG0006483,NA,NA,NA,NA,relaxed,NA,NA,NA,RBM46
OG0006487,NA,NA,NA,NA,relaxed,NA,NA,NA,HDHD1
OG0006489,NA,NA,NA,NA,relaxed,NA,NA,NA,PUS10
OG0006493,NA,NA,NA,NA,NA,NA,pigmentation,NA,POLA1
OG0006494,NA,NA,NA,NA,relaxed,NA,NA,NA,TNFRSF11A
OG0006497,NA,NA,NA,NA,NA,NA,pigmentation,NA,TERF1
OG0006508,NA,NA,NA,NA,relaxed,NA,NA,NA,KCNQ3
OG0006514,NA,NA,NA,NA,relaxed,NA,NA,NA,AKNA
OG0006517,NA,NA,NA,expanded,NA,NA,NA,NA,CTIF
OG0006520,NA,NA,NA,NA,NA,NA,pigmentation,NA,DLAT
OG0006521,NA,NA,NA,NA,NA,NA,NA,eyeloss,ELMOD1
OG0006526,NA,NA,NA,NA,relaxed,NA,NA,NA,DUSP4
OG0006533,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,HBS1L
OG0006540,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,NAA10
OG0006550,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,CTH
OG0006552,NA,NA,NA,NA,relaxed,NA,NA,NA,RPS10
OG0006558,NA,NA,NA,NA,NA,NA,pigmentation,NA,AEBP2
OG0006560,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,FOXM1
OG0006569,NA,NA,NA,NA,relaxed,NA,NA,NA,ZC3H11A
OG0006577,NA,NA,NA,NA,relaxed,NA,NA,NA,COL16A1
OG0006585,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,RPGRIP1L
OG0006594,NA,NA,NA,NA,relaxed,NA,NA,NA,ROBO2
OG0006598,NA,NA,NA,NA,NA,NA,pigmentation,NA,UVRAG
OG0006614,NA,NA,NA,NA,relaxed,NA,NA,NA,RPL36
OG0006622,NA,NA,NA,NA,relaxed,NA,NA,NA,ARRDC2
OG0006628,NA,NA,NA,NA,NA,NA,pigmentation,NA,DYNC1H1
OG0006637,NA,NA,NA,NA,relaxed,NA,NA,NA,EHBP1
OG0006655,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,TRRAP
OG0006657,NA,NA,NA,NA,NA,NA,pigmentation,NA,EIF3C
OG0006663,NA,NA,NA,NA,relaxed,NA,NA,NA,KIAA0100
OG0006664,NA,NA,NA,NA,NA,NA,NA,eyeloss,NXN
OG0006666,NA,NA,NA,NA,NA,NA,pigmentation,NA,SUPT5H
OG0006667,NA,NA,NA,NA,relaxed,NA,NA,NA,TSKU
OG0006685,NA,NA,NA,NA,NA,NA,NA,eyeloss,MTF1
OG0006690,NA,NA,NA,NA,relaxed,NA,NA,NA,CDCA3
OG0006693,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,SETD2
OG0006695,NA,NA,NA,NA,relaxed,NA,NA,NA,OTOA
OG0006708,NA,NA,NA,NA,NA,NA,NA,eyeloss,MCPH1
OG0006709,NA,NA,NA,NA,relaxed,NA,NA,NA,BFSP1
OG0006710,NA,NA,NA,NA,relaxed,NA,NA,NA,HCRTR2
OG0006713,NA,NA,NA,NA,NA,NA,pigmentation,NA,HPS1
OG0006715,NA,NA,NA,NA,relaxed,NA,NA,NA,KNDC1
OG0006716,NA,NA,NA,NA,NA,NA,pigmentation,NA,HTT
OG0006719,NA,NA,NA,NA,relaxed,NA,NA,NA,ZNF536
OG0006723,NA,NA,NA,NA,relaxed,NA,NA,NA,MPHOSPH10
OG0006725,NA,NA,NA,NA,relaxed,NA,NA,NA,GTSE1
OG0006727,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,ARAP3
OG0006739,NA,NA,NA,NA,relaxed,NA,NA,NA,Wash1
OG0006753,NA,NA,NA,NA,relaxed,NA,NA,NA,LUC7L3
OG0006767,NA,NA,NA,NA,relaxed,NA,NA,NA,ACY1
OG0006770,NA,NA,NA,NA,relaxed,NA,NA,NA,SLC25A26
OG0006789,NA,NA,NA,NA,NA,NA,NA,eyeloss,VSX2
OG0006839,NA,NA,NA,NA,relaxed,NA,NA,NA,GPKOW
OG0006840,NA,NA,NA,NA,relaxed,NA,NA,NA,EXOSC10
OG0006849,NA,NA,NA,NA,NA,NA,NA,eyeloss,PARP1
OG0006870,NA,NA,NA,NA,relaxed,NA,NA,NA,TRIP12
OG0006871,NA,NA,NA,NA,relaxed,NA,NA,NA,GCN1L1
OG0006877,NA,NA,NA,NA,relaxed,NA,NA,NA,BRINP1
OG0006883,NA,NA,NA,NA,NA,NA,pigmentation,NA,RUVBL2
OG0006886,NA,NA,NA,NA,relaxed,NA,NA,NA,PPP2R4
OG0006887,NA,NA,NA,NA,relaxed,NA,NA,NA,FER
OG0006897,NA,NA,NA,NA,relaxed,NA,NA,NA,RNMT
OG0006900,NA,NA,NA,NA,relaxed,NA,NA,NA,DCLK3
OG0006902,NA,NA,NA,NA,relaxed,NA,NA,NA,IL21R
OG0006903,NA,NA,NA,NA,relaxed,NA,NA,NA,CARD11
OG0006904,NA,NA,NA,NA,relaxed,NA,NA,NA,RNF216
OG0006905,NA,NA,NA,NA,relaxed,NA,NA,NA,CDCA8
OG0006911,NA,NA,NA,NA,relaxed,NA,NA,NA,NPR3
OG0006912,NA,NA,NA,NA,relaxed,NA,NA,NA,DMRT2
OG0006918,NA,NA,NA,NA,relaxed,NA,NA,NA,C9orf41
OG0006927,NA,NA,NA,NA,relaxed,NA,NA,NA,BORA
OG0006935,NA,NA,NA,NA,NA,NA,NA,eyeloss,DLEC1
OG0006946,NA,NA,NA,NA,NA,NA,NA,eyeloss,MAU2
OG0006949,NA,NA,NA,NA,NA,NA,pigmentation,NA,NCSTN
OG0006951,NA,NA,NA,NA,relaxed,NA,NA,NA,GIGYF2
OG0006953,NA,NA,NA,NA,relaxed,NA,NA,NA,YEATS2
OG0006956,NA,NA,NA,NA,relaxed,NA,NA,NA,MRPS22
OG0006957,NA,NA,NA,NA,relaxed,NA,NA,NA,ZNF407
OG0006961,NA,NA,NA,NA,relaxed,NA,NA,NA,IRF1
OG0006965,NA,NA,NA,NA,relaxed,NA,NA,NA,ADD1
OG0006966,NA,NA,NA,NA,relaxed,NA,NA,NA,ST8SIA3
OG0006967,NA,NA,NA,NA,NA,NA,pigmentation,NA,RPS14
OG0006970,NA,NA,NA,NA,relaxed,NA,NA,NA,NHP2
OG0006977,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,KMT2D
OG0006980,NA,NA,NA,NA,NA,NA,pigmentation,NA,IKBKG
OG0006982,NA,NA,NA,NA,relaxed,NA,NA,NA,SLCO4A1
OG0006988,NA,NA,NA,NA,relaxed,NA,NA,NA,ABCE1
OG0007005,NA,NA,NA,NA,relaxed,NA,NA,NA,SNRPN
OG0007006,NA,NA,NA,NA,relaxed,NA,NA,NA,RALGAPB
OG0007007,NA,NA,NA,expanded,NA,NA,NA,NA,SYCP1
OG0007008,NA,NA,NA,NA,relaxed,NA,NA,NA,CCDC65
OG0007009,NA,NA,NA,NA,relaxed,NA,NA,NA,ZXDC
OG0007015,NA,NA,NA,NA,relaxed,NA,NA,NA,USP18
OG0007017,NA,NA,NA,NA,relaxed,NA,NA,NA,TAF3
OG0007022,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,CCT2
OG0007037,NA,NA,NA,NA,NA,NA,NA,eyeloss,ASH1L
OG0007040,NA,NA,NA,NA,NA,NA,pigmentation,NA,SFPQ
OG0007041,NA,NA,NA,NA,relaxed,NA,NA,NA,PPP1R10
OG0007043,NA,NA,NA,NA,relaxed,NA,NA,eyeloss,NSUN2
OG0007068,NA,NA,NA,NA,NA,NA,pigmentation,NA,ILK
OG0007073,NA,NA,NA,NA,relaxed,NA,NA,NA,DENR
OG0007077,NA,NA,NA,NA,relaxed,NA,pigmentation,eyeloss,APC
OG0007085,NA,NA,NA,NA,NA,NA,NA,eyeloss,PLAC8
OG0007087,NA,NA,NA,NA,relaxed,NA,NA,NA,MRVI1
OG0007090,NA,NA,NA,NA,relaxed,NA,NA,NA,NPPC
