OG_ID,analysis_absrel,gene_symbol.x,analysis_relaxed_intensified,analysis_paml,analysis_cafe_expanded,gene_symbol.y,analysis_relax_relaxed,analysis_cafe_contracted,gene_symbol,qname,query,chr,seqStart,seqEnd
OG0004738,NA,NA,NA,NA,NA,SLC25A32,relaxed,NA,SLC25A32,longevity_candidate_gene_selection_analysis-OG0004738-evm.model.ptg006690l.4_Prang,evm.model.ptg006690l.4_Prang,chr2,524337126,524337981
OG0004739,NA,NA,NA,NA,NA,GMPPA,relaxed,NA,GMPPA,longevity_candidate_gene_selection_analysis-OG0004739-evm.model.ptg022885l.1_Prang,evm.model.ptg022885l.1_Prang,chr19,58661548,58662190
OG0004740,NA,NA,NA,NA,NA,RALGAPA1,relaxed,NA,RALGAPA1,longevity_candidate_gene_selection_analysis-OG0004740-evm.model.ptg003321l.5_Prang,evm.model.ptg003321l.5_Prang,chr8,325162127,325168427
OG0004741,NA,NA,NA,paml_selected,NA,FIBCD1,relaxed,NA,FIBCD1,longevity_candidate_gene_selection_analysis-OG0004741-evm.model.ptg022191l.1_Prang,evm.model.ptg022191l.1_Prang,chr11,11369775,11370180
OG0004742,NA,NA,NA,NA,NA,PLD5,relaxed,NA,PLD5,longevity_candidate_gene_selection_analysis-OG0004742-evm.model.ptg004883l.4_Prang,evm.model.ptg004883l.4_Prang,chr4,1117910947,1117912375
OG0004744,NA,NA,NA,paml_selected,NA,PPP1R9B,relaxed,NA,PPP1R9B,longevity_candidate_gene_selection_analysis-OG0004744-evm.model.ptg001317l.7_Prang,evm.model.ptg001317l.7_Prang,chr9,1058424046,1058426638
OG0004745,NA,NA,NA,paml_selected,NA,TRPC4AP,relaxed,NA,TRPC4AP,longevity_candidate_gene_selection_analysis-OG0004745-evm.model.ptg005868l.3_Prang,evm.model.ptg005868l.3_Prang,chr6,765872624,765874790
OG0004746,NA,NA,NA,paml_selected,NA,ITGA2,relaxed,NA,ITGA2,longevity_candidate_gene_selection_analysis-OG0004746-evm.model.ptg013943l.2_Prang,evm.model.ptg013943l.2_Prang,chr1,3635563272,3635567361
OG0004747,NA,NA,NA,paml_selected,NA,NA,NA,NA,PLVAP,longevity_candidate_gene_selection_analysis-OG0004747-evm.model.ptg008665l.3_Prang,evm.model.ptg008665l.3_Prang,chr13,166090891,166092211
OG0004748,NA,NA,NA,paml_selected,NA,NA,NA,NA,BUB1B,longevity_candidate_gene_selection_analysis-OG0004748-evm.model.ptg002421l.2_Prang,evm.model.ptg002421l.2_Prang,scaffold2445,28332,31551
OG0004749,NA,NA,NA,paml_selected,NA,MED26,relaxed,NA,MED26,longevity_candidate_gene_selection_analysis-OG0004749-evm.model.ptg006776l.1_Prang,evm.model.ptg006776l.1_Prang,chr13,435196313,435198074
OG0004750,NA,NA,NA,paml_selected,NA,RGS7BP,relaxed,NA,RGS7BP,longevity_candidate_gene_selection_analysis-OG0004750-evm.model.ptg015999l.1_Prang,evm.model.ptg015999l.1_Prang,chr1,3533714922,3533715726
OG0004752,NA,NA,NA,paml_selected,NA,IWS1,relaxed,NA,IWS1,longevity_candidate_gene_selection_analysis-OG0004752-evm.model.ptg003047l.13_Prang,evm.model.ptg003047l.13_Prang,chr18,673964675,673964957
OG0004753,NA,MECR,intensified,NA,NA,NA,NA,NA,MECR,longevity_candidate_gene_selection_analysis-OG0004753-evm.model.ptg000713l.2_Prang,evm.model.ptg000713l.2_Prang,chr14,250011850,250012933
OG0004755,NA,NA,NA,NA,NA,SNX27,relaxed,NA,SNX27,longevity_candidate_gene_selection_analysis-OG0004755-evm.model.ptg001316l.6_Prang,evm.model.ptg001316l.6_Prang,chr9,540278966,540280553
OG0004757,NA,NA,NA,paml_selected,NA,NA,NA,NA,GPATCH4,longevity_candidate_gene_selection_analysis-OG0004757-evm.model.ptg043478l.1_Prang,evm.model.ptg043478l.1_Prang,chr9,427509028,427510090
OG0004758,NA,NA,NA,paml_selected,NA,NA,NA,NA,RTN3,longevity_candidate_gene_selection_analysis-OG0004758-evm.model.ptg007086l.8_Prang,evm.model.ptg007086l.8_Prang,chr16,285918066,285919482
OG0004760,NA,NA,NA,NA,NA,TCP11L1,relaxed,NA,TCP11L1,longevity_candidate_gene_selection_analysis-OG0004760-evm.model.ptg013440l.2_Prang,evm.model.ptg013440l.2_Prang,chr6,1857987135,1857988662
OG0004761,NA,NA,NA,NA,NA,TERF2,relaxed,NA,TERF2,longevity_candidate_gene_selection_analysis-OG0004761-evm.model.ptg001355l.7_Prang,evm.model.ptg001355l.7_Prang,chr6,1966848979,1966850425
OG0004762,NA,NA,NA,paml_selected,NA,NA,NA,NA,CCDC61,longevity_candidate_gene_selection_analysis-OG0004762-evm.model.ptg010908l.2_Prang,evm.model.ptg010908l.2_Prang,chr17,250873514,250873751
OG0004766,NA,NA,NA,paml_selected,NA,NA,NA,NA,ADAMTS13,longevity_candidate_gene_selection_analysis-OG0004766-evm.model.ptg008785l.8_Prang,evm.model.ptg008785l.8_Prang,chr11,319801795,319804006
OG0004767,NA,NA,NA,NA,NA,PDCD10,relaxed,NA,PDCD10,longevity_candidate_gene_selection_analysis-OG0004767-evm.model.ptg006537l.4_Prang,evm.model.ptg006537l.4_Prang,chr18,348254498,348255152
OG0004769,NA,NA,NA,paml_selected,NA,TUBGCP6,relaxed,NA,TUBGCP6,longevity_candidate_gene_selection_analysis-OG0004769-evm.model.ptg009131l.1_Prang,evm.model.ptg009131l.1_Prang,chr7,1118364067,1118369314
OG0004770,NA,NA,NA,paml_selected,NA,NA,NA,NA,CALD1,longevity_candidate_gene_selection_analysis-OG0004770-evm.model.ptg000330l.2_Prang,evm.model.ptg000330l.2_Prang,chr7,705736701,705738411
OG0004771,NA,KIAA1751,intensified,paml_selected,NA,NA,NA,NA,KIAA1751,longevity_candidate_gene_selection_analysis-OG0004771-evm.model.ptg007576l.1_Prang,evm.model.ptg007576l.1_Prang,chr10,186813862,186820087
OG0004772,NA,NA,NA,paml_selected,NA,NA,NA,NA,MSL1,longevity_candidate_gene_selection_analysis-OG0004772-evm.model.ptg009891l.1_Prang,evm.model.ptg009891l.1_Prang,chr9,1249624641,1249625859
OG0004773,NA,NA,NA,NA,NA,MEOX2,relaxed,NA,MEOX2,longevity_candidate_gene_selection_analysis-OG0004773-evm.model.ptg016739l.1_Prang,evm.model.ptg016739l.1_Prang,chr16,573723512,573724409
OG0004774,NA,NA,NA,paml_selected,NA,NA,NA,NA,TLDC2,longevity_candidate_gene_selection_analysis-OG0004774-evm.model.ptg013203l.1_Prang,evm.model.ptg013203l.1_Prang,chr5,2081913101,2081913743
OG0004776,NA,NA,NA,paml_selected,NA,NA,NA,NA,SNAPC4,longevity_candidate_gene_selection_analysis-OG0004776-evm.model.ptg000748l.6_Prang,evm.model.ptg000748l.6_Prang,chr11,218862484,218867707
OG0004777,NA,ANXA13,intensified,NA,NA,NA,NA,NA,ANXA13,longevity_candidate_gene_selection_analysis-OG0004777-evm.model.ptg029440l.2_Prang,evm.model.ptg029440l.2_Prang,chr2,353980415,353981477
OG0004779,absrel_selected,NA,NA,paml_selected,NA,NA,NA,NA,SLC17A5,longevity_candidate_gene_selection_analysis-OG0004779-evm.model.ptg010665l.1_Prang,evm.model.ptg010665l.1_Prang,chr4,1499373152,1499374664
OG0004780,NA,NA,NA,paml_selected,NA,NA,NA,NA,WIPF2,longevity_candidate_gene_selection_analysis-OG0004780-evm.model.ptg009113l.1_Prang,evm.model.ptg009113l.1_Prang,chr9,1182265521,1182266928
OG0004781,NA,NA,NA,NA,NA,FCHSD2,relaxed,NA,FCHSD2,longevity_candidate_gene_selection_analysis-OG0004781-evm.model.ptg008461l.1_Prang,evm.model.ptg008461l.1_Prang,chr3,869034424,869036647
OG0004782,NA,NA,NA,NA,NA,DLX3,relaxed,NA,DLX3,longevity_candidate_gene_selection_analysis-OG0004782-evm.model.ptg013019l.4_Prang,evm.model.ptg013019l.4_Prang,chr9,1064275821,1064276586
OG0004784,NA,NA,NA,paml_selected,NA,NA,NA,NA,VGLL4,longevity_candidate_gene_selection_analysis-OG0004784-evm.model.ptg005767l.1_Prang,evm.model.ptg005767l.1_Prang,chr17,808232243,808232888
OG0004785,NA,NA,NA,NA,NA,MDM4,relaxed,NA,MDM4,longevity_candidate_gene_selection_analysis-OG0004785-evm.model.ptg008053l.5_Prang,evm.model.ptg008053l.5_Prang,chr9,260201254,260202697
OG0004786,NA,NA,NA,paml_selected,NA,NA,NA,NA,KITLG,longevity_candidate_gene_selection_analysis-OG0004786-evm.model.ptg006761l.3_Prang,evm.model.ptg006761l.3_Prang,chr7,1135934361,1135935195
OG0004787,NA,CCNB3,intensified,paml_selected,NA,NA,NA,NA,CCNB3,longevity_candidate_gene_selection_analysis-OG0004787-evm.model.ptg008151l.2_Prang,evm.model.ptg008151l.2_Prang,chr18,519491987,519493241
OG0004788,NA,NA,NA,paml_selected,NA,NUP98,relaxed,NA,NUP98,longevity_candidate_gene_selection_analysis-OG0004788-evm.model.ptg001505l.14_Prang,evm.model.ptg001505l.14_Prang,chr3,769260217,769261618
OG0004789,NA,NA,NA,NA,NA,AIDA,relaxed,NA,AIDA,longevity_candidate_gene_selection_analysis-OG0004789-evm.model.ptg004119l.8_Prang,evm.model.ptg004119l.8_Prang,chr4,468261709,468262630
OG0004790,NA,NA,NA,paml_selected,NA,NA,NA,NA,CENPO,longevity_candidate_gene_selection_analysis-OG0004790-evm.model.ptg021668l.2_Prang,evm.model.ptg021668l.2_Prang,chr4,2869892831,2869893731
OG0004792,NA,NA,NA,NA,NA,HBP1,relaxed,NA,HBP1,longevity_candidate_gene_selection_analysis-OG0004792-evm.model.ptg000789l.1_Prang,evm.model.ptg000789l.1_Prang,chr7,1395399222,1395400836
OG0004793,NA,NA,NA,NA,NA,APOBEC2,relaxed,NA,APOBEC2,longevity_candidate_gene_selection_analysis-OG0004793-evm.model.ptg011847l.2_Prang,evm.model.ptg011847l.2_Prang,chr9,68655909,68656605
OG0004796,NA,NA,NA,NA,NA,ASB2,relaxed,NA,ASB2,longevity_candidate_gene_selection_analysis-OG0004796-evm.model.ptg013535l.2_Prang,evm.model.ptg013535l.2_Prang,chr8,484795314,484797453
OG0004798,NA,NA,NA,paml_selected,NA,SPEN,relaxed,NA,SPEN,longevity_candidate_gene_selection_analysis-OG0004798-evm.model.ptg014734l.2_Prang,evm.model.ptg014734l.2_Prang,chr10,63457699,63458596
OG0004800,NA,ANAPC15,intensified,NA,NA,NA,NA,NA,ANAPC15,longevity_candidate_gene_selection_analysis-OG0004800-evm.model.ptg003764l.3_Prang,evm.model.ptg003764l.3_Prang,chr16,74931399,74931765
OG0004801,NA,NA,NA,paml_selected,NA,ARRDC1,relaxed,NA,ARRDC1,longevity_candidate_gene_selection_analysis-OG0004801-evm.model.ptg004709l.2_Prang,evm.model.ptg004709l.2_Prang,chr11,166538205,166539363
OG0004802,NA,NA,NA,paml_selected,NA,SNX29,relaxed,NA,SNX29,longevity_candidate_gene_selection_analysis-OG0004802-evm.model.ptg004145l.1_Prang,evm.model.ptg004145l.1_Prang,chr10,692915858,692918321
OG0004803,NA,UTP6,intensified,paml_selected,NA,NA,NA,NA,UTP6,longevity_candidate_gene_selection_analysis-OG0004803-evm.model.ptg002280l.3_Prang,evm.model.ptg002280l.3_Prang,chr13,890465404,890467192
OG0004804,NA,NA,NA,NA,NA,EGR1,relaxed,NA,EGR1,longevity_candidate_gene_selection_analysis-OG0004804-evm.model.ptg010964l.1_Prang,evm.model.ptg010964l.1_Prang,chr3,365407947,365409507
OG0004806,NA,NA,NA,NA,NA,PGAP1,relaxed,NA,PGAP1,longevity_candidate_gene_selection_analysis-OG0004806-evm.model.ptg000222l.8_Prang,evm.model.ptg000222l.8_Prang,chr19,510309929,510312791
OG0004807,NA,TMC5,intensified,paml_selected,NA,NA,NA,NA,TMC5,longevity_candidate_gene_selection_analysis-OG0004807-evm.model.ptg004927l.3_Prang,evm.model.ptg004927l.3_Prang,chr10,656607607,656610316
OG0004812,NA,NA,NA,NA,NA,SEMA3A,relaxed,NA,SEMA3A,longevity_candidate_gene_selection_analysis-OG0004812-evm.model.ptg014072l.1_Prang,evm.model.ptg014072l.1_Prang,chr7,944530373,944532803
OG0004813,NA,NA,NA,NA,NA,CTTNBP2NL,relaxed,NA,CTTNBP2NL,longevity_candidate_gene_selection_analysis-OG0004813-evm.model.ptg007455l.1_Prang,evm.model.ptg007455l.1_Prang,chr9,165880274,165882191
OG0004814,NA,NA,NA,NA,NA,MED7,relaxed,NA,MED7,longevity_candidate_gene_selection_analysis-OG0004814-evm.model.ptg024884l.2_Prang,evm.model.ptg024884l.2_Prang,chr3,24058399,24059092
OG0004815,absrel_selected,TULP4,intensified,paml_selected,NA,NA,NA,NA,TULP4,longevity_candidate_gene_selection_analysis-OG0004815-evm.model.ptg004968l.13_Prang,evm.model.ptg004968l.13_Prang,chr4,2618150352,2618155101
OG0004816,NA,NA,NA,NA,NA,FBXO11,relaxed,NA,FBXO11,longevity_candidate_gene_selection_analysis-OG0004816-evi.model.ptg007600l.89_Prang,evi.model.ptg007600l.89_Prang,chr4,572324950,572327035
OG0004818,NA,NA,NA,NA,NA,RBM22,relaxed,NA,RBM22,longevity_candidate_gene_selection_analysis-OG0004818-evm.model.ptg023548l.4_Prang,evm.model.ptg023548l.4_Prang,chr3,53578729,53579989
OG0004819,NA,NA,NA,NA,NA,MPP5,relaxed,NA,MPP5,longevity_candidate_gene_selection_analysis-OG0004819-evm.model.ptg007443l.4_Prang,evm.model.ptg007443l.4_Prang,chr8,10787885,10788950
OG0004821,NA,NA,NA,paml_selected,NA,NCAPD2,relaxed,NA,NCAPD2,longevity_candidate_gene_selection_analysis-OG0004821-evm.model.ptg004560l.1_Prang,evm.model.ptg004560l.1_Prang,chr11,673990390,673994704
OG0004822,NA,NA,NA,NA,NA,ATXN3,relaxed,NA,ATXN3,longevity_candidate_gene_selection_analysis-OG0004822-evm.model.ptg018824l.1_Prang,evm.model.ptg018824l.1_Prang,chr8,512935673,512936744
OG0004823,NA,NA,NA,NA,NA,CPM,relaxed,NA,CPM,longevity_candidate_gene_selection_analysis-OG0004823-evm.model.ptg007088l.4_Prang,evm.model.ptg007088l.4_Prang,chr7,1486856172,1486857630
OG0004824,NA,NA,NA,paml_selected,NA,NA,NA,NA,ZC3H3,longevity_candidate_gene_selection_analysis-OG0004824-evm.model.ptg007865l.1_Prang,evm.model.ptg007865l.1_Prang,chr2,88168181,88171808
OG0004826,NA,NA,NA,paml_selected,NA,OGN,relaxed,NA,OGN,longevity_candidate_gene_selection_analysis-OG0004826-evm.model.ptg006279l.3_Prang,evm.model.ptg006279l.3_Prang,chr17,801193666,801194539
OG0004827,NA,NA,NA,NA,NA,RANBP1,relaxed,NA,RANBP1,longevity_candidate_gene_selection_analysis-OG0004827-evm.model.ptg001688l.9_Prang,evm.model.ptg001688l.9_Prang,chr1,3580110436,3580111042
OG0004828,NA,CEP192,intensified,paml_selected,NA,NA,NA,NA,CEP192,longevity_candidate_gene_selection_analysis-OG0004828-evm.model.ptg001759l.1_Prang,evm.model.ptg001759l.1_Prang,chr2,1204447394,1204454630
OG0004829,NA,NA,NA,paml_selected,NA,MAP7D1,relaxed,NA,MAP7D1,longevity_candidate_gene_selection_analysis-OG0004829-evm.model.ptg011163l.4_Prang,evm.model.ptg011163l.4_Prang,chr14,67696071,67698813
OG0004830,NA,NA,NA,NA,NA,FAF1,relaxed,NA,FAF1,longevity_candidate_gene_selection_analysis-OG0004830-evm.model.ptg001842l.1_Prang,evm.model.ptg001842l.1_Prang,chr12,247218165,247220016
OG0004831,NA,NA,NA,NA,NA,TNPO3,relaxed,NA,TNPO3,longevity_candidate_gene_selection_analysis-OG0004831-evm.model.ptg001800l.1_Prang,evm.model.ptg001800l.1_Prang,chr7,1604570175,1604571015
OG0004833,NA,MPDU1,intensified,paml_selected,NA,NA,NA,NA,MPDU1,longevity_candidate_gene_selection_analysis-OG0004833-evm.model.ptg010361l.4_Prang,evm.model.ptg010361l.4_Prang,chr5,1926154859,1926155603
OG0004834,NA,NA,NA,NA,NA,JAGN1,relaxed,NA,JAGN1,longevity_candidate_gene_selection_analysis-OG0004834-evm.model.ptg001577l.7_Prang,evm.model.ptg001577l.7_Prang,chr17,475744227,475744779
OG0004835,NA,NA,NA,NA,NA,SRRM1,relaxed,NA,SRRM1,longevity_candidate_gene_selection_analysis-OG0004835-evm.model.ptg004060l.1_Prang,evm.model.ptg004060l.1_Prang,chr14,129596346,129598824
OG0004836,NA,NA,NA,paml_selected,NA,NA,NA,NA,IGSF21,longevity_candidate_gene_selection_analysis-OG0004836-evm.model.ptg006166l.1_Prang,evm.model.ptg006166l.1_Prang,chr10,83808345,83809209
OG0004837,NA,JARID2,intensified,paml_selected,NA,NA,NA,NA,JARID2,longevity_candidate_gene_selection_analysis-OG0004837-evm.model.ptg010528l.3_Prang,evm.model.ptg010528l.3_Prang,chr2,2148914504,2148917777
OG0004838,NA,NA,NA,paml_selected,NA,EIF4G3,relaxed,NA,EIF4G3,longevity_candidate_gene_selection_analysis-OG0004838-evm.model.ptg012996l.2_Prang,evm.model.ptg012996l.2_Prang,chr10,37437757,37442329
OG0004839,NA,NA,NA,NA,NA,SMC3,relaxed,NA,SMC3,longevity_candidate_gene_selection_analysis-OG0004839-evm.model.ptg001014l.1_Prang,evm.model.ptg001014l.1_Prang,chr15,816125115,816128808
OG0004840,NA,KNDC1,intensified,paml_selected,NA,NA,NA,NA,KNDC1,longevity_candidate_gene_selection_analysis-OG0004840-evm.model.ptg003659l.1_Prang,evm.model.ptg003659l.1_Prang,chr15,521666314,521671372
OG0004841,NA,NA,NA,NA,NA,CHST15,relaxed,NA,CHST15,longevity_candidate_gene_selection_analysis-OG0004841-evm.model.ptg005511l.1_Prang,evm.model.ptg005511l.1_Prang,chr15,890833906,890835376
OG0004842,absrel_selected,NA,NA,paml_selected,NA,TP63,relaxed,NA,TP63,longevity_candidate_gene_selection_analysis-OG0004842-evm.model.ptg003634l.7_Prang,evm.model.ptg003634l.7_Prang,chr18,293224241,293226473
OG0004843,NA,NA,NA,paml_selected,NA,EMILIN3,relaxed,NA,EMILIN3,longevity_candidate_gene_selection_analysis-OG0004843-evm.model.ptg017021l.2_Prang,evm.model.ptg017021l.2_Prang,chr5,131808021,131810493
OG0004845,NA,NA,NA,NA,NA,PHKB,relaxed,NA,PHKB,longevity_candidate_gene_selection_analysis-OG0004845-evm.model.ptg002880l.4_Prang,evm.model.ptg002880l.4_Prang,chr6,386682599,386685875
OG0004846,NA,ALG14,intensified,NA,NA,NA,NA,NA,ALG14,longevity_candidate_gene_selection_analysis-OG0004846-evm.model.ptg008273l.6_Prang,evm.model.ptg008273l.6_Prang,chr16,604640085,604640451
OG0004847,NA,NKTR,intensified,paml_selected,NA,NA,NA,NA,NKTR,longevity_candidate_gene_selection_analysis-OG0004847-evm.model.ptg003873l.28_Prang,evm.model.ptg003873l.28_Prang,chr16,108680475,108683796
OG0004850,NA,NA,NA,paml_selected,NA,SCARA5,relaxed,NA,SCARA5,longevity_candidate_gene_selection_analysis-OG0004850-evm.model.ptg013546l.1_Prang,evm.model.ptg013546l.1_Prang,chr4,2885498096,2885499377
OG0004853,NA,NA,NA,paml_selected,NA,MCM3AP,relaxed,NA,MCM3AP,longevity_candidate_gene_selection_analysis-OG0004853-evm.model.ptg013284l.5_Prang,evm.model.ptg013284l.5_Prang,chr19,756715424,756722957
OG0004854,NA,NA,NA,NA,NA,NFATC1,relaxed,NA,NFATC1,longevity_candidate_gene_selection_analysis-OG0004854-evm.model.ptg005724l.3_Prang,evm.model.ptg005724l.3_Prang,chr2,1439222572,1439225374
OG0004855,NA,NA,NA,paml_selected,NA,NA,NA,NA,FAM184B,longevity_candidate_gene_selection_analysis-OG0004855-evm.model.ptg014592l.2_Prang,evm.model.ptg014592l.2_Prang,chr1,517788873,517792053
OG0004856,NA,NA,NA,NA,NA,FLRT2,relaxed,NA,FLRT2,longevity_candidate_gene_selection_analysis-OG0004856-evm.model.ptg018928l.1_Prang,evm.model.ptg018928l.1_Prang,chr8,423630797,423632786
OG0004857,NA,NA,NA,NA,NA,ARHGAP12,relaxed,NA,ARHGAP12,longevity_candidate_gene_selection_analysis-OG0004857-evm.model.ptg006228l.2_Prang,evm.model.ptg006228l.2_Prang,chr16,254822180,254824793
OG0004858,NA,NA,NA,NA,NA,TMEM168,relaxed,NA,TMEM168,longevity_candidate_gene_selection_analysis-OG0004858-evm.model.ptg001075l.1_Prang,evm.model.ptg001075l.1_Prang,chr7,1701265904,1701268028
OG0004859,NA,NA,NA,paml_selected,NA,NA,NA,NA,DEPDC5,longevity_candidate_gene_selection_analysis-OG0004859-evm.model.ptg003530l.2_Prang,evm.model.ptg003530l.2_Prang,chr6,1153141116,1153145907
OG0004862,NA,NA,NA,paml_selected,NA,NA,NA,NA,SGOL1,longevity_candidate_gene_selection_analysis-OG0004862-evm.model.ptg010654l.2_Prang,evm.model.ptg010654l.2_Prang,chr16,519654009,519656145
OG0004863,NA,NA,NA,paml_selected,NA,NA,NA,NA,ZNF407,longevity_candidate_gene_selection_analysis-OG0004863-evm.model.ptg002560l.4_Prang,evm.model.ptg002560l.4_Prang,chr2,1378881542,1378887917
OG0004865,NA,NA,NA,paml_selected,NA,KIAA1522,relaxed,NA,KIAA1522,longevity_candidate_gene_selection_analysis-OG0004865-evm.model.ptg010138l.2_Prang,evm.model.ptg010138l.2_Prang,chr14,18029457,18033243
OG0004866,NA,NA,NA,NA,NA,RAPGEF5,relaxed,NA,RAPGEF5,longevity_candidate_gene_selection_analysis-OG0004866-evm.model.ptg006391l.1_Prang,evm.model.ptg006391l.1_Prang,chr5,2412927894,2412928407
OG0004867,NA,NA,NA,paml_selected,NA,COL16A1,relaxed,NA,COL16A1,longevity_candidate_gene_selection_analysis-OG0004867-evm.model.ptg020502l.1_Prang,evm.model.ptg020502l.1_Prang,chr14,39802894,39804130
OG0004868,NA,NA,NA,paml_selected,NA,TTC38,relaxed,NA,TTC38,longevity_candidate_gene_selection_analysis-OG0004868-evm.model.ptg000508l.1_Prang,evm.model.ptg000508l.1_Prang,chr7,539082054,539083461
OG0004869,NA,NA,NA,NA,NA,GTSF1,relaxed,NA,GTSF1,longevity_candidate_gene_selection_analysis-OG0004869-evm.model.ptg006078l.3_Prang,evm.model.ptg006078l.3_Prang,chr5,1661439543,1661440863
OG0004870,NA,NA,NA,NA,NA,WDR48,relaxed,NA,WDR48,longevity_candidate_gene_selection_analysis-OG0004870-evm.model.ptg003550l.1_Prang,evm.model.ptg003550l.1_Prang,chr16,139478744,139480664
OG0004871,NA,NA,NA,paml_selected,NA,NA,NA,NA,CXXC1,longevity_candidate_gene_selection_analysis-OG0004871-evm.model.ptg006755l.2_Prang,evm.model.ptg006755l.2_Prang,chr10,1167237395,1167239099
OG0004872,NA,NA,NA,NA,NA,CYB5R4,relaxed,NA,CYB5R4,longevity_candidate_gene_selection_analysis-OG0004872-evm.model.ptg007774l.3_Prang,evm.model.ptg007774l.3_Prang,chr1,2306166917,2306168489
OG0004873,NA,NA,NA,NA,NA,PHLDB2,relaxed,NA,PHLDB2,longevity_candidate_gene_selection_analysis-OG0004873-evm.model.ptg001671l.7_Prang,evm.model.ptg001671l.7_Prang,chr3,2152590878,2152593467
OG0004875,NA,NA,NA,NA,NA,CAPRIN1,relaxed,NA,CAPRIN1,longevity_candidate_gene_selection_analysis-OG0004875-evm.model.ptg009150l.1_Prang,evm.model.ptg009150l.1_Prang,chr6,15635158,15637294
OG0004876,NA,C19orf70,intensified,NA,NA,NA,NA,NA,C19orf70,longevity_candidate_gene_selection_analysis-OG0004876-evm.model.ptg010239l.2_Prang,evm.model.ptg010239l.2_Prang,chr6,1574616988,1574617315
OG0004879,NA,NA,NA,NA,NA,NPEPPS,relaxed,NA,NPEPPS,longevity_candidate_gene_selection_analysis-OG0004879-evm.model.ptg000769l.1_Prang,evm.model.ptg000769l.1_Prang,chr9,1207517864,1207519970
OG0004880,NA,NA,NA,NA,NA,EXOC2,relaxed,NA,EXOC2,longevity_candidate_gene_selection_analysis-OG0004880-evm.model.ptg012414l.1_Prang,evm.model.ptg012414l.1_Prang,chr5,1248505009,1248507742
OG0004881,NA,NA,NA,paml_selected,NA,NA,NA,NA,RRBP1,longevity_candidate_gene_selection_analysis-OG0004881-evm.model.ptg008260l.7_Prang,evm.model.ptg008260l.7_Prang,chr4,2091352710,2091356247
OG0004882,NA,NA,NA,paml_selected,NA,ZNF335,relaxed,NA,ZNF335,longevity_candidate_gene_selection_analysis-OG0004882-evm.model.ptg018913l.1_Prang,evm.model.ptg018913l.1_Prang,chr5,2489350320,2489354280
OG0004883,NA,NA,NA,paml_selected,NA,NA,NA,NA,BCL7A,longevity_candidate_gene_selection_analysis-OG0004883-evm.model.ptg004679l.6_Prang,evm.model.ptg004679l.6_Prang,chr6,748366825,748367452
OG0004884,NA,NA,NA,paml_selected,NA,PDE2A,relaxed,NA,PDE2A,longevity_candidate_gene_selection_analysis-OG0004884-evm.model.ptg003607l.1_Prang,evm.model.ptg003607l.1_Prang,chr3,822722163,822725154
OG0004885,NA,MTR,intensified,paml_selected,NA,NA,NA,NA,MTR,longevity_candidate_gene_selection_analysis-OG0004885-evm.model.ptg000784l.1_Prang,evm.model.ptg000784l.1_Prang,chr4,1092331802,1092334574
OG0004886,NA,NA,NA,paml_selected,NA,ARHGAP35,relaxed,NA,ARHGAP35,longevity_candidate_gene_selection_analysis-OG0004886-evm.model.ptg018039l.1_Prang,evm.model.ptg018039l.1_Prang,chr17,119791050,119795559
OG0004887,NA,NA,NA,paml_selected,NA,PRRC2B,relaxed,NA,PRRC2B,longevity_candidate_gene_selection_analysis-OG0004887-evm.model.ptg025227l.1_Prang,evm.model.ptg025227l.1_Prang,scaffold2278,77185,78526
